日期,时间段,计划购电_kWh,最终合同购电_kWh,充电_kWh,放电_kWh,紧急购电_kWh,弃电_kWh,电价_元每kWh,时段初SOC_kWh,时段末SOC_kWh
2025-07-09,08:20-08:30,0.0,0.0,0.0,344.8758333333332,1.1368683772161603e-13,0.0,1.1626,6223.015818434495,5839.820448064124
2025-07-09,08:30-08:40,0.0,0.0,0.0,258.5527000000002,0.0,1.7053025658242404e-13,1.1213,5839.820448064124,5552.539670286346
2025-07-09,08:40-08:50,0.0,0.0,0.0,186.6286000000001,0.0,8.526512829121202e-14,1.0779,5552.539670286346,5345.174559175235
2025-07-09,08:50-09:00,0.0,0.0,0.0,163.26499999999962,3.979039320256561e-13,0.0,1.0682,5345.174559175235,5163.76900361968
2025-07-09,09:00-09:10,0.0,0.0,0.0,118.05786666666627,2.7000623958883807e-13,0.0,1.028,5163.76900361968,5032.593596212273
2025-07-09,09:10-09:20,0.0,0.0,0.0,2.3807833333333295,0.0,1.2168044349891716e-13,0.9329,5032.593596212273,5029.948281397458
2025-07-09,09:20-09:30,0.0,0.0,95.04458333333382,0.0,4.973799150320701e-13,0.0,0.8523,5029.948281397458,5115.488406397459
2025-07-09,09:30-09:40,0.0,0.0,44.17996666666618,0.0,0.0,4.050093593832571e-13,0.8961,5115.488406397459,5155.250376397458
2025-07-09,09:40-09:50,0.0,0.0,0.0,-0.0,0.0,60.317183333333254,1.0078,5155.250376397458,5155.250376397458
2025-07-09,09:50-10:00,0.0,0.0,0.0,265.72533875771245,0.0,433.65158875771243,1.1119,5155.250376397458,4860.0
2025-07-09,10:00-10:10,0.0,0.0,0.0,216.0,0.0,400.40953333333334,1.1599,4860.0,4620.0
2025-07-09,10:10-10:20,0.0,0.0,0.0,243.0,0.0,448.6818166666667,1.1246,4620.0,4350.0
2025-07-09,10:20-10:30,0.0,0.0,0.0,135.0,0.0,362.90374999999995,1.1143,4350.0,4200.0
2025-07-09,10:30-10:40,0.0,0.0,0.0,-0.0,0.0,139.51476666666667,1.2247,4200.0,4200.0
2025-07-09,10:40-10:50,0.0,0.0,0.0,81.0,0.0,161.92475000000013,1.0093,4200.0,4110.0
2025-07-09,10:50-11:00,602.0410191248012,602.0410191248012,666.6666666666666,0.0,0.0,35.39518579146791,0.5672,4110.0,4710.0
2025-07-09,11:00-11:10,566.2914973501014,566.2914973501014,600.0,0.0,0.0,84.45694735010152,0.4796,4710.0,5250.0
2025-07-09,11:10-11:20,578.2809226936623,578.2809226936623,566.6666666666666,0.0,0.0,186.3051226936625,0.5335,5250.0,5760.0
2025-07-09,11:20-11:30,719.8256211321986,719.8256211321986,666.6666666666666,0.0,0.0,266.52312113219875,0.5542,5760.0,6360.0
2025-07-09,11:30-11:40,678.5209242931986,678.5209242931986,700.0,0.0,0.0,105.29985762653196,0.5863,6360.0,6990.0
2025-07-09,11:40-11:50,592.658889648727,592.658889648727,693.4401396487273,0.0,2.2737367544323206e-13,0.0,0.5795,6990.0,7614.096125683855
2025-07-09,11:50-12:00,532.6041236230448,532.6041236230448,673.2265270179394,0.0,0.0,45.940096605105396,0.538,7614.096125683855,8220.0
2025-07-09,12:00-12:10,501.6625054749389,501.6625054749389,0.0,27.0,0.0,783.1602221416055,0.5213,8220.0,8190.0
2025-07-09,12:10-12:20,574.7987177812115,574.7987177812115,733.3333333333334,0.0,0.0,129.2833011145447,0.4891,8190.0,8850.0
2025-07-09,12:20-12:30,605.065112106205,605.065112106205,833.3333333333333,0.0,0.0,41.90427877287169,0.4544,8850.0,9600.0
2025-07-09,12:30-12:40,526.3563003109751,526.3563003109751,709.9820336443089,0.0,3.126388037344441e-13,0.0,0.5043,9600.0,10238.983830279878
2025-07-09,12:40-12:50,254.95081528114522,254.95081528114522,375.5640486144795,0.0,9.237055564881302e-13,0.0,0.6968,10238.983830279878,10576.99147403291
2025-07-09,12:50-13:00,0.0,0.0,14.453917741211626,0.0,0.0,103.46774892545515,0.9104,10576.99147403291,10590.0
2025-07-09,13:00-13:10,0.0,0.0,33.333333333333336,0.0,0.0,92.19471666666655,0.9441,10590.0,10620.0
2025-07-09,13:10-13:20,0.0,0.0,33.333333333333336,0.0,0.0,50.69781666666662,0.957,10620.0,10650.0
2025-07-09,13:20-13:30,0.0,0.0,0.0,-0.0,0.0,13.83708333333334,0.9872,10650.0,10650.0
2025-07-09,13:30-13:40,64.21366217305955,64.21366217305955,0.0,-0.0,0.0,58.01789550639283,0.9423,10650.0,10650.0
2025-07-09,13:40-13:50,0.0,0.0,0.0,81.0,0.0,91.22795000000012,1.0456,10650.0,10560.0
2025-07-09,13:50-14:00,0.0,0.0,0.0,108.0,0.0,100.65374999999995,1.2604,10560.0,10440.0
2025-07-09,14:00-14:10,0.0,0.0,0.0,162.0,0.0,49.02413333333334,1.3083,10440.0,10260.0
2025-07-09,14:10-14:20,0.0,0.0,0.0,171.05603333333312,1.7053025658242404e-13,0.0,1.3032,10260.0,10069.937740740741
2025-07-09,14:20-14:30,0.0,0.0,0.0,152.9439666666669,0.0,0.25646666666690976,1.3392,10069.937740740741,9900.0
2025-07-09,14:30-14:40,0.0,0.0,0.0,216.0,0.0,57.146699999999925,1.3463,9900.0,9660.0
2025-07-09,14:40-14:50,0.0,0.0,0.0,270.0,0.0,78.60513333333333,1.1047,9660.0,9360.0
2025-07-09,14:50-15:00,1074.9991197350157,1074.9991197350157,700.0,0.0,0.0,166.337453068349,0.7551,9360.0,9990.0
2025-07-09,15:00-15:10,1149.1023120342904,1149.1023120342904,766.6666666666666,0.0,0.0,198.28127870095716,0.6946,9990.0,10680.0
2025-07-09,15:10-15:20,479.8458534189082,479.8458534189082,33.333333333333336,0.0,0.0,231.95982008557482,0.7668,10680.0,10710.0
