problem,seed,variant,stress,error,total,cleared,ratio,time_s,avg_s,move_m,measures,switches,miss,fallbacks,audits,runtime_s,certificate
3,40078,0,1,1,13,13,1,5377.864098,413.681853692,23034.3204977,118,116,0,0,26,0.000247,seven_point_per_channel
3,40079,0,1,1,10,10,1,4536.174405,453.6174405,18695.8720448,125,122,0,0,20,0.0001766,seven_point_per_channel
3,40080,0,1,1,14,14,1,5506.300646,393.307189,23681.5032384,117,112,1,0,29,0.0002667,seven_point_per_channel
3,40081,0,1,1,13,13,1,5376.864098,413.604930615,23034.3204977,118,115,0,0,26,0.0002279,seven_point_per_channel
3,40082,0,1,1,14,14,1,5507.300646,393.378617571,23681.5032384,117,113,1,0,29,0.0002599,seven_point_per_channel
3,40083,0,1,1,10,10,1,4536.174405,453.6174405,18695.8720448,125,122,0,0,20,0.0001763,seven_point_per_channel
3,40084,0,1,1,14,14,1,5508.300646,393.450046143,23681.5032384,117,114,1,0,29,0.0002533,seven_point_per_channel
3,40085,0,1,1,15,15,1,5796.599881,386.439992067,25137.9994051,116,114,0,0,30,0.0002629,seven_point_per_channel
3,40086,0,1,1,12,12,1,4640.341587,386.69513225,19256.707941,122,119,0,0,24,0.0002124,seven_point_per_channel
3,40087,0,1,1,10,10,1,4537.174405,453.7174405,18695.8720448,125,123,0,0,20,0.0001755,seven_point_per_channel
3,40088,0,1,1,12,12,1,4641.341587,386.778465583,19256.707941,122,120,0,0,24,0.0002101,seven_point_per_channel
3,40089,0,1,1,12,12,1,4641.341587,386.778465583,19256.707941,122,120,0,0,24,0.0002095,seven_point_per_channel
3,40090,0,1,1,10,10,1,4537.174405,453.7174405,18695.8720448,125,123,0,0,20,0.0001751,seven_point_per_channel
3,40091,0,1,1,12,12,1,4641.341587,386.778465583,19256.707941,122,120,0,0,24,0.0002823,seven_point_per_channel
3,40092,0,1,1,12,12,1,4640.341587,386.69513225,19256.707941,122,119,0,0,24,0.0002328,seven_point_per_channel
3,40093,0,1,1,15,15,1,5796.599881,386.439992067,25137.9994051,116,114,0,0,30,0.0002845,seven_point_per_channel
3,40094,0,1,1,13,13,1,5377.864098,413.681853692,23034.3204977,118,116,0,0,26,0.0002317,seven_point_per_channel
