problem,seed,method,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,plans,exact_plans,local_plans,nonlocal_plans,max_route_gap_m,mean_route_gap_m,weighted_gap_ratio,max_relative_gap,skipped,runtime_s,certificate
3,510101,2,10,10,4113.637025,411.3637025,16943.18512877,114,105,0,1,0,0,0,0,0,0,0,0,0,0.0003894,seven_point_per_channel
3,510101,3,10,10,3754.385827,375.4385827,15121.92914259,115,105,0,2,0,0,0,0,0,0,0,0,0,0.0003985,seven_point_per_channel
3,510101,4,10,10,3754.385827,375.4385827,15121.92914259,115,105,0,2,17,17,17,0,0,0,0,0,0,0.0010896,seven_point_per_channel
3,510101,5,10,10,3811.576805,381.1576805,15402.88402976,114,108,1,0,17,17,17,0,0,0,0,0,0,0.0009849,seven_point_per_channel
3,510102,0,12,12,3722.207936,310.1839946667,15321.03968748,101,93,0,0,0,0,0,0,0,0,0,0,0,0.0006813,seven_point_per_channel
3,510102,1,12,12,3902.807412,325.233951,16274.03707647,99,93,0,0,0,0,0,0,0,0,0,0,0,0.0006479,seven_point_per_channel
3,510102,2,12,12,4145.062461,345.42187175,17510.31231211,98,93,0,0,0,0,0,0,0,0,0,0,0,0.0006259,seven_point_per_channel
3,510102,3,12,12,3722.207936,310.1839946667,15321.03968748,101,93,0,0,0,0,0,0,0,0,0,0,0,0.0006515,seven_point_per_channel
3,510102,4,12,12,3722.207936,310.1839946667,15321.03968748,101,93,0,0,19,19,19,0,0,0,0,0,0,0.0046588,seven_point_per_channel
3,510102,5,12,12,3564.758484,297.063207,14533.79240906,101,93,0,0,19,18,19,0,459.172876897,24.16699352089,0.004070632040998,0.04755959048401,0,0.0046255,seven_point_per_channel
3,510103,0,13,13,3501.416858,269.3397583077,14447.0843028,92,84,1,0,0,0,0,0,0,0,0,0,0,0.0009056,seven_point_per_channel
3,510103,1,13,13,3703.838847,284.9106805385,15484.19422534,91,84,1,0,0,0,0,0,0,0,0,0,0,0.0008794,seven_point_per_channel
3,510103,2,13,13,3862.838629,297.141433,16279.19314866,91,84,1,0,0,0,0,0,0,0,0,0,0,0.0009509,seven_point_per_channel
3,510103,3,13,13,3501.416858,269.3397583077,14447.0843028,92,84,1,0,0,0,0,0,0,0,0,0,0,0.0009096,seven_point_per_channel
3,510103,4,13,13,3501.416858,269.3397583077,14447.0843028,92,84,1,0,20,16,20,0,1034.059341606,110.4142436507,0.02139467781302,0.1297019703558,0,0.004617,seven_point_per_channel
3,510103,5,13,13,3558.942299,273.7647922308,14464.71148964,102,91,0,1,20,18,20,0,732.4474970548,62.09119773422,0.01233667192814,0.07605489686413,0,0.0043883,seven_point_per_channel
3,510104,0,11,11,3393.051723,308.4592475455,13595.2586274,104,96,1,1,0,0,0,0,0,0,0,0,0,0.0005552,seven_point_per_channel
3,510104,1,11,11,3562.97759,323.9070536364,14429.88794521,104,96,2,1,0,0,0,0,0,0,0,0,0,0.0005457,seven_point_per_channel
3,510104,2,11,11,3681.814024,334.7103658182,15024.07013444,104,96,2,1,0,0,0,0,0,0,0,0,0,0.0005335,seven_point_per_channel
3,510104,3,11,11,3393.051723,308.4592475455,13595.2586274,104,96,1,1,0,0,0,0,0,0,0,0,0,0.0005302,seven_point_per_channel
3,510104,4,11,11,3393.051723,308.4592475455,13595.2586274,104,96,1,1,18,18,18,0,0,0,0,0,0,0.0020453,seven_point_per_channel
3,510104,5,11,11,3158.779093,287.1617357273,12188.89546477,112,106,0,0,18,18,18,0,0,0,0,0,0,0.0010537,seven_point_per_channel
3,510105,0,15,15,4020.053916,268.0035944,17180.26959041,86,76,1,0,0,0,0,0,0,0,0,0,0,0.0012841,seven_point_per_channel
3,510105,1,15,15,4354.034965,290.2689976667,18785.17483086,88,76,2,0,0,0,0,0,0,0,0,0,0,0.001358,seven_point_per_channel
3,510105,2,15,15,4545.384135,303.025609,19781.92067361,87,76,1,1,0,0,0,0,0,0,0,0,0,0.0012677,seven_point_per_channel
3,510105,3,15,15,4020.053916,268.0035944,17180.26959041,86,76,1,0,0,0,0,0,0,0,0,0,0,0.001266,seven_point_per_channel
3,510105,4,15,15,4020.053916,268.0035944,17180.26959041,86,76,1,0,22,15,22,0,1211.640494046,223.0552274897,0.04856598488196,0.1579616166659,0,0.0045983,seven_point_per_channel
3,510105,5,15,15,3743.201419,249.5467612667,15731.00710366,88,79,1,0,22,17,22,0,876.9372051968,162.0905699782,0.02544333560168,0.08806803849707,0,0.0056057,seven_point_per_channel
3,510106,0,11,11,3384.63943,307.6944936364,13758.19714733,97,90,1,0,0,0,0,0,0,0,0,0,0,0.0006255,seven_point_per_channel
3,510106,1,11,11,3521.96354,320.1785036364,14484.81770603,96,90,0,0,0,0,0,0,0,0,0,0,0,0.0005895,seven_point_per_channel
3,510106,2,11,11,3681.638743,334.6944311818,15308.19372038,95,90,0,0,0,0,0,0,0,0,0,0,0,0.0005748,seven_point_per_channel
3,510106,3,11,11,3384.63943,307.6944936364,13758.19714733,97,90,1,0,0,0,0,0,0,0,0,0,0,0.0005939,seven_point_per_channel
3,510106,4,11,11,3384.63943,307.6944936364,13758.19714733,97,90,1,0,18,17,18,0,137.0867911376,7.61593284098,0.001398834287863,0.01874847586822,0,0.0037669,seven_point_per_channel
3,510106,5,11,11,3603.993129,327.635739,14409.96563538,112,104,1,0,18,18,18,0,0,0,0,0,0,0.0016094,seven_point_per_channel
3,510107,0,13,13,3998.614504,307.5857310769,16678.07252837,101,93,0,0,0,0,0,0,0,0,0,0,0,0.0007185,seven_point_per_channel
3,510107,1,13,13,4265.195284,328.0919449231,18010.9764249,101,93,0,0,0,0,0,0,0,0,0,0,0,0.0007035,seven_point_per_channel
3,510107,2,13,13,4475.415131,344.2627023846,19062.07565112,101,93,0,0,0,0,0,0,0,0,0,0,0,0.000699,seven_point_per_channel
3,510107,3,13,13,3998.614504,307.5857310769,16678.07252837,101,93,0,0,0,0,0,0,0,0,0,0,0,0.000691,seven_point_per_channel
3,510107,4,13,13,3998.614504,307.5857310769,16678.07252837,101,93,0,0,20,20,20,0,0,0,0,0,0,0.0056168,seven_point_per_channel
3,510107,5,13,13,3694.570724,284.197748,15122.85362658,102,95,0,0,20,19,20,0,349.5552239207,17.47776119603,0.003383462004102,0.04178987980623,0,0.0041497,seven_point_per_channel
3,510108,0,11,11,3273.29927,297.5726609091,13131.49635508,99,97,0,0,0,0,0,0,0,0,0,0,0,0.0005771,seven_point_per_channel
3,510108,1,11,11,3529.098194,320.8271085455,14410.49096824,99,97,0,0,0,0,0,0,0,0,0,0,0,0.0005545,seven_point_per_channel
3,510108,2,11,11,3713.771492,337.6155901818,15333.85746567,99,97,0,0,0,0,0,0,0,0,0,0,0,0.000547,seven_point_per_channel
3,510108,3,11,11,3273.29927,297.5726609091,13131.49635508,99,97,0,0,0,0,0,0,0,0,0,0,0,0.0005454,seven_point_per_channel
3,510108,4,11,11,3273.29927,297.5726609091,13131.49635508,99,97,0,0,18,18,18,0,0,0,0,0,0,0.004253,seven_point_per_channel
3,510108,5,11,11,3441.250435,312.8409486364,13731.25217924,107,105,0,0,18,18,18,0,0,0,0,0,0,0.0024387,seven_point_per_channel
3,510109,0,16,16,3497.327497,218.5829685625,14486.63750473,88,77,1,0,0,0,0,0,0,0,0,0,0,0.0009925,upper_bound_16
3,510109,1,16,16,3875.444924,242.21530775,16427.2246215,86,77,1,0,0,0,0,0,0,0,0,0,0,0.0009607,upper_bound_16
3,510109,2,16,16,4019.228536,251.2017835,17096.1426877,88,77,1,0,0,0,0,0,0,0,0,0,0,0.000961,upper_bound_16
3,510109,3,16,16,3406.208577,212.8880360625,14176.04290178,83,73,1,0,0,0,0,0,0,0,0,0,2,0.0009283,upper_bound_16
3,510109,4,16,16,3406.208577,212.8880360625,14176.04290178,83,73,1,0,21,20,21,0,48.74772710855,2.321320338502,0.0005103302682793,0.007221788628392,2,0.0047251,upper_bound_16
3,510109,5,16,16,3236.716851,202.2948031875,12588.58425442,108,99,0,0,22,22,22,0,0,0,0,0,1,0.0015755,upper_bound_16
3,510110,0,16,16,4361.122976,272.570186,18430.61488265,98,87,6,1,0,0,0,0,0,0,0,0,0,0.000789,upper_bound_16
3,510110,1,16,16,4656.868915,291.0543071875,19979.34459968,97,87,3,0,0,0,0,0,0,0,0,0,0,0.0008239,upper_bound_16
3,510110,2,16,16,5014.781489,313.4238430625,21713.90745659,98,87,5,0,0,0,0,0,0,0,0,0,0,0.000843,upper_bound_16
3,510110,3,16,16,4361.122976,272.570186,18430.61488265,98,87,6,1,0,0,0,0,0,0,0,0,1,0.0008906,upper_bound_16
3,510110,4,16,16,4361.122976,272.570186,18430.61488265,98,87,6,1,22,21,22,0,720.4418263125,32.74735574148,0.007220366625771,0.09072732156825,1,0.004156,upper_bound_16
3,510110,5,16,16,3821.158915,238.8224321875,16230.79457389,84,69,2,0,21,14,21,0,1364.682955562,260.8042922018,0.04154149559633,0.1221531919234,2,0.0064135,upper_bound_16
3,510111,0,16,16,3728.35287,233.022054375,15606.76436376,89,79,1,0,0,0,0,0,0,0,0,0,0,0.000808,upper_bound_16
3,510111,1,16,16,3914.739807,244.6712379375,16578.69904712,88,79,0,0,0,0,0,0,0,0,0,0,0,0.0007943,upper_bound_16
3,510111,2,16,16,4059.535752,253.7209845,17302.67875135,88,79,0,0,0,0,0,0,0,0,0,0,0,0.0007768,upper_bound_16
3,510111,3,16,16,3642.581409,227.6613380625,15227.90705495,87,79,1,0,0,0,0,0,0,0,0,0,2,0.0007546,upper_bound_16
3,510111,4,16,16,3642.581409,227.6613380625,15227.90705495,87,79,1,0,21,20,21,0,893.3628996867,42.54109046127,0.008826116321724,0.1122906356929,2,0.0042315,upper_bound_16
3,510111,5,16,16,3386.991387,211.6869616875,14229.95693385,78,71,0,0,21,16,21,0,535.2580035973,33.08983118673,0.005328443530168,0.0588344823139,2,0.006651,upper_bound_16
3,510112,0,12,12,3861.492805,321.7910670833,16147.46403694,96,89,1,0,0,0,0,0,0,0,0,0,0,0.0008694,seven_point_per_channel
3,510112,1,12,12,4027.971015,335.66425125,16979.85509663,96,89,1,0,0,0,0,0,0,0,0,0,0,0.0008527,seven_point_per_channel
3,510112,2,12,12,4169.512273,347.4593560833,17727.5613736,95,89,0,0,0,0,0,0,0,0,0,0,0,0.0008355,seven_point_per_channel
3,510112,3,12,12,3861.492805,321.7910670833,16147.46403694,96,89,1,0,0,0,0,0,0,0,0,0,0,0.0008417,seven_point_per_channel
3,510112,4,12,12,3861.492805,321.7910670833,16147.46403694,96,89,1,0,19,17,19,0,857.9122166714,74.39113989655,0.01456251803124,0.108046116929,0,0.0055215,seven_point_per_channel
3,510112,5,12,12,3393.561437,282.7967864167,13612.80719829,103,96,0,0,19,18,19,0,651.9864286941,34.31507519443,0.006550502400699,0.07118509286746,0,0.0044872,seven_point_per_channel
3,510113,0,12,12,3967.761196,330.6467663333,16363.80599555,107,97,1,0,0,0,0,0,0,0,0,0,0,0.0005957,seven_point_per_channel
3,510113,1,12,12,4184.298844,348.6915703333,17511.49423744,105,97,0,0,0,0,0,0,0,0,0,0,0,0.0005584,seven_point_per_channel
3,510113,2,12,12,4409.149704,367.429142,18580.74852017,106,97,2,1,0,0,0,0,0,0,0,0,0,0.0005615,seven_point_per_channel
3,510113,3,12,12,3967.761196,330.6467663333,16363.80599555,107,97,1,0,0,0,0,0,0,0,0,0,0,0.000565,seven_point_per_channel
3,510113,4,12,12,3967.761196,330.6467663333,16363.80599555,107,97,1,0,19,19,19,0,0,0,0,0,0,0.0028434,seven_point_per_channel
3,510113,5,12,12,4080.510133,340.0425110833,16817.55067085,111,102,0,0,19,19,19,0,0,0,0,0,0,0.0032267,seven_point_per_channel
3,510114,0,15,15,3865.492145,257.6994763333,15877.46073512,104,92,1,0,0,0,0,0,0,0,0,0,0,0.0011829,seven_point_per_channel
3,510114,1,15,15,4080.212672,272.0141781333,16951.06337731,104,92,1,0,0,0,0,0,0,0,0,0,0,0.0010515,seven_point_per_channel
3,510114,2,15,15,4257.258194,283.8172129333,17851.29098993,104,92,0,1,0,0,0,0,0,0,0,0,0,0.0010423,seven_point_per_channel
3,510114,3,15,15,3865.492145,257.6994763333,15877.46073512,104,92,1,0,0,0,0,0,0,0,0,0,0,0.0010282,seven_point_per_channel
3,510114,4,15,15,3865.492145,257.6994763333,15877.46073512,104,92,1,0,22,18,22,0,944.5637001699,119.310605805,0.02964709777455,0.1168574805195,0,0.0036716,seven_point_per_channel
3,510114,5,15,15,3386.420992,225.7613994667,13977.10496246,87,78,1,1,22,15,22,0,954.4234481625,193.6587946104,0.03214604936036,0.09660688572824,0,0.0051255,seven_point_per_channel
3,510115,0,13,13,3932.879886,302.529222,16269.39942467,103,93,2,0,0,0,0,0,0,0,0,0,0,0.0007092,seven_point_per_channel
3,510115,1,13,13,4130.293242,317.7148647692,17296.46621373,102,93,1,0,0,0,0,0,0,0,0,0,0,0.0006763,seven_point_per_channel
3,510115,2,13,13,4355.599556,335.0461196923,18422.99777492,102,93,1,0,0,0,0,0,0,0,0,0,0,0.0006613,seven_point_per_channel
3,510115,3,13,13,3932.879886,302.529222,16269.39942467,103,93,2,0,0,0,0,0,0,0,0,0,0,0.0006632,seven_point_per_channel
3,510115,4,13,13,3932.879886,302.529222,16269.39942467,103,93,2,0,20,20,20,0,0,0,0,0,0,0.0045313,seven_point_per_channel
3,510115,5,13,13,3671.340629,282.4108176154,15101.70314192,99,91,0,0,20,18,20,0,296.8730913251,15.17259693216,0.002648396792913,0.03144656917371,0,0.0053166,seven_point_per_channel
3,510116,0,15,15,3804.539211,253.6359474,16087.69605965,86,79,1,0,0,0,0,0,0,0,0,0,0,0.0011253,seven_point_per_channel
3,510116,1,15,15,4047.540458,269.8360305333,17302.70230409,86,79,1,0,0,0,0,0,0,0,0,0,0,0.001131,seven_point_per_channel
3,510116,2,15,15,4244.601118,282.9734078667,18288.00559441,86,79,1,0,0,0,0,0,0,0,0,0,0,0.0010511,seven_point_per_channel
3,510116,3,15,15,3804.539211,253.6359474,16087.69605965,86,79,1,0,0,0,0,0,0,0,0,0,0,0.0010895,seven_point_per_channel
3,510116,4,15,15,3804.539211,253.6359474,16087.69605965,86,79,1,0,22,16,22,0,815.7627471767,167.5603057649,0.03215109881862,0.09806794853903,0,0.0040315,seven_point_per_channel
3,510116,5,15,15,3626.276832,241.7517888,14966.38417409,93,84,3,0,22,17,22,0,574.9969444849,114.627435351,0.02228052976535,0.07492728777082,0,0.0039165,seven_point_per_channel
3,510117,0,11,11,3940.724821,358.247711,16173.62409086,110,98,1,0,0,0,0,0,0,0,0,0,0,0.0006023,seven_point_per_channel
3,510117,1,11,11,4215.589281,383.2353891818,17572.94640791,109,98,1,0,0,0,0,0,0,0,0,0,0,0.0005831,seven_point_per_channel
3,510117,2,11,11,4378.592521,398.0538655455,18427.96260598,108,98,0,0,0,0,0,0,0,0,0,0,0,0.0005501,seven_point_per_channel
3,510117,3,11,11,3940.724821,358.247711,16173.62409086,110,98,1,0,0,0,0,0,0,0,0,0,0,0.0005726,seven_point_per_channel
3,510117,4,11,11,3940.724821,358.247711,16173.62409086,110,98,1,0,18,18,18,0,0,0,0,0,0,0.0020627,seven_point_per_channel
3,510117,5,11,11,3446.497336,313.3179396364,13867.48668092,104,95,1,0,18,16,18,0,921.0568080875,94.91908260629,0.0177326952759,0.1001920715083,0,0.0043575,seven_point_per_channel
3,510118,0,14,14,4214.418077,301.0298626429,17887.0903889,95,89,1,0,0,0,0,0,0,0,0,0,0,0.0011811,seven_point_per_channel
3,510118,1,14,14,4579.42402,327.1017157143,19777.12011459,93,89,0,0,0,0,0,0,0,0,0,0,0,0.0009114,seven_point_per_channel
3,510118,2,14,14,4952.690714,353.7636224286,21578.45358062,95,89,1,0,0,0,0,0,0,0,0,0,0,0.0009254,seven_point_per_channel
3,510118,3,14,14,4214.418077,301.0298626429,17887.0903889,95,89,1,0,0,0,0,0,0,0,0,0,0,0.0009093,seven_point_per_channel
3,510118,4,14,14,4214.418077,301.0298626429,17887.0903889,95,89,1,0,21,19,21,0,1024.491949818,64.26185745367,0.01385095772766,0.1287157569624,0,0.004642,seven_point_per_channel
3,510118,5,14,14,4132.065162,295.1475115714,17395.32581522,99,88,0,1,21,18,21,0,854.7070053998,109.5988914987,0.01774530388358,0.08333877974926,0,0.0043263,seven_point_per_channel
3,510119,0,12,12,3981.369289,331.7807740833,16426.84644098,107,101,0,0,0,0,0,0,0,0,0,0,0,0.000508,seven_point_per_channel
3,510119,1,12,12,4293.58811,357.7990091667,17987.94055551,107,101,0,0,0,0,0,0,0,0,0,0,0,0.0005013,seven_point_per_channel
3,510119,2,12,12,4545.631798,378.8026498333,19183.15899152,109,101,1,0,0,0,0,0,0,0,0,0,0,0.0005107,seven_point_per_channel
3,510119,3,12,12,3981.369289,331.7807740833,16426.84644098,107,101,0,0,0,0,0,0,0,0,0,0,0,0.0004884,seven_point_per_channel
3,510119,4,12,12,3981.369289,331.7807740833,16426.84644098,107,101,0,0,19,19,19,0,0,0,0,0,0,0.0030108,seven_point_per_channel
3,510119,5,12,12,3552.980016,296.081668,14269.90006819,107,101,1,0,19,19,19,0,0,0,0,0,0,0.003609,seven_point_per_channel
3,510120,0,10,10,3547.688171,354.7688171,14208.44086405,110,106,0,0,0,0,0,0,0,0,0,0,0,0.0004192,seven_point_per_channel
3,510120,1,10,10,3877.75834,387.775834,15818.79171178,111,106,1,0,0,0,0,0,0,0,0,0,0,0.0004187,seven_point_per_channel
3,510120,2,10,10,4095.337997,409.5337997,16906.68999002,111,106,1,0,0,0,0,0,0,0,0,0,0,0.0004135,seven_point_per_channel
3,510120,3,10,10,3547.688171,354.7688171,14208.44086405,110,106,0,0,0,0,0,0,0,0,0,0,0,0.0003917,seven_point_per_channel
3,510120,4,10,10,3547.688171,354.7688171,14208.44086405,110,106,0,0,17,17,17,0,0,0,0,0,0,0.0009046,seven_point_per_channel
3,510120,5,10,10,3596.183531,359.6183531,14520.917664,108,102,0,0,17,17,17,0,0,0,0,0,0,0.0022562,seven_point_per_channel
3,510121,0,13,13,3402.882889,261.7602222308,13849.41445405,96,88,0,0,0,0,0,0,0,0,0,0,0,0.0008892,seven_point_per_channel
3,510121,1,13,13,3584.317439,275.7167260769,14716.58720563,97,88,1,0,0,0,0,0,0,0,0,0,0,0.0009146,seven_point_per_channel
3,510121,2,13,13,3746.113028,288.1625406154,15515.56514197,98,88,0,0,0,0,0,0,0,0,0,0,0,0.0010836,seven_point_per_channel
3,510121,3,13,13,3402.882889,261.7602222308,13849.41445405,96,88,0,0,0,0,0,0,0,0,0,0,0,0.0010521,seven_point_per_channel
3,510121,4,13,13,3402.882889,261.7602222308,13849.41445405,96,88,0,0,20,16,20,0,568.1632603817,56.382284553,0.01424220784574,0.07244572442587,0,0.0039714,seven_point_per_channel
3,510121,5,13,13,3279.406276,252.2620212308,13327.03139563,93,84,0,0,20,15,20,0,341.3074238284,66.69503157633,0.01269297537968,0.0361475249636,0,0.0036011,seven_point_per_channel
3,510122,0,14,14,3472.345456,248.0246754286,13971.72728194,103,93,0,0,0,0,0,0,0,0,0,0,0,0.0007184,seven_point_per_channel
3,510122,1,14,14,3623.571673,258.8265480714,14752.85837953,102,93,0,0,0,0,0,0,0,0,0,0,0,0.000696,seven_point_per_channel
3,510122,2,14,14,3817.119402,272.6513858571,15695.597024,103,93,0,0,0,0,0,0,0,0,0,0,0,0.0008026,seven_point_per_channel
3,510122,3,14,14,3472.345456,248.0246754286,13971.72728194,103,93,0,0,0,0,0,0,0,0,0,0,0,0.0007838,seven_point_per_channel
3,510122,4,14,14,3472.345456,248.0246754286,13971.72728194,103,93,0,0,21,21,21,0,0,0,0,0,0,0.0040322,seven_point_per_channel
3,510122,5,14,14,3780.854475,270.0610339286,15454.27237121,105,95,0,0,21,20,21,0,806.6432175803,38.41158178954,0.007000310006865,0.08402053962597,0,0.0049011,seven_point_per_channel
3,510123,0,11,11,3328.208763,302.564433,13336.04381365,103,91,0,0,0,0,0,0,0,0,0,0,0,0.0007528,seven_point_per_channel
3,510123,1,11,11,3558.562132,323.5056483636,14422.81066609,105,91,1,0,0,0,0,0,0,0,0,0,0,0.0007591,seven_point_per_channel
3,510123,2,11,11,3679.057322,334.4597565455,15090.28661831,103,91,0,0,0,0,0,0,0,0,0,0,0,0.0007332,seven_point_per_channel
3,510123,3,11,11,3328.208763,302.564433,13336.04381365,103,91,0,0,0,0,0,0,0,0,0,0,0,0.0007299,seven_point_per_channel
3,510123,4,11,11,3328.208763,302.564433,13336.04381365,103,91,0,0,18,16,18,0,910.0431975839,83.00868809109,0.01984897658648,0.1185858334695,0,0.0041567,seven_point_per_channel
3,510123,5,11,11,3076.921223,279.7201111818,12079.60611588,102,96,0,0,18,17,18,0,709.605424747,39.42252359706,0.007869561886866,0.07536229411049,0,0.0029423,seven_point_per_channel
3,510124,0,10,10,2935.116508,293.5116508,11450.58252905,100,95,0,0,0,0,0,0,0,0,0,0,0,0.0006613,seven_point_per_channel
3,510124,1,10,10,3029.200838,302.9200838,11906.00418072,100,95,1,0,0,0,0,0,0,0,0,0,0,0.0007747,seven_point_per_channel
3,510124,2,10,10,3076.490687,307.6490687,12182.45342969,99,95,0,0,0,0,0,0,0,0,0,0,0,0.000666,seven_point_per_channel
3,510124,3,10,10,2935.116508,293.5116508,11450.58252905,100,95,0,0,0,0,0,0,0,0,0,0,0,0.0006716,seven_point_per_channel
3,510124,4,10,10,2935.116508,293.5116508,11450.58252905,100,95,0,0,17,15,17,0,640.7105788912,71.77494695164,0.01595145841823,0.08458663439374,0,0.0030803,seven_point_per_channel
3,510124,5,10,10,2952.805572,295.2805572,11469.02786264,102,99,0,0,17,15,17,0,94.18826426749,6.755638385905,0.001457061828795,0.009958194993279,0,0.003,seven_point_per_channel
3,510125,0,10,10,3172.409283,317.2409283,12637.04641633,100,92,1,0,0,0,0,0,0,0,0,0,0,0.0006694,seven_point_per_channel
3,510125,1,10,10,3247.984791,324.7984791,13054.9239688,99,92,0,0,0,0,0,0,0,0,0,0,0,0.0006461,seven_point_per_channel
3,510125,2,10,10,3358.488672,335.8488672,13607.44336772,99,92,0,0,0,0,0,0,0,0,0,0,0,0.0006418,seven_point_per_channel
3,510125,3,10,10,3172.409283,317.2409283,12637.04641633,100,92,1,0,0,0,0,0,0,0,0,0,0,0.0006442,seven_point_per_channel
3,510125,4,10,10,3172.409283,317.2409283,12637.04641633,100,92,1,0,17,16,17,0,627.0626175008,36.88603632358,0.007004550476133,0.08225270410307,0,0.0044109,seven_point_per_channel
3,510125,5,10,10,2888.894807,288.8894807,11109.4740492,104,97,0,0,17,15,17,0,157.7122275079,18.55437970623,0.003542595748859,0.01793543554418,0,0.0039525,seven_point_per_channel
3,510126,0,12,12,3569.589816,297.465818,14487.94909281,103,97,0,0,0,0,0,0,0,0,0,0,0,0.0006469,seven_point_per_channel
3,510126,1,12,12,3812.056778,317.6713981667,15725.28390406,102,97,0,0,0,0,0,0,0,0,0,0,0,0.0006267,seven_point_per_channel
3,510126,2,12,12,4045.106552,337.0922126667,16875.53277252,102,97,1,0,0,0,0,0,0,0,0,0,0,0.0006243,seven_point_per_channel
3,510126,3,12,12,3569.589816,297.465818,14487.94909281,103,97,0,0,0,0,0,0,0,0,0,0,0,0.0006264,seven_point_per_channel
3,510126,4,12,12,3569.589816,297.465818,14487.94909281,103,97,0,0,19,18,19,0,893.8223557445,47.04328188129,0.0105322660234,0.1145441805318,0,0.0028302,seven_point_per_channel
3,510126,5,12,12,3576.953603,298.0794669167,14524.76802808,103,97,0,0,19,17,19,0,640.1426885312,33.69172045638,0.006022757485431,0.06955334979123,0,0.0034983,seven_point_per_channel
3,510127,0,15,15,3815.554943,254.3703295333,15927.77470703,94,85,0,1,0,0,0,0,0,0,0,0,0,0.0009537,seven_point_per_channel
3,510127,1,15,15,3909.623462,260.6415641333,16398.11730702,94,85,0,0,0,0,0,0,0,0,0,0,0,0.0009409,seven_point_per_channel
3,510127,2,15,15,4304.4061,286.9604066667,18397.03050296,93,85,0,0,0,0,0,0,0,0,0,0,0,0.0009903,seven_point_per_channel
3,510127,3,15,15,3815.554943,254.3703295333,15927.77470703,94,85,0,1,0,0,0,0,0,0,0,0,0,0.0009673,seven_point_per_channel
3,510127,4,15,15,3815.554943,254.3703295333,15927.77470703,94,85,0,1,22,19,22,0,986.3500547923,72.45105363744,0.01625211744344,0.1257567417467,0,0.0059104,seven_point_per_channel
3,510127,5,15,15,3675.153496,245.0102330667,15045.76746982,99,90,2,0,22,20,22,0,685.6256206467,47.24358378679,0.009228927822866,0.07199335006167,0,0.0052502,seven_point_per_channel
3,510128,0,11,11,3432.130693,312.0118811818,13565.65346465,112,104,0,1,0,0,0,0,0,0,0,0,0,0.0005067,seven_point_per_channel
3,510128,1,11,11,3671.975954,333.8159958182,14724.87977202,113,104,1,1,0,0,0,0,0,0,0,0,0,0.000493,seven_point_per_channel
3,510128,2,11,11,3859.465347,350.8604860909,15622.32673546,114,104,2,1,0,0,0,0,0,0,0,0,0,0.0004958,seven_point_per_channel
