case_id,problem,seed,n,nd,nb,geometry,radius,error,outward,eigen_ratio,method,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,runtime_s,certificate
2684,4,712685,16,3,16,2,1500,4,0,0.06409598379699,5,16,7375.225286,460.951580375,26981.1264357,316,286,11,1,0.0176758,upper_bound_16
2685,4,712686,16,3,16,2,1000,0,1,0.06332688097059,0,16,5702.69208,356.418255,21998.46039,207,185,1,0,0.0075341,upper_bound_16
2685,4,712686,16,3,16,2,1000,0,1,0.06332688097059,5,16,4724.961536,295.310096,17549.80768579,192,175,0,0,0.0339583,upper_bound_16
2686,4,712687,16,3,16,2,1250,1,0,0.1989075155862,0,16,6477.350445,404.8344028125,25486.75226761,192,172,56,2,0.0071087,upper_bound_16
2686,4,712687,16,3,16,2,1250,1,0,0.1989075155862,5,16,6017.370695,376.0856684375,23046.85352272,197,172,57,2,0.0489027,upper_bound_16
2687,4,712688,16,3,16,2,1500,2,1,0.02718286530677,0,16,2739.986233,171.2491395625,11134.93115827,66,61,14,2,0.0101082,upper_bound_16
2687,4,712688,16,3,16,2,1500,2,1,0.02718286530677,5,16,6657.919108,416.11994425,26959.59554405,187,164,29,3,0.0679188,upper_bound_16
2688,4,712689,16,3,16,2,1000,3,0,0.09573828922646,0,16,3115.649329,194.7280830625,12438.24663365,69,65,46,2,0.0109132,upper_bound_16
2688,4,712689,16,3,16,2,1000,3,0,0.09573828922646,5,16,6293.463898,393.341493625,25252.31947328,175,150,46,2,0.0899891,upper_bound_16
2689,4,712690,16,3,16,2,1250,4,1,0.0766210248501,0,16,6618.187587,413.6367241875,28415.93793271,137,113,19,3,0.0139903,upper_bound_16
2689,4,712690,16,3,16,2,1250,4,1,0.0766210248501,5,16,2745.201977,171.5751235625,10801.00989356,82,74,7,2,0.0353509,upper_bound_16
2690,4,712691,16,3,16,2,1500,0,0,0.05147275997012,0,16,6277.762989,392.3601868125,23128.81494818,260,242,10,2,0.0049553,upper_bound_16
2690,4,712691,16,3,16,2,1500,0,0,0.05147275997012,5,16,5749.921926,359.370120375,20614.60965745,255,239,11,2,0.016326,upper_bound_16
2691,4,712692,16,3,16,2,1000,1,1,0.03694677834632,0,16,4273.024231,267.0640144375,14820.12114714,202,189,10,1,0.0057382,upper_bound_16
2691,4,712692,16,3,16,2,1000,1,1,0.03694677834632,5,16,4162.9508,260.184425,14154.75398955,206,189,11,1,0.0142862,upper_bound_16
2692,4,712693,16,3,16,2,1250,2,0,0.1189714012628,0,16,7490.819605,468.1762253125,29579.09806333,237,205,35,1,0.0071843,upper_bound_16
2692,4,712693,16,3,16,2,1250,2,0,0.1189714012628,5,16,6807.074968,425.4421855,25925.37488293,242,206,42,2,0.0350817,upper_bound_16
2693,4,712694,16,3,16,2,1500,3,1,0.1260006000878,0,16,6877.699966,429.856247875,28198.49986352,193,163,10,2,0.0080996,upper_bound_16
2693,4,712694,16,3,16,2,1500,3,1,0.1260006000878,5,16,5115.263294,319.703955875,19731.3164976,180,159,10,2,0.0463137,upper_bound_16
2694,4,712695,16,3,16,2,1000,4,0,0.07763405404426,0,16,6131.196139,383.1997586875,23150.9807105,239,208,6,1,0.0068512,upper_bound_16
2694,4,712695,16,3,16,2,1000,4,0,0.07763405404426,5,16,4354.448648,272.1530405,15377.24323429,201,182,4,0,0.0339173,upper_bound_16
2695,4,712696,16,3,16,2,1250,0,1,0.07109324973826,0,16,7655.796941,478.4873088125,27768.98469205,338,305,9,2,0.0033376,upper_bound_16
2695,4,712696,16,3,16,2,1250,0,1,0.07109324973826,5,16,6383.492788,398.96829925,21447.46392301,336,310,8,1,0.0138902,upper_bound_16
2696,4,712697,16,3,16,2,1500,1,0,0.0622925756567,0,16,2945.822267,184.1138916875,12019.11135559,69,63,18,1,0.0105852,upper_bound_16
2696,4,712697,16,3,16,2,1500,1,0,0.0622925756567,5,16,5285.424852,330.33905325,21497.12427224,154,127,3,1,0.0721461,upper_bound_16
2697,4,712698,16,3,16,2,1000,2,1,0.0789097379015,0,16,5746.836956,359.17730975,22199.18478642,207,183,3,0,0.0071475,upper_bound_16
2697,4,712698,16,3,16,2,1000,2,1,0.0789097379015,5,16,5194.140767,324.6337979375,19710.70383835,197,172,5,0,0.0387053,upper_bound_16
2698,4,712699,16,3,16,2,1250,3,0,0.09284599100988,0,16,8069.332045,504.3332528125,29016.66023889,367,339,4,1,0.0029045,upper_bound_16
2698,4,712699,16,3,16,2,1250,3,0,0.09284599100988,5,16,6667.750344,416.7343965,22243.75171598,361,334,0,0,0.0112223,upper_bound_16
2699,4,712700,16,3,16,2,1500,4,1,0.09539490500414,0,16,5688.01345,355.500840625,22645.06723959,182,160,3,0,0.0079699,upper_bound_16
2699,4,712700,16,3,16,2,1500,4,1,0.09539490500414,5,16,4889.343452,305.58396575,18636.7172715,182,160,4,0,0.0436557,upper_bound_16
2700,4,712701,16,8,0,0,1000,0,0,0.5658530802606,0,16,7349.556785,459.3472990625,29677.78393039,203,181,46,2,0.0079013,upper_bound_16
2700,4,712701,16,8,0,0,1000,0,0,0.5658530802606,5,16,6075.731613,379.7332258125,24998.65801017,130,112,78,2,0.0277855,upper_bound_16
2701,4,712702,16,8,0,0,1250,1,1,0.9126407348223,0,16,7185.496448,449.093528,28797.48224603,218,190,22,2,0.0061096,upper_bound_16
2701,4,712702,16,8,0,0,1250,1,1,0.9126407348223,5,16,7003.822896,437.738931,27949.11448994,216,185,23,3,0.0157313,upper_bound_16
2702,4,712703,16,8,0,0,1500,2,0,0.5843986610754,0,16,5031.499125,314.4686953125,20697.4956341,134,97,15,3,0.0131777,upper_bound_16
2702,4,712703,16,8,0,0,1500,2,0,0.5843986610754,5,16,4940.093265,308.7558290625,20615.46633337,123,95,9,1,0.0571102,upper_bound_16
2703,4,712704,16,8,0,0,1000,3,1,0.5370559819035,0,16,7032.67247,439.542029375,28018.3623975,209,187,39,3,0.0055766,upper_bound_16
2703,4,712704,16,8,0,0,1000,3,1,0.5370559819035,5,16,6813.816994,425.863562125,27264.08496723,217,196,0,0,0.0170128,upper_bound_16
2704,4,712705,16,8,0,0,1250,4,0,0.5147451237791,0,16,5826.030921,364.1269325625,23820.15461105,152,123,33,2,0.0104414,upper_bound_16
2704,4,712705,16,8,0,0,1250,4,0,0.5147451237791,5,16,7125.843643,445.3652276875,28459.21805966,174,139,115,3,0.024036,upper_bound_16
2705,4,712706,16,8,0,0,1500,0,1,0.827300016772,0,16,7284.842324,455.30264525,29304.21165873,216,192,24,1,0.0054451,upper_bound_16
2705,4,712706,16,8,0,0,1500,0,1,0.827300016772,5,16,6619.406073,413.7128795625,26962.03036112,186,163,18,1,0.0286928,upper_bound_16
2706,4,712707,16,8,0,0,1000,1,0,0.4953518531439,0,16,6968.856722,435.553545125,28884.28358969,169,144,41,5,0.008599,upper_bound_16
2706,4,712707,16,8,0,0,1000,1,0,0.4953518531439,5,16,5151.76704,321.98544,21373.83520286,127,108,18,3,0.0295625,upper_bound_16
2707,4,712708,16,8,0,0,1250,2,1,0.6851635789986,0,16,7256.454298,453.528393625,28542.27140213,194,171,109,3,0.0065912,upper_bound_16
2707,4,712708,16,8,0,0,1250,2,1,0.6851635789986,5,16,5989.945805,374.3716128125,23489.72905104,195,162,25,2,0.0247156,upper_bound_16
2708,4,712709,16,8,0,0,1500,3,0,0.5410878510873,0,16,6214.041903,388.3776189375,25355.20951334,168,139,28,3,0.0086251,upper_bound_16
2708,4,712709,16,8,0,0,1500,3,0,0.5410878510873,5,16,5931.385223,370.7115764375,24696.92612314,142,109,31,2,0.042732,upper_bound_16
2709,4,712710,16,8,0,0,1000,4,1,0.6017186355358,0,16,8101.973155,506.3733221875,32454.86589198,217,197,83,3,0.004684,upper_bound_16
2709,4,712710,16,8,0,0,1000,4,1,0.6017186355358,5,16,7371.811045,460.7381903125,29054.05533369,208,189,84,3,0.0199287,upper_bound_16
2710,4,712711,16,8,0,0,1250,0,0,0.7876375227286,0,16,7061.784247,441.3615154375,28718.92123583,197,169,28,2,0.0067211,upper_bound_16
2710,4,712711,16,8,0,0,1250,0,0,0.7876375227286,5,16,4405.246482,275.327905125,18336.23240232,110,96,4,1,0.0316771,upper_bound_16
2711,4,712712,16,8,0,0,1500,1,1,0.4647199380526,0,16,7098.615681,443.6634800625,28528.07841093,213,176,24,4,0.0070614,upper_bound_16
2711,4,712712,16,8,0,0,1500,1,1,0.4647199380526,5,16,6726.259762,420.391235125,27076.29882262,206,174,9,2,0.0215583,upper_bound_16
2712,4,712713,16,8,0,0,1000,2,0,0.4810443693742,0,16,6738.325517,421.1453448125,27116.62762302,198,176,23,1,0.0064704,upper_bound_16
2712,4,712713,16,8,0,0,1000,2,0,0.4810443693742,5,16,6466.085216,404.130326,26450.42611104,148,119,79,3,0.0318309,upper_bound_16
2713,4,712714,16,8,0,0,1250,3,1,0.3340720737088,0,16,5524.763861,345.2977413125,22083.8193064,174,158,0,0,0.0071786,upper_bound_16
2713,4,712714,16,8,0,0,1250,3,1,0.3340720737088,5,16,5741.453353,358.8408345625,22957.26677263,181,159,2,1,0.0189575,upper_bound_16
2714,4,712715,16,8,0,0,1500,4,0,0.5807525340991,0,16,7165.938021,447.8711263125,28984.69009017,174,134,95,2,0.0090596,upper_bound_16
2714,4,712715,16,8,0,0,1500,4,0,0.5807525340991,5,16,5632.426369,352.0266480625,21722.13182571,157,126,99,4,0.018392,upper_bound_16
2715,4,712716,16,8,0,0,1000,0,1,0.5095758559617,0,16,7586.188145,474.1367590625,31160.94064387,172,153,87,3,0.0091625,upper_bound_16
2715,4,712716,16,8,0,0,1000,0,1,0.5095758559617,5,16,6671.510885,416.9694303125,26672.55444938,196,181,32,1,0.017214,upper_bound_16
2716,4,712717,16,8,0,0,1250,1,0,0.7497007697957,0,16,6819.175279,426.1984549375,27480.87635598,185,159,53,3,0.009436,upper_bound_16
2716,4,712717,16,8,0,0,1250,1,0,0.7497007697957,5,16,4426.388632,276.6492895,18346.9430955,90,71,52,3,0.0331763,upper_bound_16
2717,4,712718,16,8,0,0,1500,2,1,0.3667862009226,0,16,7223.967115,451.4979446875,30159.83555723,178,141,27,3,0.0129882,upper_bound_16
2717,4,712718,16,8,0,0,1500,2,1,0.3667862009226,5,16,7514.730781,469.6706738125,30163.65387824,180,148,118,3,0.03183,upper_bound_16
2718,4,712719,16,8,0,0,1000,3,0,0.406715798699,0,16,7443.858031,465.2411269375,30619.29020791,163,146,93,2,0.0096737,upper_bound_16
2718,4,712719,16,8,0,0,1000,3,0,0.406715798699,5,16,6247.19702,390.44981375,25185.98507013,161,139,62,2,0.0309894,upper_bound_16
2719,4,712720,16,8,0,0,1250,4,1,0.2901625448637,0,16,7039.534096,439.970881,28277.67050266,220,195,3,1,0.005975,upper_bound_16
2719,4,712720,16,8,0,0,1250,4,1,0.2901625448637,5,16,5422.966778,338.935423625,20959.83391635,181,162,28,2,0.0165895,upper_bound_16
2720,4,712721,16,8,0,0,1500,0,0,0.2994238535909,0,16,6374.047867,398.3779916875,26900.23932882,154,120,8,1,0.0162013,upper_bound_16
2720,4,712721,16,8,0,0,1500,0,0,0.2994238535909,5,16,5164.220041,322.7637525625,21676.10019966,129,104,0,0,0.0497775,upper_bound_16
2721,4,712722,16,8,0,0,1000,1,1,0.4130009190774,0,16,8527.229598,532.951849875,34791.14805081,211,188,82,4,0.0083118,upper_bound_16
2721,4,712722,16,8,0,0,1000,1,1,0.4130009190774,5,16,6231.798656,389.487416,25618.99327346,162,146,24,2,0.0242411,upper_bound_16
2722,4,712723,16,8,0,0,1250,2,0,0.4684129066445,0,16,5205.709996,325.35687475,21058.54996314,144,116,26,2,0.0133773,upper_bound_16
2722,4,712723,16,8,0,0,1250,2,0,0.4684129066445,5,16,6142.696533,383.9185333125,24613.48259445,137,110,115,2,0.0439229,upper_bound_16
2723,4,712724,16,8,0,0,1500,3,1,0.5560762414062,0,16,6438.795316,402.42470725,26173.97658627,189,161,6,2,0.0089898,upper_bound_16
2723,4,712724,16,8,0,0,1500,3,1,0.5560762414062,5,16,7036.957859,439.8098661875,29259.78929979,186,157,6,1,0.0238505,upper_bound_16
2724,4,712725,16,8,0,0,1000,4,0,0.5296733560171,0,16,10427.537422,651.721088875,40957.68682737,209,187,308,5,0.0066422,upper_bound_16
2724,4,712725,16,8,0,0,1000,4,0,0.5296733560171,5,16,8677.627167,542.3516979375,34123.13561088,199,181,199,3,0.0320427,upper_bound_16
2725,4,712726,16,8,0,0,1250,0,1,0.8323443171522,0,16,6962.700016,435.168751,27673.50009526,229,203,0,1,0.0061815,upper_bound_16
2725,4,712726,16,8,0,0,1250,0,1,0.8323443171522,5,16,6290.450271,393.1531419375,24947.25136418,202,184,9,1,0.0215366,upper_bound_16
2726,4,712727,16,8,0,0,1500,1,0,0.7456122884457,0,16,8267.297042,516.706065125,34351.4851213,181,130,94,5,0.0120486,upper_bound_16
2726,4,712727,16,8,0,0,1500,1,0,0.7456122884457,5,16,5901.195793,368.8247370625,25335.97895315,124,77,19,5,0.0409744,upper_bound_16
2727,4,712728,16,8,0,0,1000,2,1,0.619034544567,0,16,6496.49562,406.03097625,26382.47808489,174,150,40,1,0.0087357,upper_bound_16
2727,4,712728,16,8,0,0,1000,2,1,0.619034544567,5,16,7269.929088,454.370568,29464.6454331,208,179,26,1,0.0192498,upper_bound_16
2728,4,712729,16,8,0,0,1250,3,0,0.7037319905355,0,16,7232.437455,452.0273409375,29017.18728774,214,180,33,3,0.0090514,upper_bound_16
2728,4,712729,16,8,0,0,1250,3,0,0.7037319905355,5,16,5663.628717,353.9767948125,22998.14359203,167,146,1,1,0.0346155,upper_bound_16
2729,4,712730,16,8,0,0,1500,4,1,0.6879826298665,0,16,6519.586057,407.4741285625,27077.9303051,161,132,29,1,0.0087916,upper_bound_16
2729,4,712730,16,8,0,0,1500,4,1,0.6879826298665,5,16,5383.618248,336.4761405,21403.09124237,172,154,3,1,0.0241716,upper_bound_16
2730,4,712731,16,8,0,1,1000,0,0,8.071399753865e-05,0,16,7509.829643,469.3643526875,30924.14818088,167,149,87,1,0.0068235,upper_bound_16
2730,4,712731,16,8,0,1,1000,0,0,8.071399753865e-05,5,16,7454.195368,465.8872105,30220.97678955,175,155,100,2,0.0350097,upper_bound_16
2731,4,712732,16,8,0,1,1250,1,1,7.03227172837e-05,0,16,6209.74683,388.109176875,24668.73408907,186,155,37,1,0.0095951,upper_bound_16
2731,4,712732,16,8,0,1,1250,1,1,7.03227172837e-05,5,16,5428.271657,339.2669785625,21776.35828322,168,147,2,0,0.0276571,upper_bound_16
2732,4,712733,16,8,0,1,1500,2,0,0.0001246251092905,0,16,5929.610942,370.600683875,25083.05472216,124,102,37,2,0.0093006,upper_bound_16
2732,4,712733,16,8,0,1,1500,2,0,0.0001246251092905,5,16,5288.371618,330.523226125,22301.85810547,108,82,42,2,0.04311,upper_bound_16
2733,4,712734,16,8,0,1,1000,3,1,3.742054140348e-05,0,16,9024.805899,564.0503686875,36814.02940982,152,132,230,4,0.0052123,upper_bound_16
2733,4,712734,16,8,0,1,1000,3,1,3.742054140348e-05,5,16,7908.508083,494.2817551875,31357.54041014,213,186,102,2,0.0183146,upper_bound_16
2734,4,712735,16,8,0,1,1250,4,0,6.564929060658e-05,0,16,7127.12819,445.445511875,29065.64090853,184,149,55,3,0.0081191,upper_bound_16
2734,4,712735,16,8,0,1,1250,4,0,6.564929060658e-05,5,16,7794.803035,487.1751896875,31179.01502305,187,145,133,4,0.0326834,upper_bound_16
2735,4,712736,16,8,0,1,1500,0,1,0.0001136010432395,0,16,7798.765705,487.4228565625,32368.82858104,175,151,73,3,0.0100498,upper_bound_16
2735,4,712736,16,8,0,1,1500,0,1,0.0001136010432395,5,16,6066.436143,379.1522589375,24652.18068155,151,133,56,3,0.0203407,upper_bound_16
2736,4,712737,16,8,0,1,1000,1,0,6.005721356055e-05,0,16,7112.993154,444.562072125,29834.96572239,158,126,50,3,0.0102257,upper_bound_16
2736,4,712737,16,8,0,1,1000,1,0,6.005721356055e-05,5,16,6039.416435,377.4635271875,24982.08198386,102,81,124,3,0.0419977,upper_bound_16
2737,4,712738,16,8,0,1,1250,2,1,8.416648473406e-05,0,16,8301.846849,518.8654280625,33539.23410679,185,151,146,3,0.0087973,upper_bound_16
2737,4,712738,16,8,0,1,1250,2,1,8.416648473406e-05,5,16,7791.934003,486.9958751875,30964.67001041,220,194,75,2,0.0264081,upper_bound_16
2738,4,712739,16,8,0,1,1500,3,0,0.0001146843957601,0,16,8114.670473,507.1669045625,34868.35232582,166,132,33,2,0.0103967,upper_bound_16
2738,4,712739,16,8,0,1,1500,3,0,0.0001146843957601,5,16,6638.823581,414.9264738125,28424.11792587,149,126,1,0,0.0631135,upper_bound_16
2739,4,712740,16,8,0,1,1000,4,1,7.351993928044e-05,0,16,7347.815619,459.2384761875,28539.07802675,179,158,169,2,0.0072789,upper_bound_16
2739,4,712740,16,8,0,1,1000,4,1,7.351993928044e-05,5,16,5807.789903,362.9868689375,22933.94952161,193,170,2,0,0.0197507,upper_bound_16
2740,4,712741,16,8,0,1,1250,0,0,3.845987267282e-05,0,16,6089.90984,380.619365,26019.54919635,138,116,0,0,0.011268,upper_bound_16
2740,4,712741,16,8,0,1,1250,0,0,3.845987267282e-05,5,16,4885.374407,305.3359004375,20296.87203566,127,105,2,0,0.0418906,upper_bound_16
2741,4,712742,16,8,0,1,1500,1,1,6.075394197323e-05,0,16,7889.416381,493.0885238125,32682.08193005,173,141,89,5,0.0082263,upper_bound_16
2741,4,712742,16,8,0,1,1500,1,1,6.075394197323e-05,5,16,6118.104518,382.381532375,25655.52257982,138,112,35,3,0.0274907,upper_bound_16
2742,4,712743,16,8,0,1,1000,2,0,8.497715243744e-05,0,16,7341.720067,458.8575041875,29993.60023121,141,117,147,4,0.0113729,upper_bound_16
2742,4,712743,16,8,0,1,1000,2,0,8.497715243744e-05,5,16,8756.151891,547.2594931875,34775.75925055,177,155,227,5,0.0383843,upper_bound_16
2743,4,712744,16,8,0,1,1250,3,1,3.738348286365e-05,0,16,7808.20228,488.0126425,32041.01147212,150,129,147,3,0.0080728,upper_bound_16
2743,4,712744,16,8,0,1,1250,3,1,3.738348286365e-05,5,16,7271.714563,454.4821601875,30113.57287959,162,140,73,2,0.0348379,upper_bound_16
2744,4,712745,16,8,0,1,1500,4,0,5.32625331773e-05,0,16,7331.380152,458.2112595,31406.90080045,144,106,48,4,0.013926,upper_bound_16
2744,4,712745,16,8,0,1,1500,4,0,5.32625331773e-05,5,16,7682.983933,480.1864958125,33209.91974018,138,91,60,6,0.0535105,upper_bound_16
2745,4,712746,16,8,0,1,1000,0,1,6.934112909573e-05,0,16,6759.842116,422.49013225,26169.2105746,231,213,26,1,0.0058291,upper_bound_16
2745,4,712746,16,8,0,1,1000,0,1,6.934112909573e-05,5,16,6216.772191,388.5482619375,24813.8610293,174,157,49,2,0.0246182,upper_bound_16
2746,4,712747,16,8,0,1,1250,1,0,5.969127036674e-05,0,16,5649.705824,353.106614,23453.52912669,149,128,2,0,0.0108927,upper_bound_16
2746,4,712747,16,8,0,1,1250,1,0,5.969127036674e-05,5,16,4499.946988,281.24668675,17679.73495015,149,133,2,0,0.0385245,upper_bound_16
2747,4,712748,16,8,0,1,1500,2,1,7.275268556158e-05,0,16,6742.069748,421.37935925,28195.34876595,162,132,27,1,0.0083929,upper_bound_16
2747,4,712748,16,8,0,1,1500,2,1,7.275268556158e-05,5,16,6389.23253,399.327033125,26706.16270039,148,117,37,2,0.0340607,upper_bound_16
2748,4,712749,16,8,0,1,1000,3,0,8.776375113267e-05,0,16,7491.708938,468.231808625,30318.5446829,191,171,74,3,0.0074233,upper_bound_16
2748,4,712749,16,8,0,1,1000,3,0,8.776375113267e-05,5,16,6385.9894,399.1243375,24464.94697895,201,186,74,3,0.0146562,upper_bound_16
2749,4,712750,16,8,0,1,1250,4,1,5.135787335177e-05,0,16,7356.875726,459.804732875,30249.37862228,204,174,11,2,0.0085806,upper_bound_16
2749,4,712750,16,8,0,1,1250,4,1,5.135787335177e-05,5,16,5428.703551,339.2939719375,21448.51774092,177,156,6,1,0.0208068,upper_bound_16
2750,4,712751,16,8,0,1,1500,0,0,5.290418308462e-05,0,16,7553.638604,472.10241275,32238.1928758,130,103,91,1,0.0110656,upper_bound_16
2750,4,712751,16,8,0,1,1500,0,0,5.290418308462e-05,5,16,8003.761635,500.2351021875,33743.80803114,154,117,96,1,0.0712323,upper_bound_16
2751,4,712752,16,8,0,1,1000,1,1,7.03874769868e-05,0,16,6830.243142,426.890196375,27391.21578966,168,144,96,3,0.0118049,upper_bound_16
2751,4,712752,16,8,0,1,1000,1,1,7.03874769868e-05,5,16,6534.309211,408.3943256875,25786.54606576,219,193,3,0,0.0216808,upper_bound_16
2752,4,712753,16,8,0,1,1250,2,0,0.0001121659052141,0,16,6735.611611,420.9757256875,28558.0580925,138,110,48,2,0.0118836,upper_bound_16
2752,4,712753,16,8,0,1,1250,2,0,0.0001121659052141,5,16,5651.139911,353.1962444375,23785.69958574,115,95,48,2,0.0583819,upper_bound_16
2753,4,712754,16,8,0,1,1500,3,1,0.0001227838373399,0,16,6866.75439,429.172149375,29028.77194132,166,136,5,1,0.0115643,upper_bound_16
2753,4,712754,16,8,0,1,1500,3,1,0.0001227838373399,5,16,4910.356236,306.89726475,20331.7811933,130,105,3,1,0.0332333,upper_bound_16
2754,4,712755,16,8,0,1,1000,4,0,3.340953149938e-05,0,16,6316.707047,394.7941904375,25878.53516533,158,139,44,2,0.0075657,upper_bound_16
2754,4,712755,16,8,0,1,1000,4,0,3.340953149938e-05,5,16,5037.793651,314.8621031875,20928.96818387,109,98,43,2,0.0332196,upper_bound_16
2755,4,712756,16,8,0,1,1250,0,1,9.328035172514e-05,0,16,9073.580284,567.09876775,36597.90138463,203,164,165,4,0.0080719,upper_bound_16
2755,4,712756,16,8,0,1,1250,0,1,9.328035172514e-05,5,16,6230.081392,389.380087,25300.40696124,185,162,1,0,0.025142,upper_bound_16
2756,4,712757,16,8,0,1,1500,1,0,6.722540242955e-05,0,16,7761.752484,485.10953025,33963.76242472,146,108,17,3,0.0116246,upper_bound_16
2756,4,712757,16,8,0,1,1500,1,0,6.722540242955e-05,5,16,7734.873254,483.429578375,33474.36627173,161,116,13,3,0.0651497,upper_bound_16
2757,4,712758,16,8,0,1,1000,2,1,0.0001128567060382,0,16,7459.689982,466.230623875,30868.44996208,188,158,36,1,0.0080066,upper_bound_16
2757,4,712758,16,8,0,1,1000,2,1,0.0001128567060382,5,16,6676.317628,417.26985175,26856.58818797,173,141,73,3,0.0224031,upper_bound_16
2758,4,712759,16,8,0,1,1250,3,0,0.0001184995000857,0,16,4566.900309,285.4312693125,19739.50154084,91,78,2,1,0.0097503,upper_bound_16
2758,4,712759,16,8,0,1,1250,3,0,0.0001184995000857,5,16,5743.327437,358.9579648125,24331.63718611,135,116,2,1,0.0489126,upper_bound_16
2759,4,712760,16,8,0,1,1500,4,1,4.432222092958e-05,0,16,8361.728865,522.6080540625,33758.64434259,237,186,53,6,0.0061953,upper_bound_16
2759,4,712760,16,8,0,1,1500,4,1,4.432222092958e-05,5,16,6380.48279,398.780174375,26362.41402625,136,105,81,4,0.0293489,upper_bound_16
2760,4,712761,16,8,0,2,1000,0,0,0.177829238278,0,16,5800.862745,362.5539215625,23879.31362535,102,87,116,2,0.0094203,upper_bound_16
2760,4,712761,16,8,0,2,1000,0,0,0.177829238278,5,16,4834.938816,302.183676,19024.69395933,103,87,116,2,0.0347914,upper_bound_16
2761,4,712762,16,8,0,2,1250,1,1,0.4908453175903,0,16,3517.204031,219.8252519375,14641.02014718,86,73,2,0,0.0126842,upper_bound_16
2761,4,712762,16,8,0,2,1250,1,1,0.4908453175903,5,16,2623.013398,163.938337375,10990.06699234,59,47,1,0,0.0149217,upper_bound_16
2762,4,712763,16,8,0,2,1500,2,0,0.2671386258405,0,16,4717.400337,294.8375210625,18867.00139417,60,48,172,3,0.01312,upper_bound_16
2762,4,712763,16,8,0,2,1500,2,0,0.2671386258405,5,16,4710.932368,294.433273,18104.66147469,68,49,207,4,0.0289054,upper_bound_16
2763,4,712764,16,8,0,2,1000,3,1,0.2552379324567,0,16,5305.836735,331.6147959375,20969.18350336,77,59,196,4,0.0139274,upper_bound_16
2763,4,712764,16,8,0,2,1000,3,1,0.2552379324567,5,16,3793.071482,237.066967625,13870.35741764,111,96,96,1,0.0355382,upper_bound_16
2764,4,712765,16,8,0,2,1250,4,0,0.6057141675235,0,16,5271.704706,329.481544125,20733.52345628,91,71,173,4,0.012088,upper_bound_16
2764,4,712765,16,8,0,2,1250,4,0,0.6057141675235,5,16,5770.339154,360.646197125,21596.69558789,63,48,336,6,0.0483763,upper_bound_16
2765,4,712766,16,8,0,2,1500,0,1,0.5546776937041,0,16,5673.735414,354.608463375,22923.67706371,129,112,84,1,0.0084116,upper_bound_16
2765,4,712766,16,8,0,2,1500,0,1,0.5546776937041,5,16,3001.528966,187.595560375,12947.64482655,57,47,0,0,0.0162595,upper_bound_16
2766,4,712767,16,8,0,2,1000,1,0,0.2402627440362,0,16,5198.044048,324.877753,21045.2201305,56,47,194,3,0.0085084,upper_bound_16
2766,4,712767,16,8,0,2,1000,1,0,0.2402627440362,5,16,3693.632519,230.8520324375,14378.16249398,102,84,48,1,0.0557881,upper_bound_16
2767,4,712768,16,8,0,2,1250,2,1,0.2919730660728,0,16,7521.43973,470.089983125,30052.19844746,60,51,360,7,0.0068944,upper_bound_16
2767,4,712768,16,8,0,2,1250,2,1,0.2919730660728,5,16,3593.105149,224.5690718125,14120.52574655,117,101,1,0,0.0237681,upper_bound_16
2768,4,712769,16,8,0,2,1500,3,0,0.3318375016044,0,16,3630.131627,226.8832266875,15755.658131,56,47,24,1,0.0121498,upper_bound_16
2768,4,712769,16,8,0,2,1500,3,0,0.3318375016044,5,16,4463.482737,278.9676710625,17862.41352506,84,67,108,2,0.0455273,upper_bound_16
2769,4,712770,16,8,0,2,1000,4,1,0.2253630302289,0,16,7336.218655,458.5136659375,28576.09289569,64,51,390,6,0.0129548,upper_bound_16
2769,4,712770,16,8,0,2,1000,4,1,0.2253630302289,5,16,4053.767113,253.3604445625,15558.83556534,101,84,91,2,0.0336577,upper_bound_16
2770,4,712771,16,8,0,2,1250,0,0,0.1949087773748,0,16,3348.460045,209.2787528125,13827.30017155,68,55,36,1,0.0131621,upper_bound_16
2770,4,712771,16,8,0,2,1250,0,0,0.1949087773748,5,16,2025.933225,126.6208265625,7804.666134204,66,55,0,0,0.0465192,upper_bound_16
2771,4,712772,16,8,0,2,1500,1,1,0.364897802929,0,16,8434.890977,527.1806860625,33094.45438961,60,50,462,7,0.0065204,upper_bound_16
2771,4,712772,16,8,0,2,1500,1,1,0.364897802929,5,16,2310.026512,144.376657,9060.132547733,64,53,15,1,0.019905,upper_bound_16
2772,4,712773,16,8,0,2,1000,2,0,0.2451274710249,0,16,3108.415123,194.2759451875,13567.07562638,53,44,2,0,0.0136983,upper_bound_16
2772,4,712773,16,8,0,2,1000,2,0,0.2451274710249,5,16,3047.69548,190.4809675,12693.47739008,73,52,4,0,0.0562321,upper_bound_16
2773,4,712774,16,8,0,2,1250,3,1,0.1951015684174,0,16,3396.511142,212.281946375,14832.55571557,60,50,0,0,0.0141803,upper_bound_16
2773,4,712774,16,8,0,2,1250,3,1,0.1951015684174,5,16,2710.01619,169.376011875,11440.08093494,59,47,0,0,0.0162245,upper_bound_16
2774,4,712775,16,8,0,2,1500,4,0,0.6312766178642,0,16,3753.813052,234.61331575,15269.06524509,85,69,42,2,0.0123747,upper_bound_16
2774,4,712775,16,8,0,2,1500,4,0,0.6312766178642,5,16,3241.453539,202.5908461875,12947.26766959,85,69,26,1,0.0647018,upper_bound_16
