kind,date,baseline_yuan,main_yuan,saving_yuan
q2,2025-08-11,48900.38506331033,46794.769072760275,2105.6159905500535
q2,2025-08-12,51490.87821445384,49087.57921823278,2403.298996221063
q2,2025-08-13,48286.569519933095,46538.19753380706,1748.3719861260324
q2,2025-08-14,45382.573957281,43732.49015443715,1650.0838028438448
q2,2025-08-15,23741.568391753863,23428.180236591375,313.38815516248724
q2,2025-08-16,26473.95367295405,26163.20898087028,310.7446920837683
q2,2025-08-17,48994.450442498855,47119.86519806132,1874.5852444375341
q2,2025-08-18,48087.79934809108,45706.81393305995,2380.9854150311294
q2,2025-08-19,47766.46415334011,46139.735846107134,1626.7283072329737
q2,2025-08-20,52447.218271927544,56123.13924025041,-3675.920968322869
q2,2025-08-21,46094.10864103245,44829.24332541988,1264.8653156125729
q2,2025-08-22,24245.98426229766,25983.343971938273,-1737.359709640612
q2,2025-08-23,26517.95287607036,26053.21223170146,464.7406443689033
q2,2025-08-24,48526.95926051608,46493.73470280822,2033.2245577078575
q2,2025-08-25,50938.976637378066,50353.11287308995,585.8637642881149
q2,2025-08-26,49432.498776344546,47665.96777074785,1766.5310055966984
q2,2025-08-27,50230.70156738977,49182.434397681995,1048.2671697077749
q2,2025-08-28,46927.935187334355,52374.19842628197,-5446.263238947613
q2,2025-08-29,25726.218058273233,25918.10816515187,-191.8901068786363
q2,2025-08-30,26973.98441139378,26471.855707353567,502.12870404021305
q2,2025-08-31,50858.70951947254,49080.75467494236,1777.954844530177
q2,2025-09-01,49862.853841708726,48964.542679330145,898.3111623785808
q2,2025-09-02,48186.4384344253,47015.55509135485,1170.8833430704472
q2,2025-09-03,47808.342853039816,46427.97949294669,1380.363360093128
q2,2025-09-04,47623.68746804236,46360.62698051789,1263.060487524468
q2,2025-09-05,22463.714251709782,22306.721205944836,156.99304576494615
q2,2025-09-06,26191.921765936437,26261.376896086374,-69.45513014993776
q2,2025-09-07,47561.71382258321,46144.73832744459,1416.9754951386203
q2,2025-09-08,48527.185148069024,43850.53164619081,4676.653501878216
q2,2025-09-09,41301.20900324506,40389.62539946655,911.5836037785048
q2,2025-09-10,45049.206914517184,49208.38925294703,-4159.182338429848
q2,2025-09-11,38610.01651575084,37058.962054884425,1551.0544608664131
q2,2025-09-12,17919.906569609564,18242.41700173186,-322.51043212229706
q2,2025-09-13,19894.548048565797,19718.69810063435,175.8499479314487
q2,2025-09-14,41240.14881534471,40801.05449240807,439.09432293664577
q2,2025-09-15,41845.198956286025,40591.92133647603,1253.2776198099964
q2,2025-09-16,41594.87331022211,40645.01038300182,949.8629272202888
q2,2025-09-17,42508.8072336608,41950.498593978235,558.3086396825674
q2,2025-09-18,40444.585774064755,39542.28281796302,902.302956101732
q2,2025-09-19,18794.73475989757,18315.82656314684,478.90819675073
q2,2025-09-20,20451.889996154634,21221.260403369823,-769.3704072151886
q2,2025-09-21,44325.0432011768,43520.11108097635,804.9321202004503
q2,2025-09-22,43190.81868233404,41734.472256393,1456.3464259410393
q2,2025-09-23,45210.24041957365,44591.62552505582,618.6148945178356
q2,2025-09-24,44546.93039492736,42954.32523117754,1592.6051637498167
q2,2025-09-25,43243.72949081146,42346.52151161633,897.2079791951328
q2,2025-09-26,18942.821717333576,18641.62339273269,301.1983246008858
q2,2025-09-27,20863.59267823252,26984.598817514016,-6121.006139281497
q2,2025-09-28,45147.25532301376,43972.61810219825,1174.637220815508
q2,2025-09-29,45724.69576381997,44289.3020492862,1435.3937145337695
q2,2025-09-30,45825.96864201627,45697.48426966195,128.4843723543163
q2,2025-10-01,45332.303075626085,44664.28970811651,668.0133675095785
q2,2025-10-02,41852.85761179995,40767.44562898339,1085.4119828165567
q2,2025-10-03,17919.16541477346,17237.674083016005,681.4913317574537
q2,2025-10-04,20823.706504880225,20463.775736222695,359.9307686575303
q2,2025-10-05,42981.495911131526,43032.99926355149,-51.50335241996072
q2,2025-10-06,42055.921888657525,41245.89156046528,810.0303281922461
q2,2025-10-07,43184.44264096292,42611.17212049832,573.2705204646045
q2,2025-10-08,39045.54365909239,39260.60055739114,-215.0568982987461
q2,2025-10-09,40044.74481155969,38556.75538795735,1487.9894236023392
q2,2025-10-10,16915.166407572553,16405.69442233165,509.47198524090345
q2,2025-10-11,18399.41433302645,18041.219345859005,358.1949871674442
q2,2025-10-12,40918.27348374372,39782.03816418571,1136.2353195580072
q2,2025-10-13,41636.704045356964,40790.311982532396,846.3920628245687
q2,2025-10-14,41692.38096509251,41297.10115633752,395.27980875498906
q2,2025-10-15,41842.50787621789,41009.908671395635,832.5992048222543
q2,2025-10-16,48319.04146161981,45583.64995124943,2735.391510370384
q2,2025-10-17,17778.14226223647,17392.08501061036,386.05725162610906
q2,2025-10-18,18647.842754014273,18444.331537468483,203.51121654579038
q2,2025-10-19,48726.6380889739,46548.51453695506,2178.123552018842
q2,2025-10-20,46971.54964201638,45518.9465902395,1452.6030517768813
q2,2025-10-21,44601.735875476166,44688.506479214,-86.77060373783024
q2,2025-10-22,47984.79373681635,47255.96542905454,728.8283077618107
q2,2025-10-23,44772.617989872335,43875.94993695592,896.668052916415
q2,2025-10-24,17858.864329353637,17077.431620432923,781.4327089207145
q2,2025-10-25,19465.66481661164,19318.383181447916,147.28163516372297
q2,2025-10-26,46997.95329463098,46673.24025627036,324.71303836062
q2,2025-10-27,46423.79032392045,45709.34855078223,714.44177313822
q2,2025-10-28,45476.75606797153,44681.481129039516,795.2749389320161
q2,2025-10-29,46700.29941835252,47720.32838003003,-1020.0289616775044
q2,2025-10-30,44894.51520170412,44267.39619452297,627.1190071811507
q2,2025-10-31,18581.308385070995,18164.98293875973,416.3254463112644
q2,2025-11-01,19222.20684527457,19107.49324268996,114.71360258460845
q2,2025-11-02,48419.540850576384,46776.87171145528,1642.6691391211061
q2,2025-11-03,47994.63049242798,47243.26697256086,751.3635198671254
q2,2025-11-04,48748.91874309299,47691.53172725714,1057.3870158358477
q2,2025-11-05,49712.06086095024,48885.36787776004,826.6929831901944
q2,2025-11-06,51992.579060684075,51152.191531016986,840.3875296670885
q2,2025-11-07,19125.544779816824,19363.267602783664,-237.72282296683989
q2,2025-11-08,19795.8233736181,19361.08950766547,434.73386595262855
q2,2025-11-09,50435.64169694194,49867.6789027951,567.9627941468352
q2,2025-11-10,49742.79647889588,50076.428108120956,-333.63162922507763
q2,2025-11-11,50295.13393775066,49334.87785856376,960.2560791868964
q2,2025-11-12,50511.23863162905,49666.070155030124,845.1684765989266
q2,2025-11-13,51500.49167572683,51007.91356759455,492.57810813227843
q2,2025-11-14,19779.661957814005,19039.887664954185,739.77429285982
q2,2025-11-15,19530.71848427008,19152.746079746736,377.9724045233452
q2,2025-11-16,51359.09608810861,50631.02722628882,728.0688618197892
q2,2025-11-17,53262.241255943576,52613.44906876382,648.7921871797589
q2,2025-11-18,52621.57700986932,51929.88380898919,691.6932008801305
q2,2025-11-19,51468.30459940007,50773.41883707992,694.8857623201548
q2,2025-11-20,52634.402370678654,52102.21125254771,532.1911181309406
q2,2025-11-21,20812.20665230456,20115.84149597658,696.3651563279818
q2,2025-11-22,20643.674054332238,19913.46129379153,730.2127605407077
q2,2025-11-23,53610.38941177709,52818.67864726047,791.7107645166179
q2,2025-11-24,52423.98763926771,51749.0994643522,674.8881749155116
q2,2025-11-25,53841.30576567813,53322.251774253375,519.0539914247565
q2,2025-11-26,54221.201589918375,53265.92820958222,955.2733803361552
q2,2025-11-27,53760.71192186203,52933.93615530907,826.7757665529571
q2,2025-11-28,20875.32501195607,19883.857935995726,991.4670759603432
q2,2025-11-29,21453.742069156953,21720.61413096165,-266.8720618046973
q2,2025-11-30,54823.13357318794,54661.2739358912,161.85963729673676
q2,2025-12-01,74793.0496684867,74904.25051757025,-111.20084908355784
q2,2025-12-02,85470.58478228512,84619.56881078574,851.0159714993788
q2,2025-12-03,70568.1375618361,71342.91732228859,-774.7797604524822
q2,2025-12-04,71633.60729344183,70645.75990985389,987.8473835879413
q2,2025-12-05,28303.913939532078,29154.5515350473,-850.6375955152216
q2,2025-12-06,30241.84736619905,31642.671170843525,-1400.8238046444749
q2,2025-12-07,67244.55851768781,68279.07922595089,-1034.5207082630805
q2,2025-12-08,65422.04900172341,65468.43083375339,-46.38183202997607
q2,2025-12-09,65685.08697037259,65290.81589157863,394.2710787939577
q2,2025-12-10,63049.914395230866,62342.60418130377,707.3102139270995
q2,2025-12-11,63891.292382440675,62974.88190006722,916.4104823734524
q2,2025-12-12,28928.65768481286,28713.89215456994,214.76553024291934
q2,2025-12-13,30171.626201364812,29934.800954175902,236.82524718891
q2,2025-12-14,65392.59041442215,65477.28483487156,-84.69442044941388
q2,2025-12-15,63619.3295120987,62457.61004571118,1161.7194663875198
q2,2025-12-16,65343.84635117379,65315.69941657209,28.146934601696557
q2,2025-12-17,66223.39177672463,66081.92414421184,141.4676325127948
q2,2025-12-18,64379.415578295535,64321.377512462765,58.03806583277037
q2,2025-12-19,28315.64037965216,27233.042616718027,1082.5977629341323
q2,2025-12-20,28226.571305381593,27370.619386450297,855.951918931296
q2,2025-12-21,65866.66804321484,65624.74936722562,241.91867598921817
q2,2025-12-22,65081.529400658255,64567.741111597425,513.7882890608307
q2,2025-12-23,64092.64279941295,62857.995043551826,1234.6477558611223
q2,2025-12-24,63500.30929146107,62134.465579468626,1365.843711992442
q2,2025-12-25,63571.088285775906,63535.9225053287,35.16578044720518
q2,2025-12-26,29902.936511210377,29419.46446708725,483.47204412312567
q2,2025-12-27,29264.084474678013,28758.22504852577,505.85942615224485
q2,2025-12-28,63995.189233701065,63190.2481877974,804.9410459036662
q2,2025-12-29,63922.581952047316,62675.54820193285,1247.0337501144677
q2,2025-12-30,64881.71497681686,64725.043967065656,156.6710097512041
q2,2025-12-31,62965.62275511754,63531.52791057029,-565.9051554527468
q3,2025-02-01,26274.210537262057,25061.315363129674,1212.8951741323835
q3,2025-02-02,57761.37601942841,56495.873248289776,1265.5027711386356
q3,2025-02-03,58338.32432745832,56960.26660804189,1378.0577194164289
q3,2025-02-04,60071.57470571865,59582.60426851739,488.97043720126385
q3,2025-02-05,56615.51004407529,55603.63605770032,1011.8739863749652
q3,2025-02-06,58913.35726844608,57654.05122056157,1259.3060478845146
q3,2025-02-07,24218.710891871156,22871.05320393016,1347.657687940995
q3,2025-02-08,20640.64937666851,19873.440848164704,767.2085285038047
q3,2025-02-09,55890.42550604997,55363.63556396292,526.7899420870526
q3,2025-02-10,53166.229189006146,52009.803301689695,1156.4258873164508
q3,2025-02-11,53028.927853947054,52428.21839275008,600.7094611969733
q3,2025-02-12,52586.406574088316,51545.361681042166,1041.0448930461498
q3,2025-02-13,50230.48042483818,49700.93043904001,529.5499857981704
q3,2025-02-14,21171.62714907858,19676.151243743123,1495.4759053354574
q3,2025-02-15,20792.855717963306,19643.138072344067,1149.7176456192392
q3,2025-02-16,52554.6904826775,52827.69962066136,-273.0091379838632
q3,2025-02-17,51090.13916716263,50723.97035064979,366.1688165128435
q3,2025-02-18,49056.777834940905,48787.14184939653,269.6359855443734
q3,2025-02-19,49550.126293243186,49470.13823559152,79.98805765166617
q3,2025-02-20,49103.347231974716,48450.46698809857,652.8802438761486
q3,2025-02-21,18721.87535217465,18187.908816999236,533.9665351754156
q3,2025-02-22,19798.680440122112,19269.678005565773,529.0024345563397
q3,2025-02-23,49485.14682711911,48360.87115831193,1124.2756688071822
q3,2025-02-24,47625.78593366921,46997.46483165723,628.3211020119852
q3,2025-02-25,48029.38690548274,47001.27150807952,1028.1153974032204
q3,2025-02-26,47221.53475432092,46561.51402211211,660.0207322088099
q3,2025-02-27,44805.61479114003,44437.06555062451,368.5492405155237
q3,2025-02-28,18117.446777534264,17538.13559908332,579.311178450942
q3,2025-03-01,21147.349013490577,20665.073505930974,482.2755075596033
q3,2025-03-02,51259.95251490976,50494.01787718423,765.9346377255279
q3,2025-03-03,50644.04222444547,50100.80055531296,543.2416691325052
q3,2025-03-04,47501.7370445902,47423.706622814796,78.03042177540192
q3,2025-03-05,47893.478956717845,49032.9080693119,-1139.429112594058
q3,2025-03-06,45080.631496085596,44520.33547921425,560.2960168713471
q3,2025-03-07,17529.202336162387,16994.26853509996,534.9338010624269
q3,2025-03-08,18558.238635341007,18563.4355351028,-5.196899761791428
q3,2025-03-09,45379.21623752243,44378.2688547265,1000.94738279593
q3,2025-03-10,45854.457662055414,45399.714240201734,454.74342185368005
q3,2025-03-11,43733.25010768168,43035.179756483965,698.0703511977117
q3,2025-03-12,43736.338393362865,43639.97432485917,96.36406850369531
q3,2025-03-13,45170.27895856554,44690.13377020809,480.1451883574482
q3,2025-03-14,16724.623467309124,16353.50234718422,371.12112012490434
q3,2025-03-15,18238.07684535552,18149.75991502477,88.31693033075135
q3,2025-03-16,45060.84596199422,44314.276993692416,746.5689683018063
q3,2025-03-17,40233.11459602948,40094.97639351686,138.13820251262223
q3,2025-03-18,44936.2249201,44005.567892364445,930.6570277355568
q3,2025-03-19,41718.92242980229,41034.480096148065,684.4423336542241
q3,2025-03-20,41405.446476715595,41031.60181094053,373.8446657750683
q3,2025-03-21,15700.71416511957,15458.749725268528,241.9644398510427
q3,2025-03-22,18798.752657452707,18660.57994071426,138.1727167384488
q3,2025-03-23,43196.49204987298,42431.540278755594,764.951771117383
q3,2025-03-24,41676.58040103465,40195.94844517171,1480.6319558629402
q3,2025-03-25,43543.33855432331,43387.33813214231,156.00042218100134
q3,2025-03-26,40440.93690638091,39697.4552481705,743.4816582104104
q3,2025-03-27,38897.041669976345,37796.60755395042,1100.434116025921
q3,2025-03-28,16326.162821109945,15782.505606435761,543.6572146741837
q3,2025-03-29,17259.34213303578,17168.963826151157,90.37830688462418
q3,2025-03-30,39573.325588195636,39103.210394178765,470.1151940168711
q3,2025-03-31,37999.62022130757,37210.338996167964,789.2812251396026
q3,2025-04-01,41374.65398166626,41359.11006429662,15.543917369643168
q3,2025-04-02,41740.44890615065,41459.40295478355,281.04595136709395
q3,2025-04-03,39493.21860981437,38814.24176720009,678.9768426142837
q3,2025-04-04,14654.664166566523,14269.6415445582,385.0226220083223
q3,2025-04-05,16970.823348949667,17126.329951145715,-155.50660219604833
q3,2025-04-06,38814.661781226125,38038.748067936605,775.9137132895194
q3,2025-04-07,36873.455397086975,35788.87675779763,1084.5786392893424
q3,2025-04-08,39797.11808672284,39259.70174473477,537.4163419880715
q3,2025-04-09,40836.37040534514,40306.17004149628,530.2003638488532
q3,2025-04-10,36088.27762446391,35045.09357572114,1043.184048742769
q3,2025-04-11,13522.331825684629,13493.856395935156,28.475429749472823
q3,2025-04-12,17244.394645927627,16878.40233863119,365.9923072964375
q3,2025-04-13,37166.820532894715,36802.84618062223,363.97435227248207
q3,2025-04-14,36941.23614764399,37068.61280189386,-127.37665424987063
q3,2025-04-15,36152.78157536521,34661.31735872866,1491.464216636552
q3,2025-04-16,38237.561787316794,37378.01405597477,859.547731342027
q3,2025-04-17,33628.01454871288,32848.41305112316,779.6014975897197
q3,2025-04-18,13857.613243615802,13545.575526261431,312.0377173543711
q3,2025-04-19,16203.453887994776,15793.26283351441,410.191054480365
q3,2025-04-20,36785.74061731189,36031.59172739896,754.1488899129254
q3,2025-04-21,35051.78450541939,34084.69683093898,967.0876744804118
q3,2025-04-22,34650.55956513011,34614.42960917074,36.129955959375366
q3,2025-04-23,34663.278320029116,34310.94482764081,352.3334923883085
q3,2025-04-24,31850.192352965463,31405.042191507793,445.15016145767004
q3,2025-04-25,13093.851103619643,12726.032986404862,367.8181172147815
q3,2025-04-26,16034.777283936262,15930.293849437337,104.48343449892491
q3,2025-04-27,33954.732739994186,34269.81299415782,-315.0802541636367
q3,2025-04-28,39030.51941755103,38303.70249887326,726.8169186777741
q3,2025-04-29,35547.07433078803,34491.4104383044,1055.6638924836298
q3,2025-04-30,32845.94153805076,32699.62176176525,146.3197762855125
q3,2025-05-01,39337.76097603614,38539.32861336629,798.432362669846
q3,2025-05-02,20987.165064777117,21183.60238223025,-196.43731745313198
q3,2025-05-03,22157.668479845302,22489.103604895157,-331.43512504985483
q3,2025-05-04,41616.064000539416,40617.988713031664,998.0752875077524
q3,2025-05-05,42259.06359692428,41357.325717063686,901.7378798605932
q3,2025-05-06,41417.32922500222,40562.72101292981,854.6082120724095
q3,2025-05-07,42588.684405374224,41894.48741120642,694.1969941678035
q3,2025-05-08,38789.04023545037,37869.949518661786,919.0907167885816
q3,2025-05-09,15879.173441707388,15959.651729214198,-80.47828750681037
q3,2025-05-10,18499.268673837207,18149.43796374457,349.83071009263585
q3,2025-05-11,38684.51438794143,37806.17133197275,878.3430559686822
q3,2025-05-12,37727.930282046626,36819.95287232807,907.9774097185582
q3,2025-05-13,39985.82200952688,39489.54255318859,496.27945633828494
q3,2025-05-14,39686.97680489713,39279.89281688178,407.08398801535077
q3,2025-05-15,36679.79095445828,35801.33040921362,878.4605452446631
q3,2025-05-16,15572.11328697843,15528.220781760134,43.89250521829672
q3,2025-05-17,18890.207700781244,18618.901200384025,271.30650039721877
q3,2025-05-18,40392.01595494969,39721.345416168646,670.6705387810434
q3,2025-05-19,36832.31985694129,36083.832239598516,748.4876173427765
q3,2025-05-20,37644.6395462613,36558.204535922225,1086.4350103390752
q3,2025-05-21,37982.19994574386,36645.0675618987,1337.1323838451572
q3,2025-05-22,34351.31445648962,34287.59813270711,63.71632378250797
q3,2025-05-23,15267.190573032072,14904.44593463917,362.74463839290183
q3,2025-05-24,18618.691379024185,18278.64736060021,340.0440184239742
q3,2025-05-25,36140.3939298631,35392.42670790479,747.9672219583081
q3,2025-05-26,38952.13589752998,38256.76595211301,695.3699454169691
q3,2025-05-27,36249.48253770823,35561.5995498589,687.882987849327
q3,2025-05-28,38080.55360399396,37442.32457440193,638.229029592032
q3,2025-05-29,36115.84302203419,34760.024696506174,1355.8183255280164
q3,2025-05-30,16080.161060753584,16010.832616913547,69.32844384003693
q3,2025-05-31,19754.48802894027,19436.549882789688,317.93814615058363
q3,2025-06-01,52691.81867199829,56679.98561787329,-3988.1669458749966
q3,2025-06-02,52700.677497694036,55556.50478626228,-2855.8272885682454
q3,2025-06-03,49758.02491474376,51725.84263311494,-1967.8177183711814
q3,2025-06-04,53220.32851244799,51820.352490586134,1399.976021861854
q3,2025-06-05,47913.58835661304,49607.51914227669,-1693.9307856636442
q3,2025-06-06,26477.64712515159,27190.768141900182,-713.1210167485915
q3,2025-06-07,28833.540184049532,28343.896574841172,489.64360920836043
q3,2025-06-08,50590.287712197285,49398.536452811066,1191.7512593862193
q3,2025-06-09,54273.454017319615,52867.05376425431,1406.4002530653015
q3,2025-06-10,51689.916169361866,50653.16835924702,1036.7478101148445
q3,2025-06-11,55479.94803853704,55137.340723967376,342.6073145696646
q3,2025-06-12,52819.46913017056,49837.61452239523,2981.854607775327
q3,2025-06-13,24198.9237319589,23009.32878670627,1189.5949452526293
q3,2025-06-14,25830.315264025852,25726.96270153675,103.35256248910082
q3,2025-06-15,49992.08409827251,49463.882683260854,528.2014150116593
q3,2025-06-16,53543.60093786688,51288.40041847995,2255.2005193869336
q3,2025-06-17,54050.45162129468,53293.55960069179,756.8920206028852
q3,2025-06-18,54516.7116778483,52652.85556169532,1863.8561161529797
q3,2025-06-19,49117.39746446096,47448.13324661432,1669.2642178466413
q3,2025-06-20,23015.835426013935,21364.29616154966,1651.5392644642743
q3,2025-06-21,24184.93318945542,25206.740795950158,-1021.8076064947381
q3,2025-06-22,48824.74368560748,47208.50999831794,1616.2336872895394
q3,2025-06-23,48447.25588522147,47444.26887664773,1002.9870085737421
q3,2025-06-24,55924.0057207355,54935.058331242864,988.9473894926341
q3,2025-06-25,50302.4775236989,49691.37190831717,611.1056153817335
q3,2025-06-26,50763.01716492998,47595.29959398124,3167.717570948742
q3,2025-06-27,21245.681231692506,21536.925336127268,-291.24410443476154
q3,2025-06-28,22386.811353934965,22711.478366365962,-324.6670124309967
q3,2025-06-29,49129.94695051426,48204.55907627353,925.3878742407323
q3,2025-06-30,52002.32847901917,50363.25157343286,1639.0769055863057
q3,2025-07-01,56683.11696779294,62038.23713397305,-5355.12016618011
q3,2025-07-02,53460.0767386324,55784.40088622377,-2324.3241475913674
q3,2025-07-03,57894.87372748058,57792.17933333139,102.6943941491918
q3,2025-07-04,30114.33453516035,30987.324679028643,-872.9901438682937
q3,2025-07-05,31872.352968754356,35645.74291507127,-3773.3899463169146
q3,2025-07-06,59437.09198135797,60130.9215885079,-693.8296071499353
q3,2025-07-07,56793.96967157557,56917.37060942536,-123.40093784978671
q3,2025-07-08,60787.83954472685,57782.07316922092,3005.7663755059257
q3,2025-07-09,57845.43134271068,56403.54335266099,1441.8879900496904
q3,2025-07-10,51410.836192005605,50837.62526348827,573.2109285173356
q3,2025-07-11,28591.305609032454,27264.11971880207,1327.185890230383
q3,2025-07-12,32481.01605158303,31428.489575940886,1052.526475642142
q3,2025-07-13,57337.93680417963,54041.84112587365,3296.095678305981
q3,2025-07-14,55800.65132697683,55075.30031360593,725.351013370906
q3,2025-07-15,53509.23472847681,53090.37093915682,418.86378931999207
q3,2025-07-16,57626.86241733851,55185.346760138316,2441.5156572001943
q3,2025-07-17,53577.266538045165,51523.460348237364,2053.8061898078013
q3,2025-07-18,30101.098157979734,28874.33993905579,1226.7582189239438
q3,2025-07-19,30804.406325398682,31397.326112392664,-592.9197869939817
q3,2025-07-20,54351.13801231967,52466.252151802386,1884.8858605172863
q3,2025-07-21,59894.1770425956,57432.99000641533,2461.187036180265
q3,2025-07-22,56620.455745876054,55030.2693413198,1590.1864045562543
q3,2025-07-23,57671.7536580826,56649.544521564276,1022.2091365183223
q3,2025-07-24,56437.699866327224,54690.9379270948,1746.7619392324268
q3,2025-07-25,25806.958490273453,24987.390639590092,819.567850683361
q3,2025-07-26,33255.006630841104,30267.056824723764,2987.94980611734
q3,2025-07-27,56149.49866274508,54515.24769629327,1634.2509664518075
q3,2025-07-28,55177.77342063433,54195.9678722865,981.8055483478311
q3,2025-07-29,56195.691025575295,56003.24877498201,192.44225059328892
q3,2025-07-30,58620.87207337875,56576.990765076414,2043.8813083023342
q3,2025-07-31,53030.58325015537,50263.701628437695,2766.881621717672
q3,2025-08-01,27990.947911516836,27100.331616057818,890.6162954590181
q3,2025-08-02,29398.000702612047,29622.82769139852,-224.82698878647352
q3,2025-08-03,47538.10569026617,45761.01936657403,1777.0863236921432
q3,2025-08-04,50282.23970438059,47568.945233157356,2713.2944712232347
q3,2025-08-05,48534.2950834261,46796.16473535987,1738.1303480662318
q3,2025-08-06,51978.32500950187,50418.17997133345,1560.145038168419
q3,2025-08-07,47473.58783758134,46339.689606568456,1133.898231012885
q3,2025-08-08,24870.697669058405,24143.12420613404,727.5734629243634
q3,2025-08-09,26538.735180678985,25976.348792198987,562.3863884799975
q3,2025-08-10,49310.008742298436,47804.4774707233,1505.5312715751352
q3,2025-08-11,48944.120756990626,47958.66222468599,985.458532304634
q3,2025-08-12,50529.00487055692,49138.18910141779,1390.8157691391316
q3,2025-08-13,47819.830116270576,46003.17939703385,1816.650719236728
q3,2025-08-14,46726.259886467706,44699.17231240461,2027.0875740630945
q3,2025-08-15,24752.799884813816,24679.052806012183,73.7470788016326
q3,2025-08-16,27950.12045757773,28239.689372636632,-289.56891505890235
q3,2025-08-17,48746.15138036721,46773.30531106302,1972.8460693041925
q3,2025-08-18,48334.872464431595,46294.738945743964,2040.1335186876313
q3,2025-08-19,47994.682298586005,46882.36692189773,1112.3153766882751
q3,2025-08-20,52175.6210251999,50339.80750679842,1835.8135184014827
q3,2025-08-21,46409.21797063715,45039.58780896675,1369.6301616704004
q3,2025-08-22,24594.626527727763,24549.8886049024,44.73792282536306
q3,2025-08-23,27194.39621768982,26767.30598134694,427.0902363428795
q3,2025-08-24,48372.631011491125,47401.29374302378,971.337268467345
q3,2025-08-25,57446.92883054975,55928.71902191406,1518.2098086356855
q3,2025-08-26,48541.218926054076,47105.47559016789,1435.743335886189
q3,2025-08-27,50492.76063431658,48741.61405478392,1751.1465795326658
q3,2025-08-28,49061.73542436379,47490.51954921738,1571.2158751464085
q3,2025-08-29,26646.226191280322,26028.56315872188,617.663032558441
q3,2025-08-30,27694.02196384266,27185.074915557714,508.9470482849465
q3,2025-08-31,49272.02033906284,47587.76308391262,1684.2572551502162
q3,2025-09-01,47888.98437154557,46531.6653130572,1357.3190584883705
q3,2025-09-02,46764.610887167546,45380.8174788459,1383.793408321646
q3,2025-09-03,47270.75420111712,46136.019825963565,1134.7343751535518
q3,2025-09-04,45112.19107889187,43735.43607195415,1376.7550069377176
q3,2025-09-05,22243.828714801726,22114.049197806817,129.7795169949095
q3,2025-09-06,25504.761536081223,25647.990117810004,-143.22858172878114
q3,2025-09-07,46243.44512847945,44924.3471155774,1319.0980129020463
q3,2025-09-08,42349.85345031304,40721.966187625294,1627.8872626877492
q3,2025-09-09,39484.501390812584,39183.39684692853,301.10454388405196
q3,2025-09-10,42913.15085197086,41517.5262990632,1395.624552907655
q3,2025-09-11,40311.62998233652,39010.860128792025,1300.7698535444943
q3,2025-09-12,18879.699193270277,18714.454624181642,165.2445690886343
q3,2025-09-13,21056.257237870777,20767.660338297643,288.5968995731346
q3,2025-09-14,43277.899552739866,43388.44434278807,-110.54479004820314
q3,2025-09-15,39422.54603480564,38593.19077743223,829.355257373405
q3,2025-09-16,44591.15676596583,42855.02529736279,1736.1314686030455
q3,2025-09-17,43868.95753928169,43098.21170935432,770.7458299273712
q3,2025-09-18,40977.04991688722,39048.07210306257,1928.9778138246475
q3,2025-09-19,18795.740871141952,18437.84188018533,357.8989909566226
q3,2025-09-20,20963.562611040543,20664.333939942517,299.2286710980261
q3,2025-09-21,43029.31022278487,41962.24941089844,1067.060811886433
q3,2025-09-22,44985.60798926965,44486.51924262853,499.08874664112227
q3,2025-09-23,44544.00953092691,43196.45827580866,1347.5512551182474
q3,2025-09-24,42970.65147908853,42178.32475381645,792.3267252720761
q3,2025-09-25,42622.55982359886,41492.58693343213,1129.9728901667258
q3,2025-09-26,19476.7880038352,19133.48079136582,343.30721246938265
q3,2025-09-27,20991.979807053438,21156.293608309225,-164.31380125578653
q3,2025-09-28,45562.97918261921,43693.96664012842,1869.0125424907892
q3,2025-09-29,46515.64591698978,45419.361359043825,1096.2845579459536
q3,2025-09-30,47098.45225332317,46455.055994414375,643.3962589087969
q3,2025-10-01,42296.89010684869,41183.28026043203,1113.609846416657
q3,2025-10-02,42086.96708005929,41383.971145777825,702.9959342814618
q3,2025-10-03,17289.64879113373,16944.376552117927,345.2722390158051
q3,2025-10-04,21224.31808829729,21010.600098799256,213.7179894980327
q3,2025-10-05,43843.33781476678,43252.66309071016,590.6747240566256
q3,2025-10-06,41419.615677326336,40385.28066904626,1034.3350082800753
q3,2025-10-07,43528.783973552854,42567.13750751449,961.6464660383645
q3,2025-10-08,38925.87636099837,39418.604195267755,-492.7278342693826
q3,2025-10-09,40572.99087539633,40240.028010644186,332.96286475214583
q3,2025-10-10,17550.82562044513,17034.615651724926,516.2099687202062
q3,2025-10-11,18578.647733632395,17981.757485410053,596.890248222342
q3,2025-10-12,42539.704962028845,41649.346270032096,890.3586919967493
q3,2025-10-13,41144.05590277792,40914.59615290591,229.45974987201043
q3,2025-10-14,43394.760825762445,42985.050175477,409.710650285444
q3,2025-10-15,44736.584817824594,43841.85478901579,894.7300288088009
q3,2025-10-16,42416.76911096312,41378.65009497588,1038.1190159872422
q3,2025-10-17,17584.05485192063,17062.219058843984,521.835793076647
q3,2025-10-18,18867.670339172713,18637.034027238034,230.63631193467882
q3,2025-10-19,46234.702869774614,45183.156126583184,1051.5467431914294
q3,2025-10-20,45600.18969183453,44794.728943803406,805.4607480311242
q3,2025-10-21,46132.733406633815,45398.363460419874,734.3699462139411
q3,2025-10-22,44543.766785241205,44294.84567621256,248.92110902864806
