case_id,problem,seed,n,method,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,runtime_s,certificate
310119,4,310119,15,1,15,8560.76914,570.7179426667,33923.84560701,248,209,84,4,0.0145991,convex_mesh_per_channel
310119,4,310119,15,2,15,6256.18898,417.0792653333,25030.94490567,183,164,32,1,0.0099917,convex_mesh_per_channel
310120,4,310120,15,0,15,11953.56276,796.904184,50027.81371181,235,200,166,3,0.0004985,convex_mesh_per_channel
310120,4,310120,15,1,15,9352.108889,623.4739259333,38165.54429492,219,189,120,3,0.0141641,convex_mesh_per_channel
310120,4,310120,15,2,15,7459.789342,497.3192894667,29003.94663049,206,176,126,4,0.0068914,convex_mesh_per_channel
310121,4,310121,13,0,13,11206.414469,862.0318822308,46717.07237995,291,259,28,2,0.0004655,convex_mesh_per_channel
310121,4,310121,13,1,13,7698.821866,592.2170666154,30394.10932142,261,229,7,2,0.0148342,convex_mesh_per_channel
310121,4,310121,13,2,13,6734.217254,518.0167118462,26696.08627051,217,197,16,1,0.0082289,convex_mesh_per_channel
310122,4,310122,10,0,10,11652.93669,1165.293669,46704.68346018,348,318,68,2,0.0003917,convex_mesh_per_channel
310122,4,310122,10,1,10,7644.316445,764.4316445,28606.58221277,316,293,0,0,0.009608,convex_mesh_per_channel
310122,4,310122,10,2,10,6882.139937,688.2139937,25725.69970213,270,241,32,2,0.0052389,convex_mesh_per_channel
310123,4,310123,15,0,15,10159.696902,677.3131268,43138.48454238,247,222,0,0,0.0005064,convex_mesh_per_channel
310123,4,310123,15,1,15,6857.680463,457.1786975333,27853.40230613,205,187,0,0,0.0162454,convex_mesh_per_channel
310123,4,310123,15,2,15,5913.134252,394.2089501333,23910.67126749,178,163,1,0,0.0076754,convex_mesh_per_channel
310124,4,310124,14,0,14,12415.380979,886.8129270714,51281.90481695,315,280,78,2,0.0005142,convex_mesh_per_channel
310124,4,310124,14,1,14,8692.146643,620.8676173571,35050.73322157,273,247,0,0,0.0110621,convex_mesh_per_channel
310124,4,310124,14,2,14,7688.978576,549.2127554286,30939.89290388,232,202,23,2,0.0053244,convex_mesh_per_channel
310125,4,310125,13,0,13,11336.106068,872.0081590769,46885.53035376,304,272,34,1,0.0004893,convex_mesh_per_channel
310125,4,310125,13,1,13,9380.866361,721.6051046923,37304.33179145,269,243,89,3,0.0102238,convex_mesh_per_channel
310125,4,310125,13,2,13,8208.316027,631.4089251538,31466.58001263,251,232,121,2,0.0048461,convex_mesh_per_channel
310126,4,310126,10,0,10,10311.028155,1031.1028155,40265.14079344,372,342,2,0,0.0004214,convex_mesh_per_channel
310126,4,310126,10,1,10,8301.889059,830.1889059,31384.44523371,316,284,37,2,0.0094006,convex_mesh_per_channel
310126,4,310126,10,2,10,6325.362876,632.5362876,22446.81437198,294,277,13,1,0.0033468,convex_mesh_per_channel
310127,4,310127,16,0,16,7709.644595,481.8527871875,32333.22298552,195,170,6,1,0.0006177,upper_bound_16
310127,4,310127,16,1,16,8244.945861,515.3091163125,32764.72907069,207,184,131,2,0.0136195,upper_bound_16
310127,4,310127,16,2,16,7004.459373,437.7787108125,27577.29678772,202,183,72,1,0.0071664,upper_bound_16
310128,4,310128,12,0,12,11097.211229,924.7676024167,45976.05615439,312,282,0,0,0.0004575,convex_mesh_per_channel
310128,4,310128,12,1,12,7422.633098,618.5527581667,29163.16548557,259,235,0,0,0.0154472,convex_mesh_per_channel
310128,4,310128,12,2,12,6042.307872,503.525656,22721.53936309,243,223,0,0,0.0059761,convex_mesh_per_channel
310129,4,310129,13,0,13,12394.406822,953.4159093846,51217.03404308,319,287,68,3,0.0004568,convex_mesh_per_channel
310129,4,310129,13,1,13,8425.341679,648.1032060769,32411.70837012,311,269,18,3,0.0092138,convex_mesh_per_channel
310129,4,310129,13,2,13,7635.574448,587.3518806154,29142.87210784,258,221,77,4,0.0052388,convex_mesh_per_channel
310130,4,310130,11,0,11,11600.509259,1054.591750818,45862.54628599,375,345,51,1,0.0004307,convex_mesh_per_channel
310130,4,310130,11,1,11,7754.697967,704.9725424545,28628.48984513,332,311,1,0,0.0083608,convex_mesh_per_channel
310130,4,310130,11,2,11,6614.115574,601.283234,24395.57789457,271,259,22,1,0.0034904,convex_mesh_per_channel
310131,4,310131,12,0,12,10790.280583,899.1900485833,42996.40291153,360,328,1,0,0.0004701,convex_mesh_per_channel
310131,4,310131,12,1,12,7524.583266,627.0486055,29167.91632837,274,246,5,1,0.0153658,convex_mesh_per_channel
310131,4,310131,12,2,12,6332.175052,527.6812543333,24180.87525632,242,223,1,1,0.0054959,convex_mesh_per_channel
310132,4,310132,14,0,14,11091.455914,792.246851,45132.27954699,305,272,66,2,0.0005015,convex_mesh_per_channel
310132,4,310132,14,1,14,7660.975526,547.2125375714,31604.87764352,216,187,1,0,0.0163194,convex_mesh_per_channel
310132,4,310132,14,2,14,7015.038211,501.0741579286,27725.191018,199,177,76,3,0.0068963,convex_mesh_per_channel
310133,4,310133,15,0,15,11534.642719,768.9761812667,48543.21360521,287,247,23,2,0.0005206,convex_mesh_per_channel
310133,4,310133,15,1,15,9925.108113,661.6738742,40705.5405566,222,185,138,3,0.0196052,convex_mesh_per_channel
310133,4,310133,15,2,15,8814.231141,587.6154094,35671.15562546,200,164,147,5,0.0088062,convex_mesh_per_channel
310134,4,310134,14,0,14,12258.826405,875.6304575,50354.13202281,321,294,73,1,0.0005005,convex_mesh_per_channel
310134,4,310134,14,1,14,7973.924693,569.5660495,31654.62346994,265,248,0,0,0.0131628,convex_mesh_per_channel
310134,4,310134,14,2,14,6951.705104,496.5503645714,26518.52553099,264,240,6,1,0.0048225,convex_mesh_per_channel
310135,4,310135,15,0,15,11668.667218,777.9111478667,49618.33604641,257,229,52,2,0.0005707,convex_mesh_per_channel
310135,4,310135,15,1,15,10039.482314,669.2988209333,39292.41152442,270,243,171,4,0.0091839,convex_mesh_per_channel
310135,4,310135,15,2,15,8938.122938,595.8748625333,35575.61468478,244,210,106,4,0.0067913,convex_mesh_per_channel
310136,4,310136,16,0,16,10255.24657,640.952910625,42831.23276616,250,218,47,1,0.0005838,upper_bound_16
310136,4,310136,16,1,16,7100.165148,443.76032175,27960.82564661,195,180,91,1,0.0113821,upper_bound_16
310136,4,310136,16,2,16,7325.936463,457.8710289375,28744.68235795,233,212,40,1,0.0053653,upper_bound_16
310137,4,310137,16,0,16,9162.220423,572.6387764375,39296.10212898,208,177,2,2,0.0005559,upper_bound_16
310137,4,310137,16,1,16,9710.076251,606.8797656875,40225.3811481,209,180,120,2,0.0162423,upper_bound_16
310137,4,310137,16,2,16,6943.28926,433.95557875,27926.44630966,216,198,0,0,0.0074822,upper_bound_16
310138,4,310138,12,0,12,10193.505963,849.45883025,41672.52982247,304,273,2,0,0.0005352,convex_mesh_per_channel
310138,4,310138,12,1,12,7268.322793,605.6935660833,28926.61395348,241,218,0,0,0.0148404,convex_mesh_per_channel
310138,4,310138,12,2,12,6148.145368,512.3454473333,23525.72684459,225,204,18,1,0.0077207,convex_mesh_per_channel
310139,4,310139,12,0,12,13417.511826,1118.1259855,53752.55912677,393,366,92,2,0.0004625,convex_mesh_per_channel
310139,4,310139,12,1,12,8801.129366,733.4274471667,33710.64682784,335,303,7,1,0.0078341,convex_mesh_per_channel
310139,4,310139,12,2,12,7604.024995,633.6687495833,29130.1249846,287,259,8,2,0.0036689,convex_mesh_per_channel
310140,4,310140,11,0,11,10757.794195,977.9812904545,42693.9709822,365,333,2,1,0.0004592,convex_mesh_per_channel
310140,4,310140,11,1,11,7586.414064,689.6740058182,29517.07033693,276,245,1,2,0.0138076,convex_mesh_per_channel
310140,4,310140,11,2,11,6025.07413,547.7340118182,22900.37064884,235,215,0,0,0.0064654,convex_mesh_per_channel
310141,4,310141,14,0,14,9610.98277,686.4987692857,40209.91384754,255,224,0,0,0.0005333,convex_mesh_per_channel
310141,4,310141,14,1,14,7094.28505,506.7346464286,28806.42525927,214,193,0,1,0.014471,convex_mesh_per_channel
310141,4,310141,14,2,14,5585.259759,398.9471256429,21976.29879376,189,175,0,0,0.0090924,convex_mesh_per_channel
310142,4,310142,15,0,15,10453.867358,696.9244905333,45624.33681531,214,184,0,0,0.0005298,convex_mesh_per_channel
310142,4,310142,15,1,15,7688.401161,512.5600774,32007.00580727,207,177,0,1,0.0234241,convex_mesh_per_channel
310142,4,310142,15,2,15,5951.389229,396.7592819333,23646.94615267,194,174,1,0,0.0106826,convex_mesh_per_channel
310143,4,310143,12,0,12,12113.183722,1009.431976833,48955.91857621,362,326,42,3,0.0004483,convex_mesh_per_channel
310143,4,310143,12,1,12,8653.922722,721.1602268333,33789.61359056,293,266,35,2,0.0102639,convex_mesh_per_channel
310143,4,310143,12,2,12,6304.662298,525.3885248333,23938.31149112,245,232,0,0,0.0050413,convex_mesh_per_channel
310144,4,310144,15,0,15,12605.706967,840.3804644667,52598.5346999,298,263,86,1,0.0005595,convex_mesh_per_channel
310144,4,310144,15,1,15,8663.364954,577.5576636,35691.82461441,203,174,87,2,0.0163053,convex_mesh_per_channel
310144,4,310144,15,2,15,7581.712919,505.4475279333,31128.5647549,180,156,75,2,0.009108,convex_mesh_per_channel
310145,4,310145,10,0,10,12601.674516,1260.1674516,49293.37242398,406,369,98,2,0.0004347,convex_mesh_per_channel
310145,4,310145,10,1,10,8670.460413,867.0460413,33002.30209121,340,305,5,1,0.0076528,convex_mesh_per_channel
310145,4,310145,10,2,10,7216.027439,721.6027439,26800.13717837,275,245,62,2,0.004952,convex_mesh_per_channel
310146,4,310146,14,0,14,11187.440692,799.1029065714,46372.20347532,312,277,2,0,0.000564,convex_mesh_per_channel
310146,4,310146,14,1,14,7945.040473,567.5028909286,32565.20237407,225,189,16,2,0.0178811,convex_mesh_per_channel
310146,4,310146,14,2,14,6534.300372,466.7357408571,25191.50187687,241,221,0,0,0.0072033,convex_mesh_per_channel
310147,4,310147,16,0,16,7561.72787,472.607991875,31458.63931901,146,133,109,2,0.0005539,upper_bound_16
310147,4,310147,16,1,16,6522.545743,407.6591089375,26702.72874381,156,139,61,1,0.0204636,upper_bound_16
310147,4,310147,16,2,16,5812.951669,363.3094793125,22884.75830442,180,154,34,2,0.0083582,upper_bound_16
310148,4,310148,15,0,15,11674.611951,778.3074634,49633.05979255,271,240,26,1,0.00054,convex_mesh_per_channel
310148,4,310148,15,1,15,9305.024021,620.3349347333,37625.11996694,236,201,108,2,0.0157414,convex_mesh_per_channel
310148,4,310148,15,2,15,7492.583439,499.5055626,29897.9171985,230,204,28,2,0.0055866,convex_mesh_per_channel
310149,4,310149,13,0,13,14051.050049,1080.850003769,54910.25021212,379,347,254,5,0.0004545,convex_mesh_per_channel
310149,4,310149,13,1,13,8416.610302,647.4315616923,33923.0515277,264,241,2,1,0.0091603,convex_mesh_per_channel
310149,4,310149,13,2,13,7415.344076,570.4110827692,28776.72037716,248,223,44,3,0.0046427,convex_mesh_per_channel
310150,4,310150,10,0,10,9833.226687,983.3226687,38466.13344579,353,325,0,0,0.0004217,convex_mesh_per_channel
310150,4,310150,10,1,10,7698.561989,769.8561989,29152.80994782,306,282,2,0,0.0095536,convex_mesh_per_channel
310150,4,310150,10,2,10,5935.505474,593.5505474,21807.52738794,257,239,0,0,0.0054134,convex_mesh_per_channel
310151,4,310151,12,0,12,11012.99602,917.7496683333,44444.98012125,347,308,7,2,0.0004675,convex_mesh_per_channel
310151,4,310151,12,1,12,8651.555241,720.96293675,33667.77617235,295,269,38,1,0.0097739,convex_mesh_per_channel
310151,4,310151,12,2,12,7955.678975,662.9732479167,30378.39482511,267,230,85,4,0.0049219,convex_mesh_per_channel
310152,4,310152,15,0,15,10535.976922,702.3984614667,45734.88461299,222,183,7,1,0.0005512,convex_mesh_per_channel
310152,4,310152,15,1,15,9126.399148,608.4266098667,37131.99561194,229,183,99,4,0.0171746,convex_mesh_per_channel
310152,4,310152,15,2,15,6169.093417,411.2728944667,25200.46708702,176,153,7,1,0.0096009,convex_mesh_per_channel
310153,4,310153,12,0,12,10230.501375,852.54178125,41092.50688949,329,304,1,0,0.0004837,convex_mesh_per_channel
310153,4,310153,12,1,12,7779.326154,648.2771795,30376.6307801,277,256,1,0,0.0107536,convex_mesh_per_channel
310153,4,310153,12,2,12,5710.2788,475.8565666667,21096.39399533,241,226,0,0,0.0052949,convex_mesh_per_channel
310154,4,310154,13,0,13,12845.089351,988.0837962308,53040.44658406,315,267,110,3,0.00048,convex_mesh_per_channel
310154,4,310154,13,1,13,8531.408313,656.2621779231,33737.04156248,290,257,4,0,0.0103513,convex_mesh_per_channel
310154,4,310154,13,2,13,7573.50972,582.5776707692,29662.54862979,264,232,8,2,0.0057471,convex_mesh_per_channel
310155,4,310155,13,0,13,11907.797822,915.9844478462,48423.98894049,318,283,95,2,0.0004975,convex_mesh_per_channel
310155,4,310155,13,1,13,9270.885394,713.1450303077,35639.42678436,292,273,115,2,0.0079146,convex_mesh_per_channel
310155,4,310155,13,2,13,8537.181408,656.7062621538,32800.90690624,276,250,94,2,0.0037251,convex_mesh_per_channel
310156,4,310156,12,0,12,13652.523278,1137.710273167,54242.61619521,379,333,172,5,0.0004617,convex_mesh_per_channel
310156,4,310156,12,1,12,9345.63059,778.8025491667,35748.15279961,312,282,98,3,0.0077116,convex_mesh_per_channel
310156,4,310156,12,2,12,7885.025075,657.0854229167,29575.1253685,316,267,21,6,0.0034797,convex_mesh_per_channel
310157,4,310157,15,0,15,11745.834667,783.0556444667,50474.17329847,246,202,48,3,0.0005495,convex_mesh_per_channel
310157,4,310157,15,1,15,7219.82123,481.3214153333,29249.10615859,219,197,1,0,0.0169339,convex_mesh_per_channel
310157,4,310157,15,2,15,6809.257775,453.9505183333,27091.28888681,223,195,2,1,0.0067511,convex_mesh_per_channel
310158,4,310158,11,0,11,10767.056206,978.8232914545,43340.28103526,345,316,1,0,0.0004594,convex_mesh_per_channel
310158,4,310158,11,1,11,7727.170527,702.4700479091,28515.85264207,317,300,28,1,0.0097963,convex_mesh_per_channel
310158,4,310158,11,2,11,6200.221304,563.6564821818,22866.10651945,266,242,0,0,0.0048415,convex_mesh_per_channel
310159,4,310159,11,0,11,11046.104092,1004.191281091,43190.52048291,386,351,24,2,0.0004612,convex_mesh_per_channel
310159,4,310159,11,1,11,9037.506949,821.5915408182,34047.53479415,339,310,56,3,0.0092358,convex_mesh_per_channel
310159,4,310159,11,2,11,6940.974428,630.9976752727,25844.87213896,282,262,15,1,0.0043117,convex_mesh_per_channel
310160,4,310160,12,0,12,11867.171975,988.9309979167,49175.85986852,316,284,36,1,0.000467,convex_mesh_per_channel
310160,4,310160,12,1,12,9286.095744,773.841312,36335.47864495,277,253,107,2,0.0119361,convex_mesh_per_channel
310160,4,310160,12,2,12,6186.211758,515.5176465,23841.0588013,229,213,0,0,0.0079948,convex_mesh_per_channel
310161,4,310161,16,0,16,10553.917528,659.6198455,43629.58765415,250,228,90,1,0.0005769,upper_bound_16
310161,4,310161,16,1,16,8661.205259,541.3253286875,35711.02635275,229,204,30,1,0.015086,upper_bound_16
310161,4,310161,16,2,16,5935.689741,370.9806088125,23778.4487129,187,162,1,0,0.0088094,upper_bound_16
310162,4,310162,14,0,14,11457.282949,818.3773535,47536.41477057,290,256,58,2,0.0005057,convex_mesh_per_channel
310162,4,310162,14,1,14,8893.403094,635.2430781429,34902.01547657,309,259,13,3,0.0088987,convex_mesh_per_channel
310162,4,310162,14,2,14,7477.657977,534.1184269286,28223.28990702,285,260,26,1,0.0037139,convex_mesh_per_channel
310163,4,310163,13,0,13,11785.750902,906.5962232308,47733.75453572,321,290,93,1,0.0005095,convex_mesh_per_channel
310163,4,310163,13,1,13,8460.165376,650.781952,32590.82684299,265,246,102,1,0.0108619,convex_mesh_per_channel
310163,4,310163,13,2,13,7376.450148,567.4192421538,27812.25074445,248,233,92,1,0.0051972,convex_mesh_per_channel
310164,4,310164,13,0,13,11789.764437,906.9049566923,47663.8222707,352,324,36,1,0.0005244,convex_mesh_per_channel
310164,4,310164,13,1,13,7858.859863,604.5276817692,31039.29932739,269,238,1,1,0.0127051,convex_mesh_per_channel
310164,4,310164,13,2,13,7466.23815,574.3260115385,28196.19072457,273,250,49,3,0.004655,convex_mesh_per_channel
310165,4,310165,10,0,10,12525.416023,1252.5416023,49687.0801256,380,344,98,1,0.0004342,convex_mesh_per_channel
310165,4,310165,10,1,10,8727.949022,872.7949022,32749.74509795,346,317,27,3,0.0070348,convex_mesh_per_channel
310165,4,310165,10,2,10,7465.519511,746.5519511,27327.59755399,281,260,95,1,0.0048949,convex_mesh_per_channel
310166,4,310166,13,0,13,10932.007982,840.9236909231,45925.03994023,285,254,1,0,0.0005167,convex_mesh_per_channel
310166,4,310166,13,1,13,7038.701068,541.4385436923,27758.50534644,241,217,0,0,0.0134781,convex_mesh_per_channel
310166,4,310166,13,2,13,5604.953756,431.1502889231,21739.76878552,200,177,5,1,0.0090572,convex_mesh_per_channel
310167,4,310167,14,0,14,11281.683071,805.8345050714,46873.41535501,287,258,48,1,0.0004954,convex_mesh_per_channel
310167,4,310167,14,1,14,8455.028781,603.9306272143,33765.14390796,271,241,12,2,0.0113112,convex_mesh_per_channel
310167,4,310167,14,2,14,7526.580134,537.6128667143,29547.90070287,250,219,26,3,0.0057794,convex_mesh_per_channel
310168,4,310168,11,0,11,13234.831446,1203.166495091,51984.15708803,419,382,102,4,0.0004338,convex_mesh_per_channel
310168,4,310168,11,1,11,9124.486324,829.4987567273,35017.43149428,301,273,96,3,0.0102858,convex_mesh_per_channel
310168,4,310168,11,2,11,7930.352069,720.9410971818,29006.76023291,280,257,139,3,0.0041787,convex_mesh_per_channel
310169,4,310169,15,0,15,11839.538208,789.3025472,49067.69104231,320,291,20,1,0.0005255,convex_mesh_per_channel
310169,4,310169,15,1,15,8633.173516,575.5449010667,34155.86758741,283,255,19,1,0.0081421,convex_mesh_per_channel
310169,4,310169,15,2,15,6695.757401,446.3838267333,26118.78700182,237,212,0,0,0.0053233,convex_mesh_per_channel
310170,4,310170,14,0,14,12110.614774,865.0439124286,50058.07388866,306,274,75,1,0.0005021,convex_mesh_per_channel
310170,4,310170,14,1,14,7212.855763,515.2039830714,29254.27882077,219,197,0,0,0.0149189,convex_mesh_per_channel
310170,4,310170,14,2,14,6213.972663,443.8551902143,24469.8633099,210,191,3,0,0.0063535,convex_mesh_per_channel
310171,4,310171,10,0,10,10859.131229,1085.9131229,41930.65617093,406,378,5,1,0.0004045,convex_mesh_per_channel
310171,4,310171,10,1,10,7818.705257,781.8705257,29108.52627631,316,295,24,1,0.0073412,convex_mesh_per_channel
310171,4,310171,10,2,10,7446.871864,744.6871864,27364.35936204,297,274,55,3,0.004033,convex_mesh_per_channel
310172,4,310172,12,0,12,9873.256588,822.7713823333,39621.28295045,320,289,0,0,0.0004694,convex_mesh_per_channel
310172,4,310172,12,1,12,6975.82903,581.3190858333,27074.14514674,253,233,1,0,0.0127175,convex_mesh_per_channel
310172,4,310172,12,2,12,5813.670478,484.4725398333,22158.3523968,223,207,0,0,0.0060947,convex_mesh_per_channel
310173,4,310173,15,0,15,12530.653712,835.3769141333,51713.26848912,306,262,107,5,0.0004881,convex_mesh_per_channel
310173,4,310173,15,1,15,10052.198522,670.1465681333,40490.99245614,219,187,199,4,0.0182985,convex_mesh_per_channel
310173,4,310173,15,2,15,8274.752402,551.6501601333,33983.76197805,208,171,64,5,0.0093174,convex_mesh_per_channel
310174,4,310174,11,0,11,10629.99609,966.3632809091,43334.98046987,323,293,0,0,0.000444,convex_mesh_per_channel
310174,4,310174,11,1,11,7625.542571,693.2311428182,29037.71286336,298,273,0,0,0.0103032,convex_mesh_per_channel
310174,4,310174,11,2,11,6367.871248,578.8973861818,23984.3562153,242,222,28,1,0.0059453,convex_mesh_per_channel
310175,4,310175,10,0,10,10760.358951,1076.0358951,41966.79475205,392,351,2,1,0.0004175,convex_mesh_per_channel
310175,4,310175,10,1,10,8591.093189,859.1093189,32615.46595272,342,308,0,0,0.0081288,convex_mesh_per_channel
310175,4,310175,10,2,10,7590.335641,759.0335641,27736.67820063,292,269,88,1,0.0036741,convex_mesh_per_channel
310176,4,310176,10,0,10,10936.494273,1093.6494273,42442.47133503,358,332,92,2,0.0003801,convex_mesh_per_channel
310176,4,310176,10,1,10,7096.833338,709.6833338,26184.16669235,305,285,0,0,0.0121791,convex_mesh_per_channel
310176,4,310176,10,2,10,6108.334427,610.8334427,21686.67213692,289,273,1,0,0.0036564,convex_mesh_per_channel
310177,4,310177,10,0,10,12382.267571,1238.2267571,48696.33782158,383,351,109,3,0.0003977,convex_mesh_per_channel
310177,4,310177,10,1,10,8030.131734,803.0131734,29755.65866751,342,319,0,0,0.0067673,convex_mesh_per_channel
310177,4,310177,10,2,10,6735.766118,673.5766118,24508.83058465,294,269,15,2,0.0039659,convex_mesh_per_channel
310178,4,310178,13,0,13,13090.573827,1006.967217462,53067.86904924,328,289,161,4,0.0004694,convex_mesh_per_channel
310178,4,310178,13,1,13,9750.227071,750.017467,38231.13532942,297,266,96,4,0.0100858,convex_mesh_per_channel
310178,4,310178,13,2,13,7837.410767,602.8777513077,30382.0539101,260,228,56,3,0.0055547,convex_mesh_per_channel
310179,4,310179,13,0,13,9734.090129,748.7761637692,40155.45065057,278,248,0,0,0.000496,convex_mesh_per_channel
310179,4,310179,13,1,13,7276.542085,559.7340065385,29172.71042559,233,212,0,0,0.0161077,convex_mesh_per_channel
310179,4,310179,13,2,13,5447.932749,419.0717499231,20994.66374807,200,184,0,0,0.0094825,convex_mesh_per_channel
310180,4,310180,13,0,13,10868.445198,836.034246,45007.22599612,306,269,1,0,0.0005288,convex_mesh_per_channel
310180,4,310180,13,1,13,8050.607711,619.2775162308,32523.03856105,249,224,4,1,0.0172058,convex_mesh_per_channel
310180,4,310180,13,2,13,6994.115193,538.008861,27335.57598532,215,192,65,1,0.0070109,convex_mesh_per_channel
310181,4,310181,12,0,12,10619.791666,884.9826388333,42408.95828554,339,308,25,1,0.0004917,convex_mesh_per_channel
310181,4,310181,12,1,12,8506.179796,708.8483163333,32425.898988,288,266,85,1,0.010355,convex_mesh_per_channel
310181,4,310181,12,2,12,7185.209858,598.7674881667,28026.04925996,243,218,29,2,0.0054582,convex_mesh_per_channel
310182,4,310182,15,0,15,13596.114405,906.407627,55945.57206873,313,260,169,6,0.0004877,convex_mesh_per_channel
310182,4,310182,15,1,15,10232.672192,682.1781461333,41183.36081198,276,232,103,4,0.0105999,convex_mesh_per_channel
310182,4,310182,15,2,15,10029.589838,668.6393225333,40267.94912961,242,193,166,8,0.0066544,convex_mesh_per_channel
310183,4,310183,11,0,11,10581.063574,961.9148703636,41750.317881,368,330,2,1,0.0004296,convex_mesh_per_channel
310183,4,310183,11,1,11,9220.936383,838.2669439091,34819.68196644,353,329,36,1,0.0075381,convex_mesh_per_channel
310183,4,310183,11,2,11,6578.99166,598.0901509091,24719.95829759,266,244,2,0,0.0043816,convex_mesh_per_channel
310184,4,310184,11,0,11,10437.176165,948.8341968182,41805.88082883,342,311,0,0,0.0004245,convex_mesh_per_channel
310184,4,310184,11,1,11,8188.079569,744.3708699091,31720.39784145,284,258,37,1,0.0110924,convex_mesh_per_channel
310184,4,310184,11,2,11,6754.694354,614.0631230909,25548.47172362,252,219,37,3,0.0073391,convex_mesh_per_channel
310185,4,310185,15,0,15,10896.261269,726.4174179333,46511.30640202,248,216,21,1,0.0005461,convex_mesh_per_channel
310185,4,310185,15,1,15,8599.414131,573.2942754,34142.07070804,257,231,60,1,0.0095413,convex_mesh_per_channel
310185,4,310185,15,2,15,7289.373466,485.9582310667,26986.8673614,287,259,41,2,0.0037578,convex_mesh_per_channel
310186,4,310186,14,0,14,13147.307939,939.0934242143,53076.53956858,316,285,199,3,0.0004781,convex_mesh_per_channel
310186,4,310186,14,1,14,9811.192917,700.7994940714,38425.9645863,293,267,108,2,0.009786,convex_mesh_per_channel
310186,4,310186,14,2,14,7180.634008,512.9024291429,28218.17004105,235,214,26,1,0.0052768,convex_mesh_per_channel
310187,4,310187,12,0,12,11151.09603,929.2580025,45325.48017931,325,293,36,1,0.0004792,convex_mesh_per_channel
310187,4,310187,12,1,12,7595.56609,632.9638408333,29792.8304871,253,231,27,1,0.0137672,convex_mesh_per_channel
310187,4,310187,12,2,12,5912.571836,492.7143196667,22792.85918944,217,200,3,0,0.0086019,convex_mesh_per_channel
310188,4,310188,12,0,12,12477.762278,1039.813523167,50073.81121878,350,320,111,2,0.0004332,convex_mesh_per_channel
310188,4,310188,12,1,12,8157.414094,679.7845078333,31652.07046101,299,272,0,0,0.0112239,convex_mesh_per_channel
310188,4,310188,12,2,12,7680.333077,640.0277564167,29946.66537989,271,246,10,2,0.0043236,convex_mesh_per_channel
310189,4,310189,12,0,12,10979.721543,914.97679525,44523.60772494,334,306,13,1,0.0004614,convex_mesh_per_channel
310189,4,310189,12,1,12,7837.881375,653.15678125,29644.40687476,311,282,4,1,0.0094499,convex_mesh_per_channel
310189,4,310189,12,2,12,6766.513947,563.87616225,25927.56971468,248,221,20,2,0.0052123,convex_mesh_per_channel
310190,4,310190,15,0,15,11012.827662,734.1885108,46384.13832363,282,251,0,0,0.000529,convex_mesh_per_channel
310190,4,310190,15,1,15,8314.911172,554.3274114667,33699.55586466,237,207,36,4,0.0131805,convex_mesh_per_channel
310190,4,310190,15,2,15,7410.265016,494.0176677333,29246.32509633,221,201,60,2,0.0084413,convex_mesh_per_channel
310191,4,310191,11,0,11,10709.479599,973.5890544545,42042.39800366,359,331,40,1,0.0004163,convex_mesh_per_channel
310191,4,310191,11,1,11,7668.406583,697.1278711818,29777.0328693,260,241,39,1,0.0130073,convex_mesh_per_channel
310191,4,310191,11,2,11,6445.066935,585.9151759091,24440.33468694,233,217,40,1,0.0075994,convex_mesh_per_channel
310192,4,310192,15,0,15,12225.509825,815.0339883333,51712.54900503,234,200,146,4,0.000503,convex_mesh_per_channel
310192,4,310192,15,1,15,7615.087866,507.6725244,29775.43932967,268,242,1,0,0.0130155,convex_mesh_per_channel
310192,4,310192,15,2,15,6765.899124,451.0599416,26829.49562504,217,198,14,1,0.0079857,convex_mesh_per_channel
310193,4,310193,12,0,12,12395.778133,1032.981511083,49603.89055452,342,309,132,2,0.0004791,convex_mesh_per_channel
310193,4,310193,12,1,12,9378.524296,781.5436913333,35717.62147868,322,289,92,2,0.008607,convex_mesh_per_channel
310193,4,310193,12,2,12,6999.714847,583.3095705833,26683.57425755,265,248,10,1,0.0045303,convex_mesh_per_channel
310194,4,310194,12,0,12,12494.411867,1041.200988917,49547.05916376,382,345,90,2,0.0004753,convex_mesh_per_channel
310194,4,310194,12,1,12,9506.516186,792.2096821667,35397.58094187,373,325,59,6,0.0081988,convex_mesh_per_channel
310194,4,310194,12,2,12,9604.800039,800.40000325,35698.99997351,297,266,218,5,0.0038165,convex_mesh_per_channel
310195,4,310195,10,0,10,9991.083399,999.1083399,39255.41700709,353,325,0,0,0.0004082,convex_mesh_per_channel
310195,4,310195,10,1,10,7455.729143,745.5729143,28178.64571329,299,275,0,0,0.0105567,convex_mesh_per_channel
310195,4,310195,10,2,10,6209.449627,620.9449627,23087.24812775,259,241,2,1,0.0042153,convex_mesh_per_channel
310196,4,310196,13,0,13,10692.419628,822.4938175385,44182.0981478,303,273,1,0,0.0005129,convex_mesh_per_channel
310196,4,310196,13,1,13,7348.315598,565.255046,28836.57798961,256,233,1,0,0.0134949,convex_mesh_per_channel
310196,4,310196,13,2,13,6475.747133,498.1343948462,24393.7356859,255,239,6,1,0.0051105,convex_mesh_per_channel
310197,4,310197,14,0,14,11013.034919,786.6453513571,46180.17460547,290,257,0,0,0.00054,convex_mesh_per_channel
310197,4,310197,14,1,14,8030.048222,573.574873,33345.24109859,216,187,8,2,0.0183622,convex_mesh_per_channel
