case_id,problem,seed,n,nd,nb,geometry,radius,error,outward,eigen_ratio,method,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,runtime_s,certificate
59,3,210060,10,0,0,1,1500,4,1,4.468717299858e-05,0,10,4013.018348,401.3018348,16835.09175141,100,90,2,0,0.0002987,seven_point_per_channel
59,3,210060,10,0,0,1,1500,4,1,4.468717299858e-05,1,10,3795.665898,379.5665898,15623.32950404,103,91,5,1,0.0007392,seven_point_per_channel
59,3,210060,10,0,0,1,1500,4,1,4.468717299858e-05,2,10,3795.665898,379.5665898,15623.32950404,103,91,5,1,0.0007426,seven_point_per_channel
60,3,210061,10,0,0,2,1000,0,0,0.4245204832566,0,10,3231.0168,323.10168,13235.08400503,90,84,0,0,0.0002411,seven_point_per_channel
60,3,210061,10,0,0,2,1000,0,0,0.4245204832566,1,10,3045.156851,304.5156851,12235.78425363,92,85,1,0,0.0007665,seven_point_per_channel
60,3,210061,10,0,0,2,1000,0,0,0.4245204832566,2,10,3045.156851,304.5156851,12235.78425363,92,85,1,0,0.0007828,seven_point_per_channel
61,3,210062,10,0,0,2,1250,1,1,0.526639858741,0,10,3211.842554,321.1842554,13139.21276589,90,84,0,0,0.0002475,seven_point_per_channel
61,3,210062,10,0,0,2,1250,1,1,0.526639858741,1,10,3024.616262,302.4616262,11993.08130618,97,85,2,1,0.0007663,seven_point_per_channel
61,3,210062,10,0,0,2,1250,1,1,0.526639858741,2,10,3024.616262,302.4616262,11993.08130618,97,85,2,1,0.00078,seven_point_per_channel
62,3,210063,10,0,0,2,1500,2,0,0.4627152888442,0,10,3229.010478,322.9010478,13225.05239131,90,84,0,0,0.000247,seven_point_per_channel
62,3,210063,10,0,0,2,1500,2,0,0.4627152888442,1,10,3044.147823,304.4147823,12235.73911178,92,84,1,0,0.0007175,seven_point_per_channel
62,3,210063,10,0,0,2,1500,2,0,0.4627152888442,2,10,3044.147823,304.4147823,12235.73911178,92,84,1,0,0.0007554,seven_point_per_channel
63,3,210064,10,0,0,2,1000,3,1,0.7698770170399,0,10,3163.655554,316.3655554,12898.2777685,90,84,0,0,0.0002427,seven_point_per_channel
63,3,210064,10,0,0,2,1000,3,1,0.7698770170399,1,10,3047.580315,304.7580315,12317.90157352,90,84,0,0,0.0006408,seven_point_per_channel
63,3,210064,10,0,0,2,1000,3,1,0.7698770170399,2,10,3047.580315,304.7580315,12317.90157352,90,84,0,0,0.0006309,seven_point_per_channel
64,3,210065,10,0,0,2,1250,4,0,0.4301209870458,0,10,3238.935079,323.8935079,13274.67539879,90,84,0,0,0.0002415,seven_point_per_channel
64,3,210065,10,0,0,2,1250,4,0,0.4301209870458,1,10,3191.550686,319.1550686,12967.75342359,92,85,1,0,0.0006653,seven_point_per_channel
64,3,210065,10,0,0,2,1250,4,0,0.4301209870458,2,10,3191.550686,319.1550686,12967.75342359,92,85,1,0,0.0006852,seven_point_per_channel
65,3,210066,10,0,0,2,1500,0,1,0.3999116005316,0,10,3202.217497,320.2217497,13091.08747367,90,84,0,0,0.0002465,seven_point_per_channel
65,3,210066,10,0,0,2,1500,0,1,0.3999116005316,1,10,3131.099324,313.1099324,12735.49662432,90,84,0,0,0.0006616,seven_point_per_channel
65,3,210066,10,0,0,2,1500,0,1,0.3999116005316,2,10,3131.099324,313.1099324,12735.49662432,90,84,0,0,0.000653,seven_point_per_channel
66,3,210067,10,0,0,2,1000,1,0,0.1758113090803,0,10,3271.440903,327.1440903,13397.20452099,91,84,1,0,0.0002448,seven_point_per_channel
66,3,210067,10,0,0,2,1000,1,0,0.1758113090803,1,10,3175.310683,317.5310683,12826.55341677,94,84,2,0,0.0006974,seven_point_per_channel
66,3,210067,10,0,0,2,1000,1,0,0.1758113090803,2,10,3175.310683,317.5310683,12826.55341677,94,84,2,0,0.0007018,seven_point_per_channel
67,3,210068,10,0,0,2,1250,2,1,0.2942206187308,0,10,3191.304028,319.1304028,13036.52014265,90,84,0,0,0.0002355,seven_point_per_channel
67,3,210068,10,0,0,2,1250,2,1,0.2942206187308,1,10,3067.158374,306.7158374,12350.79187404,92,84,1,0,0.0007901,seven_point_per_channel
67,3,210068,10,0,0,2,1250,2,1,0.2942206187308,2,10,3067.158374,306.7158374,12350.79187404,92,84,1,0,0.0007794,seven_point_per_channel
68,3,210069,10,0,0,2,1500,3,0,0.1168787200359,0,10,3261.023992,326.1023992,13385.11996042,90,84,0,0,0.000241,seven_point_per_channel
68,3,210069,10,0,0,2,1500,3,0,0.1168787200359,1,10,3157.363485,315.7363485,12861.81742354,90,85,0,0,0.0006618,seven_point_per_channel
68,3,210069,10,0,0,2,1500,3,0,0.1168787200359,2,10,3157.363485,315.7363485,12861.81742354,90,85,0,0,0.0006525,seven_point_per_channel
69,3,210070,10,0,0,2,1000,4,1,0.800894659317,0,10,3125.625688,312.5625688,12708.12843887,90,84,0,0,0.0002397,seven_point_per_channel
69,3,210070,10,0,0,2,1000,4,1,0.800894659317,1,10,2959.299269,295.9299269,11781.49634885,93,85,1,1,0.0007525,seven_point_per_channel
69,3,210070,10,0,0,2,1000,4,1,0.800894659317,2,10,2959.299269,295.9299269,11781.49634885,93,85,1,1,0.0007304,seven_point_per_channel
70,3,210071,10,0,0,2,1250,0,0,0.09815249435695,0,10,3198.554737,319.8554737,13072.77368287,90,84,0,0,0.0002338,seven_point_per_channel
70,3,210071,10,0,0,2,1250,0,0,0.09815249435695,1,10,3141.933742,314.1933742,12759.66870661,91,85,0,0,0.0007203,seven_point_per_channel
70,3,210071,10,0,0,2,1250,0,0,0.09815249435695,2,10,3141.933742,314.1933742,12759.66870661,91,85,0,0,0.0006809,seven_point_per_channel
71,3,210072,10,0,0,2,1500,1,1,0.2973489133269,0,10,3272.367369,327.2367369,13441.8368539,90,84,0,0,0.000242,seven_point_per_channel
71,3,210072,10,0,0,2,1500,1,1,0.2973489133269,1,10,3295.302415,329.5302415,13556.51207807,90,84,0,0,0.000699,seven_point_per_channel
71,3,210072,10,0,0,2,1500,1,1,0.2973489133269,2,10,3295.302415,329.5302415,13556.51207807,90,84,0,0,0.0007458,seven_point_per_channel
72,3,210073,10,0,0,2,1000,2,0,0.7605755671267,0,10,3261.001295,326.1001295,13385.00647018,90,84,0,0,0.0002503,seven_point_per_channel
72,3,210073,10,0,0,2,1000,2,0,0.7605755671267,1,10,3125.697716,312.5697716,12668.48858598,91,84,1,0,0.0006816,seven_point_per_channel
72,3,210073,10,0,0,2,1000,2,0,0.7605755671267,2,10,3125.697716,312.5697716,12668.48858598,91,84,1,0,0.0006891,seven_point_per_channel
73,3,210074,10,0,0,2,1250,3,1,0.1606873980938,0,10,3252.389123,325.2389123,13341.94560918,90,84,0,0,0.0002421,seven_point_per_channel
73,3,210074,10,0,0,2,1250,3,1,0.1606873980938,1,10,3261.404438,326.1404438,13387.02219275,90,84,0,0,0.0006898,seven_point_per_channel
73,3,210074,10,0,0,2,1250,3,1,0.1606873980938,2,10,3261.404438,326.1404438,13387.02219275,90,84,0,0,0.0006586,seven_point_per_channel
74,3,210075,10,0,0,2,1500,4,0,0.2980483575484,0,10,3233.090146,323.3090146,13245.45072607,90,84,0,0,0.0002363,seven_point_per_channel
74,3,210075,10,0,0,2,1500,4,0,0.2980483575484,1,10,3206.306892,320.6306892,13041.53445998,92,85,1,0,0.0006979,seven_point_per_channel
74,3,210075,10,0,0,2,1500,4,0,0.2980483575484,2,10,3206.306892,320.6306892,13041.53445998,92,85,1,0,0.0006978,seven_point_per_channel
75,3,210076,10,0,0,2,1000,0,1,0.3274124445854,0,10,3197.559174,319.7559174,13067.79587666,90,84,0,0,0.0002356,seven_point_per_channel
75,3,210076,10,0,0,2,1000,0,1,0.3274124445854,1,10,3207.196686,320.7196686,13115.98343349,90,84,0,0,0.0006764,seven_point_per_channel
75,3,210076,10,0,0,2,1000,0,1,0.3274124445854,2,10,3207.196686,320.7196686,13115.98343349,90,84,0,0,0.0006749,seven_point_per_channel
76,3,210077,10,0,0,2,1250,1,0,0.1637653103274,0,10,3255.828945,325.5828945,13359.14473041,90,84,0,0,0.0002401,seven_point_per_channel
76,3,210077,10,0,0,2,1250,1,0,0.1637653103274,1,10,3237.929415,323.7929415,13189.64706844,92,84,2,0,0.0007727,seven_point_per_channel
76,3,210077,10,0,0,2,1250,1,0,0.1637653103274,2,10,3237.929415,323.7929415,13189.64706844,92,84,2,0,0.000791,seven_point_per_channel
77,3,210078,10,0,0,2,1500,2,1,0.1694956455993,0,10,3197.469395,319.7469395,13067.34697047,90,84,0,0,0.0002588,seven_point_per_channel
77,3,210078,10,0,0,2,1500,2,1,0.1694956455993,1,10,3203.032954,320.3032954,13095.16476964,90,84,0,0,0.0006685,seven_point_per_channel
77,3,210078,10,0,0,2,1500,2,1,0.1694956455993,2,10,3203.032954,320.3032954,13095.16476964,90,84,0,0,0.000645,seven_point_per_channel
78,3,210079,10,0,0,2,1000,3,0,0.5104727701608,0,10,3210.069298,321.0069298,13130.34650089,90,84,0,0,0.0002353,seven_point_per_channel
78,3,210079,10,0,0,2,1000,3,0,0.5104727701608,1,10,2875.687801,287.5687801,11403.43901076,92,85,0,0,0.000687,seven_point_per_channel
78,3,210079,10,0,0,2,1000,3,0,0.5104727701608,2,10,2875.687801,287.5687801,11403.43901076,92,85,0,0,0.0006757,seven_point_per_channel
79,3,210080,10,0,0,2,1250,4,1,0.4638100726202,0,10,3259.271037,325.9271037,13336.35518256,91,84,1,0,0.0003908,seven_point_per_channel
79,3,210080,10,0,0,2,1250,4,1,0.4638100726202,1,10,2986.952971,298.6952971,11949.76485326,92,84,1,0,0.0009739,seven_point_per_channel
79,3,210080,10,0,0,2,1250,4,1,0.4638100726202,2,10,2986.952971,298.6952971,11949.76485326,92,84,1,0,0.0007235,seven_point_per_channel
80,3,210081,10,0,0,2,1500,0,0,0.4028670068062,0,10,3201.710845,320.1710845,13088.55422562,90,84,0,0,0.0002521,seven_point_per_channel
80,3,210081,10,0,0,2,1500,0,0,0.4028670068062,1,10,3007.206854,300.7206854,12086.03428381,91,85,0,0,0.0006989,seven_point_per_channel
80,3,210081,10,0,0,2,1500,0,0,0.4028670068062,2,10,3007.206854,300.7206854,12086.03428381,91,85,0,0,0.0006625,seven_point_per_channel
81,3,210082,10,0,0,2,1000,1,1,0.2031116923295,0,10,3249.962705,324.9962705,13329.81351538,90,84,0,0,0.0002592,seven_point_per_channel
81,3,210082,10,0,0,2,1000,1,1,0.2031116923295,1,10,3159.196633,315.9196633,12805.98316393,92,85,1,0,0.0006737,seven_point_per_channel
81,3,210082,10,0,0,2,1000,1,1,0.2031116923295,2,10,3159.196633,315.9196633,12805.98316393,92,85,1,0,0.0006673,seven_point_per_channel
82,3,210083,10,0,0,2,1250,2,0,0.5138385603086,0,10,3268.534994,326.8534994,13422.67497689,90,84,0,0,0.0002389,seven_point_per_channel
82,3,210083,10,0,0,2,1250,2,0,0.5138385603086,1,10,3299.792556,329.9792556,13578.96277936,90,84,0,0,0.0006815,seven_point_per_channel
82,3,210083,10,0,0,2,1250,2,0,0.5138385603086,2,10,3299.792556,329.9792556,13578.96277936,90,84,0,0,0.000687,seven_point_per_channel
83,3,210084,10,0,0,2,1500,3,1,0.1053741769684,0,10,3229.369385,322.9369385,13226.84692652,90,84,0,0,0.0002354,seven_point_per_channel
83,3,210084,10,0,0,2,1500,3,1,0.1053741769684,1,10,2967.644182,296.7644182,11888.22091978,91,85,0,0,0.0006614,seven_point_per_channel
83,3,210084,10,0,0,2,1500,3,1,0.1053741769684,2,10,2967.644182,296.7644182,11888.22091978,91,85,0,0,0.0006462,seven_point_per_channel
84,3,210085,10,0,0,2,1000,4,0,0.166691329935,0,10,3246.718085,324.6718085,13313.59043469,90,84,0,0,0.0002357,seven_point_per_channel
84,3,210085,10,0,0,2,1000,4,0,0.166691329935,1,10,3112.319868,311.2319868,12576.59935064,92,84,1,0,0.0010034,seven_point_per_channel
84,3,210085,10,0,0,2,1000,4,0,0.166691329935,2,10,3112.319868,311.2319868,12576.59935064,92,84,1,0,0.0007339,seven_point_per_channel
85,3,210086,10,0,0,2,1250,0,1,0.3052404959077,0,10,3259.979882,325.9979882,13379.89940828,90,84,0,0,0.0002431,seven_point_per_channel
85,3,210086,10,0,0,2,1250,0,1,0.3052404959077,1,10,3219.358504,321.9358504,13151.79251265,91,84,0,0,0.0006921,seven_point_per_channel
85,3,210086,10,0,0,2,1250,0,1,0.3052404959077,2,10,3219.358504,321.9358504,13151.79251265,91,84,0,0,0.0007089,seven_point_per_channel
86,3,210087,10,0,0,2,1500,1,0,0.2819999444467,0,10,3207.146385,320.7146385,13115.73193236,90,84,0,0,0.0002433,seven_point_per_channel
86,3,210087,10,0,0,2,1500,1,0,0.2819999444467,1,10,3196.248625,319.6248625,13061.2431247,90,84,0,0,0.0006832,seven_point_per_channel
86,3,210087,10,0,0,2,1500,1,0,0.2819999444467,2,10,3196.248625,319.6248625,13061.2431247,90,84,0,0,0.0006799,seven_point_per_channel
87,3,210088,10,0,0,2,1000,2,1,0.1130415704021,0,10,3285.061985,328.5061985,13505.30992778,90,84,0,0,0.0002463,seven_point_per_channel
87,3,210088,10,0,0,2,1000,2,1,0.1130415704021,1,10,3234.374916,323.4374916,13211.87457758,91,84,1,0,0.000869,seven_point_per_channel
87,3,210088,10,0,0,2,1000,2,1,0.1130415704021,2,10,3234.374916,323.4374916,13211.87457758,91,84,1,0,0.0008396,seven_point_per_channel
88,3,210089,10,0,0,2,1250,3,0,0.1326858001584,0,10,3215.464057,321.5464057,13157.32028479,90,84,0,0,0.0002605,seven_point_per_channel
88,3,210089,10,0,0,2,1250,3,0,0.1326858001584,1,10,3042.814646,304.2814646,12269.07323098,91,84,0,0,0.000737,seven_point_per_channel
88,3,210089,10,0,0,2,1250,3,0,0.1326858001584,2,10,3042.814646,304.2814646,12269.07323098,91,84,0,0,0.0006692,seven_point_per_channel
89,3,210090,10,0,0,2,1500,4,1,0.5528047660531,0,10,3208.279085,320.8279085,13121.39543093,90,84,0,0,0.0004085,seven_point_per_channel
89,3,210090,10,0,0,2,1500,4,1,0.5528047660531,1,10,3112.454025,311.2454025,12637.27012247,90,85,0,0,0.0008215,seven_point_per_channel
89,3,210090,10,0,0,2,1500,4,1,0.5528047660531,2,10,3112.454025,311.2454025,12637.27012247,90,85,0,0,0.0006947,seven_point_per_channel
90,3,210091,10,0,5,0,1000,0,0,0.3647190279947,0,10,3963.355454,396.3355454,16036.77727793,118,116,0,0,0.0002441,seven_point_per_channel
90,3,210091,10,0,5,0,1000,0,0,0.3647190279947,1,10,3775.846963,377.5846963,15024.23480959,121,116,0,0,0.0003491,seven_point_per_channel
90,3,210091,10,0,5,0,1000,0,0,0.3647190279947,2,10,3775.846963,377.5846963,15024.23480959,121,116,0,0,0.0005243,seven_point_per_channel
91,3,210092,10,0,5,0,1250,1,1,0.7680976774168,0,10,3808.759591,380.8759591,15488.79795726,111,106,0,0,0.000271,seven_point_per_channel
91,3,210092,10,0,5,0,1250,1,1,0.7680976774168,1,10,3603.04706,360.304706,14335.23530062,115,108,1,1,0.0004197,seven_point_per_channel
91,3,210092,10,0,5,0,1250,1,1,0.7680976774168,2,10,3603.04706,360.304706,14335.23530062,115,108,1,1,0.0004093,seven_point_per_channel
92,3,210093,10,0,5,0,1500,2,0,0.5096444731663,0,10,4307.467734,430.7467734,18012.33868128,110,105,0,0,0.0002673,seven_point_per_channel
92,3,210093,10,0,5,0,1500,2,0,0.5096444731663,1,10,3397.256393,339.7256393,13316.28197719,114,105,3,1,0.0005182,seven_point_per_channel
92,3,210093,10,0,5,0,1500,2,0,0.5096444731663,2,10,3397.256393,339.7256393,13316.28197719,114,105,3,1,0.0005052,seven_point_per_channel
93,3,210094,10,0,5,0,1000,3,1,0.3369804377731,0,10,4054.656516,405.4656516,16393.28259009,121,118,1,0,0.0002463,seven_point_per_channel
93,3,210094,10,0,5,0,1000,3,1,0.3369804377731,1,10,3585.264443,358.5264443,14251.322215,115,110,0,0,0.000361,seven_point_per_channel
93,3,210094,10,0,5,0,1000,3,1,0.3369804377731,2,10,3585.264443,358.5264443,14251.322215,115,110,0,0,0.0003591,seven_point_per_channel
94,3,210095,10,0,5,0,1250,4,0,0.9076167104633,0,10,3734.50595,373.450595,15072.52976209,112,107,1,0,0.0002762,seven_point_per_channel
94,3,210095,10,0,5,0,1250,4,0,0.9076167104633,1,10,4097.430717,409.7430717,16787.15360354,115,109,2,0,0.0003847,seven_point_per_channel
94,3,210095,10,0,5,0,1250,4,0,0.9076167104633,2,10,4097.430717,409.7430717,16787.15360354,115,109,2,0,0.0003778,seven_point_per_channel
95,3,210096,10,0,5,0,1500,0,1,0.4927221482913,0,10,3942.03386,394.203386,16280.16930081,107,101,0,0,0.0002574,seven_point_per_channel
95,3,210096,10,0,5,0,1500,0,1,0.4927221482913,1,10,3867.79279,386.779279,15793.96395016,111,104,0,0,0.0004634,seven_point_per_channel
95,3,210096,10,0,5,0,1500,0,1,0.4927221482913,2,10,3867.79279,386.779279,15793.96395016,111,104,0,0,0.0004593,seven_point_per_channel
96,3,210097,10,0,5,0,1000,1,0,0.3916268689943,0,10,4060.393091,406.0393091,16626.96545912,114,109,2,0,0.0002578,seven_point_per_channel
96,3,210097,10,0,5,0,1000,1,0,0.3916268689943,1,10,3520.857538,352.0857538,13899.28769272,115,104,4,0,0.0004704,seven_point_per_channel
96,3,210097,10,0,5,0,1000,1,0,0.3916268689943,2,10,3520.857538,352.0857538,13899.28769272,115,104,4,0,0.0004592,seven_point_per_channel
97,3,210098,10,0,5,0,1250,2,1,0.4582535525795,0,10,4518.103623,451.8103623,19110.51812592,108,103,1,0,0.0002668,seven_point_per_channel
97,3,210098,10,0,5,0,1250,2,1,0.4582535525795,1,10,3925.383743,392.5383743,16061.9187192,110,104,3,0,0.0004544,seven_point_per_channel
97,3,210098,10,0,5,0,1250,2,1,0.4582535525795,2,10,3925.383743,392.5383743,16061.9187192,110,104,3,0,0.0004448,seven_point_per_channel
98,3,210099,10,0,5,0,1500,3,0,0.3267026896074,0,10,3884.05316,388.405316,15845.26581195,112,105,0,0,0.000264,seven_point_per_channel
98,3,210099,10,0,5,0,1500,3,0,0.3267026896074,1,10,3366.58784,336.658784,13527.9392086,103,96,0,0,0.0005622,seven_point_per_channel
98,3,210099,10,0,5,0,1500,3,0,0.3267026896074,2,10,3366.58784,336.658784,13527.9392086,103,96,0,0,0.0005634,seven_point_per_channel
99,3,210100,10,0,5,0,1000,4,1,0.9048836775648,0,10,4364.499766,436.4499766,17837.49884715,124,118,3,0,0.0002773,seven_point_per_channel
99,3,210100,10,0,5,0,1000,4,1,0.9048836775648,1,10,4190.951974,419.0951974,16899.7598807,127,117,3,0,0.0003398,seven_point_per_channel
99,3,210100,10,0,5,0,1000,4,1,0.9048836775648,2,10,4190.951974,419.0951974,16899.7598807,127,117,3,0,0.0003311,seven_point_per_channel
100,3,210101,10,0,5,0,1250,0,0,0.7224704183465,0,10,3798.586122,379.8586122,15397.93061349,112,109,0,0,0.0002457,seven_point_per_channel
100,3,210101,10,0,5,0,1250,0,0,0.7224704183465,1,10,3668.77038,366.877038,14633.85191271,116,112,0,0,0.0003701,seven_point_per_channel
100,3,210101,10,0,5,0,1250,0,0,0.7224704183465,2,10,3668.77038,366.877038,14633.85191271,116,112,0,0,0.0004071,seven_point_per_channel
101,3,210102,10,0,5,0,1500,1,1,0.7005873452876,0,10,4509.529574,450.9529574,19152.64787559,106,99,0,0,0.000286,seven_point_per_channel
101,3,210102,10,0,5,0,1500,1,1,0.7005873452876,1,10,3595.721458,359.5721458,14253.607285,115,102,6,1,0.0005768,seven_point_per_channel
101,3,210102,10,0,5,0,1500,1,1,0.7005873452876,2,10,3595.721458,359.5721458,14253.607285,115,102,6,1,0.0005912,seven_point_per_channel
102,3,210103,10,0,5,0,1000,2,0,0.4869019042431,0,10,4132.36275,413.236275,16916.81375674,116,110,3,0,0.0002724,seven_point_per_channel
102,3,210103,10,0,5,0,1000,2,0,0.4869019042431,1,10,3665.476348,366.5476348,14592.38175099,116,111,2,0,0.000373,seven_point_per_channel
102,3,210103,10,0,5,0,1000,2,0,0.4869019042431,2,10,3665.476348,366.5476348,14592.38175099,116,111,2,0,0.0003659,seven_point_per_channel
103,3,210104,10,0,5,0,1250,3,1,0.4725940419641,0,10,3827.418477,382.7418477,15447.09240198,115,107,2,0,0.0002759,seven_point_per_channel
103,3,210104,10,0,5,0,1250,3,1,0.4725940419641,1,10,3437.220968,343.7220968,13666.10484572,109,103,2,0,0.0005007,seven_point_per_channel
103,3,210104,10,0,5,0,1250,3,1,0.4725940419641,2,10,3437.220968,343.7220968,13666.10484572,109,103,2,0,0.0004906,seven_point_per_channel
104,3,210105,10,0,5,0,1500,4,0,0.5707292498504,0,10,4154.579377,415.4579377,17092.89688843,114,104,4,0,0.0003037,seven_point_per_channel
104,3,210105,10,0,5,0,1500,4,0,0.5707292498504,1,10,3799.469554,379.9469554,15362.34778531,112,102,5,0,0.0005343,seven_point_per_channel
104,3,210105,10,0,5,0,1500,4,0,0.5707292498504,2,10,3799.469554,379.9469554,15362.34778531,112,102,5,0,0.000525,seven_point_per_channel
105,3,210106,10,0,5,0,1000,0,1,0.8708378730065,0,10,3845.292056,384.5292056,15266.46028119,124,122,0,0,0.0002372,seven_point_per_channel
105,3,210106,10,0,5,0,1000,0,1,0.8708378730065,1,10,3671.714963,367.1714963,14348.57481807,126,122,0,0,0.0003146,seven_point_per_channel
105,3,210106,10,0,5,0,1000,0,1,0.8708378730065,2,10,3671.714963,367.1714963,14348.57481807,126,122,0,0,0.0003096,seven_point_per_channel
106,3,210107,10,0,5,0,1250,1,0,0.3684224149949,0,10,3909.837118,390.9837118,16004.18560127,110,106,1,0,0.0002413,seven_point_per_channel
106,3,210107,10,0,5,0,1250,1,0,0.3684224149949,1,10,3887.219944,388.7219944,15756.09972763,115,105,2,0,0.0004644,seven_point_per_channel
106,3,210107,10,0,5,0,1250,1,0,0.3684224149949,2,10,3887.219944,388.7219944,15756.09972763,115,105,2,0,0.000466,seven_point_per_channel
107,3,210108,10,0,5,0,1500,2,1,0.5213807843907,0,10,4727.225762,472.7225762,20126.12881075,110,99,1,0,0.0003123,seven_point_per_channel
107,3,210108,10,0,5,0,1500,2,1,0.5213807843907,1,10,3192.023774,319.2023774,12335.11886521,113,101,3,1,0.0006373,seven_point_per_channel
107,3,210108,10,0,5,0,1500,2,1,0.5213807843907,2,10,3192.023774,319.2023774,12335.11886521,113,101,3,1,0.0006272,seven_point_per_channel
108,3,210109,10,0,5,0,1000,3,0,0.8321828761924,0,10,3870.012831,387.0012831,15595.06415325,117,113,1,0,0.0002508,seven_point_per_channel
108,3,210109,10,0,5,0,1000,3,0,0.8321828761924,1,10,3828.230683,382.8230683,15336.15341325,119,113,1,0,0.0003263,seven_point_per_channel
108,3,210109,10,0,5,0,1000,3,0,0.8321828761924,2,10,3828.230683,382.8230683,15336.15341325,119,113,1,0,0.0003163,seven_point_per_channel
109,3,210110,10,0,5,0,1250,4,1,0.5861321974169,0,10,4211.879932,421.1879932,17554.3996684,108,96,5,0,0.0003014,seven_point_per_channel
109,3,210110,10,0,5,0,1250,4,1,0.5861321974169,1,10,3644.156448,364.4156448,14540.78223753,114,104,4,0,0.000448,seven_point_per_channel
109,3,210110,10,0,5,0,1250,4,1,0.5861321974169,2,10,3644.156448,364.4156448,14540.78223753,114,104,4,0,0.0004405,seven_point_per_channel
110,3,210111,10,0,5,0,1500,0,0,0.112257395358,0,10,4098.740592,409.8740592,17163.70295512,104,96,0,0,0.0002767,seven_point_per_channel
110,3,210111,10,0,5,0,1500,0,0,0.112257395358,1,10,3935.333171,393.5333171,16196.6658416,109,98,1,1,0.0006101,seven_point_per_channel
