日期,1月固定候选,在线候选,在线当日费用_元,历史窗口内各候选费用_JSON
2025-11-19,affine_saa_mpc,affine_saa_mpc,53755.950213530035,"[1150445.3187358151, 1317439.1508484015, 1153300.7416026113, 1306142.6737678365, 1131017.245563432, 1142650.008269769]"
2025-11-20,affine_saa_mpc,affine_saa_mpc,51127.26827817487,"[1158770.002097168, 1324506.8612788103, 1162028.4958903608, 1313087.3510736823, 1139517.4528422789, 1151733.2235209523]"
2025-11-21,affine_saa_mpc,affine_saa_mpc,19935.307605453796,"[1161941.8329351859, 1327766.285575849, 1165200.5806648675, 1314189.1991030944, 1142561.8315984877, 1154985.668252791]"
2025-11-22,affine_saa_mpc,affine_saa_mpc,21690.844526903034,"[1164399.118719898, 1329386.7501909325, 1167112.0044033076, 1315389.3926636367, 1144713.1807561873, 1156796.9667122941]"
2025-11-23,affine_saa_mpc,affine_saa_mpc,52907.64348597846,"[1168783.518774248, 1333391.1320020019, 1170380.1041682044, 1319000.409434527, 1148599.1913971324, 1159985.9056525247]"
2025-11-24,affine_saa_mpc,affine_saa_mpc,50368.68598572789,"[1175358.0053808491, 1337989.6309124602, 1177057.3871373178, 1322770.9109812626, 1155300.775972117, 1167202.5221965143]"
2025-11-25,affine_saa_mpc,affine_saa_mpc,55791.86225675735,"[1179897.5264064642, 1342165.2894882145, 1183447.3211258098, 1325753.368037011, 1160035.5406451868, 1173269.7825939115]"
2025-11-26,affine_saa_mpc,affine_saa_mpc,54646.63229040189,"[1190238.5272967175, 1349013.454203358, 1193697.444981561, 1331770.2286502754, 1170321.9159699641, 1183450.1500684249]"
2025-11-27,affine_saa_mpc,affine_saa_mpc,53167.87851472334,"[1196307.3767276364, 1353061.8398807873, 1199758.6908195228, 1336374.5476044975, 1176355.6127639364, 1189500.0592715077]"
2025-11-28,affine_saa_mpc,affine_saa_mpc,20402.766259574528,"[1204726.9432252676, 1361656.7444034368, 1208285.417893578, 1344933.9896242185, 1184912.1914681392, 1197932.234658842]"
2025-11-29,affine_saa_mpc,affine_saa_mpc,23975.528268998503,"[1206129.2769449868, 1363766.3824898594, 1209596.987887421, 1345397.0208470025, 1185949.3100836559, 1199140.6708599324]"
2025-11-30,affine_saa_mpc,affine_saa_mpc,55246.22059064381,"[1211688.587166989, 1368481.4698284024, 1214614.0228523016, 1349254.2754226069, 1191128.0757748103, 1204311.69118294]"
2025-12-01,affine_saa_mpc,affine_saa_mpc,70619.87246532034,"[1217895.0847671477, 1375593.6273601467, 1220764.2989297002, 1356443.0833780416, 1198056.8095470169, 1210221.8160985792]"
2025-12-02,affine_saa_mpc,affine_saa_mpc,67063.19499747246,"[1238128.4484243572, 1401354.1634545093, 1245039.6216795978, 1382590.7385791298, 1218952.3601351106, 1231636.298502306]"
2025-12-03,affine_saa_mpc,affine_saa_mpc,64414.91005666769,"[1256188.9331936955, 1423060.5877758067, 1265794.749928632, 1405309.9230437167, 1239087.7020528386, 1250974.917221533]"
2025-12-04,affine_saa_mpc,affine_saa_mpc,64715.63178732111,"[1268081.620373644, 1437587.8004473576, 1280801.188740206, 1420345.5037853406, 1252979.4020666399, 1264826.3878099206]"
2025-12-05,affine_saa_mpc,affine_saa_mpc,25816.114048601026,"[1282928.7233689106, 1456687.958370838, 1297925.924297296, 1437993.5739262232, 1268114.3337039226, 1280599.852533579]"
2025-12-06,affine_saa_mpc,affine_saa_mpc,27827.129497132642,"[1289547.3903155164, 1468568.4964726088, 1306664.482056086, 1449439.2093582025, 1274856.564019232, 1287962.093486579]"
2025-12-07,affine_saa_mpc,affine_saa_mpc,61896.494007062116,"[1296974.9652543957, 1482501.1308234246, 1317339.2070933047, 1463133.1498573946, 1283368.4391082062, 1296846.5491123882]"
2025-12-08,affine_saa_mpc,affine_saa_mpc,65420.30732639997,"[1308396.6975424462, 1497703.8034239912, 1331218.2465495528, 1477963.24041548, 1295120.9524001554, 1309602.4522270318]"
2025-12-09,affine_saa_mpc,affine_saa_mpc,64626.23027751692,"[1321765.836975596, 1509620.1026030767, 1343652.8260027962, 1489336.4816781355, 1308506.5480223554, 1322156.9320628606]"
2025-12-10,affine_saa_mpc,affine_saa_mpc,62799.652750350215,"[1334949.132177511, 1523797.2032875856, 1357122.6692553689, 1503052.606525227, 1322042.94673085, 1335475.5396647449]"
2025-12-11,affine_saa_mpc,affine_saa_mpc,63699.353210037814,"[1347286.4787522925, 1534800.0745266434, 1369302.4588301096, 1514669.2576421418, 1334192.6500366165, 1347657.195364487]"
2025-12-12,affine_saa_mpc,affine_saa_mpc,28526.47661573028,"[1360973.5161113106, 1545823.1844968912, 1380881.5013013256, 1525065.700250136, 1347486.5209664807, 1359842.7142420884]"
2025-12-13,affine_saa_mpc,affine_saa_mpc,28692.997618109213,"[1369772.0375693005, 1555472.3027568096, 1390029.686565346, 1533946.2524911151, 1356203.9289871282, 1368620.167085308]"
2025-12-14,affine_saa_mpc,affine_saa_mpc,62957.695424433725,"[1377347.2964039152, 1562709.9409677424, 1397656.7702592555, 1541604.2179777713, 1363914.4265733294, 1376472.7537244968]"
2025-12-15,affine_saa_mpc,affine_saa_mpc,63185.77547504542,"[1388780.7029880187, 1573790.4664826393, 1409455.3484252316, 1553384.0401278094, 1375527.0514060967, 1387958.8962926052]"
2025-12-16,affine_saa_mpc,affine_saa_mpc,64895.50774085406,"[1399466.1580105016, 1584550.4907032177, 1420665.7702460715, 1563503.5295131302, 1387015.3599256717, 1399497.0936129182]"
2025-12-17,affine_saa_mpc,affine_saa_mpc,63790.85570363487,"[1412967.9194370657, 1593297.3756429746, 1433787.4647887258, 1573019.9974912484, 1400173.9315749225, 1412213.38296459]"
2025-12-18,affine_saa_mpc,affine_saa_mpc,62484.74316339793,"[1423501.4620954008, 1601568.8271361177, 1443876.2726976124, 1581935.3359027656, 1410208.8370650276, 1421783.690518294]"
2025-12-19,affine_saa_mpc,affine_saa_mpc,27324.0199607902,"[1434495.058449591, 1610530.4107613878, 1454653.835493852, 1590941.9099146046, 1421566.3119502505, 1432683.0228338721]"
2025-12-20,affine_saa_mpc,affine_saa_mpc,27951.25692620645,"[1441831.4212758676, 1618729.146574252, 1462185.1764463463, 1599939.7978084842, 1428955.024305587, 1440268.7586920804]"
2025-12-21,affine_saa_mpc,affine_saa_mpc,64219.5581077318,"[1448063.0554213459, 1625468.3240047784, 1468791.385533235, 1607223.3848031375, 1435215.43670489, 1446692.4682122583]"
2025-12-22,affine_saa_mpc,affine_saa_mpc,63193.721700577225,"[1459565.1464795328, 1637206.322066173, 1480148.8261440042, 1619387.694625759, 1446527.3513266437, 1457456.4741701458]"
2025-12-23,affine_saa_mpc,affine_saa_mpc,63319.23238983603,"[1472310.5197680492, 1648727.458821186, 1492235.2312426113, 1631534.3688460398, 1459352.3870414929, 1469581.1011054097]"
2025-12-24,affine_saa_mpc,affine_saa_mpc,63405.02782576928,"[1479731.0764276506, 1658483.577868079, 1499961.4385052733, 1641246.4958117213, 1466879.7571745717, 1477495.6741621122]"
2025-12-25,affine_saa_mpc,affine_saa_mpc,61849.94927740863,"[1488540.2560913828, 1667453.0543229475, 1508746.2391413227, 1650234.936084311, 1475638.152709939, 1486720.611235213]"
2025-12-26,affine_saa_mpc,affine_saa_mpc,27431.7608838768,"[1496966.3283057155, 1678293.503267216, 1517792.4181105765, 1660681.7306074824, 1484320.2234726243, 1495683.483662144]"
2025-12-27,affine_saa_mpc,affine_saa_mpc,27835.061464295115,"[1503859.672928955, 1686182.6486151575, 1525340.8142027475, 1670258.9882411982, 1491349.2180969266, 1502747.7279029177]"
2025-12-28,affine_saa_mpc,affine_saa_mpc,62670.43283336023,"[1507560.832710832, 1689916.6702139438, 1529374.2251920728, 1674714.0753507186, 1495208.751292223, 1506785.7543792394]"
2025-12-29,affine_saa_mpc,affine_saa_mpc,62538.14469067135,"[1514928.9105920023, 1695073.1237602113, 1536307.6078271356, 1680338.5406393292, 1502632.9635349396, 1514008.5825545234]"
2025-12-30,affine_saa_mpc,affine_saa_mpc,61829.40175336605,"[1507623.6720212016, 1683061.8877297794, 1524694.4720431021, 1668239.5099308481, 1494551.2357602906, 1505164.1892807146]"
2025-12-31,affine_saa_mpc,affine_saa_mpc,62659.05618312556,"[1504414.1681824168, 1675665.015302718, 1518102.0337511487, 1660173.72237441, 1489317.442516184, 1500506.8302176374]"
