date,planned_cost,increase_cost,reduction_net_cost,emergency_cost,total_cost,emergency_energy,planned_energy,adjusted_energy,spill_energy,projection_count,projection_total_kwh,projection_max_kwh
2025-08-09,23178.38449513891,0.0,0.0,2.8879057367703353e-11,23178.38449513894,6.906475391588174e-12,41270.80465056255,41270.80465056255,18735.196755075827,0,0.0,0.0
2025-08-10,55266.98885895869,0.0,0.0,5.42575371298426e-11,55266.988858958735,1.4711787343912874e-11,73620.09855276316,73620.09855276316,4843.0268610244275,0,0.0,0.0
2025-08-11,54146.73234087894,0.0,0.0,141.33843414170266,54288.070775020635,16.719516666677507,74474.36466244255,74474.36466244255,6161.2293390670675,0,0.0,0.0
2025-08-12,53771.71705361057,0.0,0.0,2353.0054850165156,56124.72253862709,299.4843240222119,72851.7209166564,72851.7209166564,1761.096636546323,0,0.0,0.0
2025-08-13,53887.76064405111,0.0,0.0,164.4815182739858,54052.24216232509,20.00383317410288,73541.397750345,73541.397750345,3795.7465581629235,0,0.0,0.0
2025-08-14,53758.265303758744,0.0,0.0,268.85267906126313,54027.11798282001,31.39220838174323,73817.72394631793,73817.72394631793,3660.7280524362877,0,0.0,0.0
2025-08-15,23026.160689020504,0.0,0.0,2.373377583353431e-11,23026.16068902053,6.0538241086760536e-12,41038.931855097966,41038.931855097966,20302.862665752386,0,0.0,0.0
2025-08-16,23189.14407882061,0.0,0.0,2.216474115357414e-11,23189.14407882063,6.480149750132114e-12,41516.467802942905,41516.467802942905,20854.053846985396,0,0.0,0.0
2025-08-17,53720.52266133056,0.0,0.0,150.49810071536584,53871.02076204592,18.507403966819968,73369.56929770857,73369.56929770857,6449.680676385603,0,0.0,0.0
2025-08-18,54025.82290355663,0.0,0.0,6.782887489826964,54032.60579104646,0.8048516748594478,73859.63617254875,73859.63617254875,5146.814540688707,0,0.0,0.0
2025-08-19,54371.31386176194,0.0,0.0,91.5434111454293,54462.857272907364,10.887008520602578,73513.35629792183,73513.35629792183,5747.011850633628,0,0.0,0.0
2025-08-20,54445.15638993449,0.0,0.0,10482.304656213702,64927.46104614819,2124.6122048072616,72936.26402109748,72936.26402109748,387.4587601394148,0,0.0,0.0
2025-08-21,54320.54141066232,0.0,0.0,6.846799394111258e-11,54320.541410662394,1.609379296496627e-11,73759.93945632374,73759.93945632374,4458.925612504818,0,0.0,0.0
2025-08-22,23255.94223725418,0.0,0.0,476.1052161559478,23732.04745341013,74.26959147585615,41247.173050634374,41247.173050634374,16947.500875548358,0,0.0,0.0
2025-08-23,23083.180384207255,0.0,0.0,2.820262068325974e-11,23083.180384207288,7.503331289626658e-12,41819.72357490673,41819.72357490673,16063.835261591605,0,0.0,0.0
2025-08-24,55147.9623394469,0.0,0.0,5.839950567576579e-11,55147.96233944696,1.3709922086491133e-11,75084.83225347054,75084.83225347054,7618.752567627922,0,0.0,0.0
2025-08-25,55649.645634924156,0.0,0.0,9.162358516334735e-11,55649.64563492425,2.062883197595511e-11,75636.58801019867,75636.58801019867,811.1556226373311,0,0.0,0.0
2025-08-26,55213.452654081724,0.0,0.0,5.416467274699244e-11,55213.452654081775,1.1397105481592007e-11,76014.76301911678,76014.76301911678,6817.52736927104,0,0.0,0.0
2025-08-27,55664.080148838744,0.0,0.0,4.347217341660326e-11,55664.080148838795,1.1176837233506376e-11,75911.75781447132,75911.75781447132,3898.639413438749,0,0.0,0.0
