problem,seed,variant,stress,error,total,cleared,ratio,time_s,avg_s,move_m,measures,switches,miss,fallbacks,audits,runtime_s,certificate
4,140059,6,0,4,12,12,1,8650.007958,720.8339965,33800.0398072,308,281,3,0,29,0.0082681,convex_mesh_per_channel
4,140060,6,0,4,10,10,1,7526.531683,752.6531683,27127.6584148,343,315,7,1,22,0.0078818,convex_mesh_per_channel
4,140061,6,0,4,15,15,1,7573.051698,504.8701132,31105.2584925,215,181,7,2,40,0.0206692,convex_mesh_per_channel
4,140062,6,0,4,10,10,1,8586.772431,858.6772431,32753.8621533,330,303,11,1,24,0.007145,convex_mesh_per_channel
4,140063,6,0,4,13,13,1,8745.861743,672.758595615,34539.3088163,269,239,63,2,30,0.0122821,convex_mesh_per_channel
4,140064,6,0,4,12,12,1,7782.226569,648.51888075,30561.1328497,272,244,2,0,31,0.0127673,convex_mesh_per_channel
4,140065,6,0,4,11,11,1,7992.506147,726.591467909,30842.5307325,296,268,7,0,33,0.0094383,convex_mesh_per_channel
4,140066,6,0,4,11,11,1,8475.430774,770.493706727,31977.1538825,340,304,7,1,28,0.008756,convex_mesh_per_channel
4,140067,6,0,4,12,12,1,8228.125886,685.677157167,31050.6294222,312,278,40,3,32,0.011248,convex_mesh_per_channel
4,140068,6,0,4,11,11,1,7714.195805,701.290527727,29075.9790383,310,279,5,0,31,0.0114347,convex_mesh_per_channel
4,140069,6,0,4,14,14,1,8455.233587,603.945256214,33646.1678564,235,211,90,2,31,0.014135,convex_mesh_per_channel
4,140070,6,0,4,12,12,1,7236.026212,603.002184333,28030.1310654,264,238,4,0,31,0.014562,convex_mesh_per_channel
4,140071,6,0,4,11,11,1,9443.554006,858.504909636,34972.7700822,358,331,91,3,25,0.0059148,convex_mesh_per_channel
4,140072,6,0,4,10,10,1,8991.761558,899.1761558,34043.8076805,310,283,100,3,19,0.0111342,convex_mesh_per_channel
4,140073,6,0,4,15,15,1,8899.751907,593.3167938,36443.7594189,203,170,117,4,35,0.0155916,convex_mesh_per_channel
4,140074,6,0,4,14,14,1,7128.999597,509.214256929,28849.9979952,218,193,2,1,36,0.0153785,convex_mesh_per_channel
4,140075,6,0,4,14,14,1,7613.641646,543.831546143,30733.2082204,230,205,14,2,33,0.0164884,convex_mesh_per_channel
4,140076,6,0,4,16,16,1,8313.6243,519.60151875,33418.1214031,236,214,52,1,37,0.0129635,upper_bound_16
4,140077,6,0,4,10,10,1,9069.545879,906.9545879,33322.7293579,378,348,39,1,26,0.0064664,convex_mesh_per_channel
4,140078,6,0,4,12,12,1,7270.748006,605.895667167,27748.7400255,279,251,5,0,34,0.0176574,convex_mesh_per_channel
4,140079,6,0,4,13,13,1,8002.28702,615.56054,31846.435112,259,234,13,1,33,0.0134247,convex_mesh_per_channel
4,140080,6,0,4,10,10,1,8386.415204,838.6415204,30627.0760176,369,336,10,1,26,0.0077564,convex_mesh_per_channel
4,140081,6,0,4,13,13,1,7587.055113,583.619624077,29960.2755752,257,230,5,1,36,0.0176338,convex_mesh_per_channel
4,140082,6,0,4,16,16,1,8100.035819,506.252238687,32690.1790926,235,196,37,4,46,0.0113837,upper_bound_16
4,140083,6,0,4,11,11,1,7711.406293,701.036935727,28697.0314752,322,295,4,1,30,0.0084218,convex_mesh_per_channel
4,140084,6,0,4,13,13,1,7552.604381,580.969567769,29168.0219134,278,255,3,0,32,0.0137265,convex_mesh_per_channel
4,140085,6,0,4,16,16,1,6124.783384,382.7989615,24803.9169069,177,145,18,2,42,0.0188861,upper_bound_16
4,140086,6,0,4,15,15,1,9862.636796,657.509119733,39428.183968,312,258,28,4,34,0.0104683,convex_mesh_per_channel
4,140087,6,0,4,10,10,1,8576.932511,857.6932511,32074.6625634,353,314,11,1,24,0.0088473,convex_mesh_per_channel
4,140088,6,0,4,10,10,1,9331.82014,933.182014,34209.1006759,377,342,71,4,26,0.0077805,convex_mesh_per_channel
4,140089,6,0,4,13,13,1,10491.446437,807.034341308,41612.23218,264,232,184,3,32,0.0151353,convex_mesh_per_channel
