problem,seed,variant,stress,error,total,cleared,ratio,time_s,avg_s,move_m,measures,switches,miss,fallbacks,audits,runtime_s,certificate
3,110066,6,1,1,11,11,1,4879.265176,443.569561455,20256.32589,130,123,0,0,22,0.000333,seven_point_per_channel
3,110067,6,1,1,12,12,1,4738.197532,394.849794333,19500.9876573,128,120,6,0,30,0.0004276,seven_point_per_channel
3,110068,6,1,1,14,14,1,4765.470242,340.390731571,19932.3512173,119,114,0,0,30,0.0004498,seven_point_per_channel
3,110069,6,1,1,14,14,1,4766.470242,340.462160143,19932.3512173,119,115,0,0,30,0.0004471,seven_point_per_channel
3,110070,6,1,1,11,11,1,4879.265176,443.569561455,20256.32589,130,123,0,0,22,0.0003345,seven_point_per_channel
3,110071,6,1,1,16,16,1,4991.713267,311.982079188,21048.5663428,117,114,1,0,33,0.000494,upper_bound_16
3,110072,6,1,1,12,12,1,4738.197532,394.849794333,19500.9876573,128,120,6,0,30,0.0004188,seven_point_per_channel
3,110073,6,1,1,11,11,1,4878.265176,443.478652364,20256.32589,130,122,0,0,22,0.0003313,seven_point_per_channel
3,110074,6,1,1,12,12,1,4738.197532,394.849794333,19500.9876573,128,120,6,0,30,0.0004188,seven_point_per_channel
3,110075,6,1,1,11,11,1,4879.265176,443.569561455,20256.32589,130,123,0,0,22,0.0003847,seven_point_per_channel
3,110076,6,1,1,11,11,1,4879.265176,443.569561455,20256.32589,130,123,0,0,22,0.0003382,seven_point_per_channel
3,110077,6,1,1,12,12,1,4738.197532,394.849794333,19500.9876573,128,120,6,0,30,0.0004223,seven_point_per_channel
3,110078,6,1,1,11,11,1,4879.265176,443.569561455,20256.32589,130,123,0,0,22,0.0004652,seven_point_per_channel
3,110079,6,1,1,15,15,1,4839.017495,322.601166333,20280.0874908,119,113,0,0,33,0.0015209,seven_point_per_channel
3,110080,6,1,1,14,14,1,4765.470242,340.390731571,19932.3512173,119,114,0,0,30,0.0005019,seven_point_per_channel
3,110081,6,1,1,11,11,1,4879.265176,443.569561455,20256.32589,130,123,0,0,22,0.0003349,seven_point_per_channel
3,110082,6,1,1,10,10,1,4556.174405,455.6174405,18695.8720448,129,122,0,0,20,0.0002922,seven_point_per_channel
3,110083,6,1,1,13,13,1,4709.671867,362.282451308,19618.3593394,121,116,0,0,29,0.0004313,seven_point_per_channel
3,110084,6,1,1,12,12,1,4738.197532,394.849794333,19500.9876573,128,120,6,0,30,0.0004407,seven_point_per_channel
3,110085,6,1,1,14,14,1,4766.470242,340.462160143,19932.3512173,119,115,0,0,30,0.000467,seven_point_per_channel
3,110086,6,1,1,15,15,1,4840.017495,322.667833,20280.0874908,119,114,0,0,33,0.000518,seven_point_per_channel
3,110087,6,1,1,15,15,1,4839.017495,322.601166333,20280.0874908,119,113,0,0,33,0.0005107,seven_point_per_channel
3,110088,6,1,1,12,12,1,4738.197532,394.849794333,19500.9876573,128,120,6,0,30,0.0004297,seven_point_per_channel
3,110089,6,1,1,14,14,1,4765.470242,340.390731571,19932.3512173,119,114,0,0,30,0.0004435,seven_point_per_channel
3,110090,6,1,1,11,11,1,4879.265176,443.569561455,20256.32589,130,123,0,0,22,0.0003272,seven_point_per_channel
3,110091,6,1,1,13,13,1,4708.671867,362.205528231,19618.3593394,121,115,0,0,29,0.000418,seven_point_per_channel
3,110092,6,1,1,10,10,1,4557.174405,455.7174405,18695.8720448,129,123,0,0,20,0.0002909,seven_point_per_channel
3,110093,6,1,1,10,10,1,4557.174405,455.7174405,18695.8720448,129,123,0,0,20,0.0002884,seven_point_per_channel
3,110094,6,1,1,14,14,1,4765.470242,340.390731571,19932.3512173,119,114,0,0,30,0.000452,seven_point_per_channel
3,110095,6,1,1,12,12,1,4738.197532,394.849794333,19500.9876573,128,120,6,0,30,0.0004215,seven_point_per_channel
