problem,seed,variant,stress,error,total,cleared,ratio,time_s,avg_s,move_m,measures,switches,miss,fallbacks,audits,runtime_s,certificate
3,120094,6,2,2,10,10,1,4157.048015,415.7048015,17395.2400918,104,96,4,0,24,0.0004461,seven_point_per_channel
3,120095,6,2,2,16,16,1,5394.646778,337.165423625,24028.2338931,82,69,10,0,42,0.0007431,upper_bound_16
3,120096,6,2,2,11,11,1,4445.485817,404.135074273,18762.4291007,105,95,6,0,26,0.0004334,seven_point_per_channel
3,120097,6,2,2,10,10,1,4291.679123,429.1679123,18068.395632,104,96,4,0,24,0.0004429,seven_point_per_channel
3,120098,6,2,2,13,13,1,4875.615973,375.047382538,21168.0798675,95,84,6,0,30,0.000556,seven_point_per_channel
3,120099,6,2,2,14,14,1,5036.648925,359.7606375,22063.2446254,91,81,6,0,34,0.0008352,seven_point_per_channel
3,120100,6,2,2,11,11,1,4443.484338,403.953121636,18752.4217035,105,95,6,0,26,0.0004339,seven_point_per_channel
4,120001,6,2,2,11,11,1,9348.843034,849.894821273,35139.2151808,381,343,6,2,25,0.0066091,convex_mesh_per_channel
4,120002,6,2,2,10,10,1,9017.253122,901.7253122,34386.2656313,352,321,3,1,22,0.0067712,convex_mesh_per_channel
4,120003,6,2,2,13,13,1,9848.294943,757.561149462,38866.4745993,294,267,91,1,27,0.0095973,convex_mesh_per_channel
4,120004,6,2,2,16,16,1,8418.646671,526.165416938,34798.2333719,233,202,4,0,36,0.0118643,upper_bound_16
4,120005,6,2,2,11,11,1,9350.843034,850.076639455,35139.2151808,381,345,6,2,25,0.0065167,convex_mesh_per_channel
4,120006,6,2,2,12,12,1,8831.558866,735.963238833,34247.7943417,325,297,0,1,25,0.0072877,convex_mesh_per_channel
4,120007,6,2,2,14,14,1,8256.705403,589.764671643,32958.5270177,271,237,1,1,32,0.0114448,convex_mesh_per_channel
4,120008,6,2,2,10,10,1,9016.253122,901.6253122,34386.2656313,352,320,3,1,22,0.0065743,convex_mesh_per_channel
4,120009,6,2,2,11,11,1,9349.843034,849.985730364,35139.2151808,381,344,6,2,25,0.0064938,convex_mesh_per_channel
4,120010,6,2,2,13,13,1,9847.294943,757.484226385,38866.4745993,294,266,91,1,27,0.0095834,convex_mesh_per_channel
4,120011,6,2,2,14,14,1,8258.705403,589.907528786,32958.5270177,271,239,1,1,32,0.0114665,convex_mesh_per_channel
4,120012,6,2,2,16,16,1,8420.646671,526.290416938,34798.2333719,233,204,4,0,36,0.011753,upper_bound_16
4,120013,6,2,2,16,16,1,8418.646671,526.165416938,34798.2333719,233,202,4,0,36,0.011735,upper_bound_16
4,120014,6,2,2,12,12,1,8830.558866,735.8799055,34247.7943417,325,296,0,1,25,0.0075329,convex_mesh_per_channel
4,120015,6,2,2,12,12,1,8830.558866,735.8799055,34247.7943417,325,296,0,1,25,0.0072192,convex_mesh_per_channel
4,120016,6,2,2,11,11,1,9349.843034,849.985730364,35139.2151808,381,344,6,2,25,0.0065166,convex_mesh_per_channel
4,120017,6,2,2,16,16,1,8418.646671,526.165416938,34798.2333719,233,202,4,0,36,0.0117667,upper_bound_16
4,120018,6,2,2,12,12,1,8830.558866,735.8799055,34247.7943417,325,296,0,1,25,0.0073814,convex_mesh_per_channel
4,120019,6,2,2,15,15,1,9078.887895,605.259193,37874.4395079,230,195,28,1,34,0.0130787,convex_mesh_per_channel
4,120020,6,2,2,12,12,1,8830.558866,735.8799055,34247.7943417,325,296,0,1,25,0.007372,convex_mesh_per_channel
4,120021,6,2,2,11,11,1,9349.843034,849.985730364,35139.2151808,381,344,6,2,25,0.0067369,convex_mesh_per_channel
4,120022,6,2,2,10,10,1,9017.253122,901.7253122,34386.2656313,352,321,3,1,22,0.0066424,convex_mesh_per_channel
4,120023,6,2,2,11,11,1,9348.843034,849.894821273,35139.2151808,381,343,6,2,25,0.0067662,convex_mesh_per_channel
4,120024,6,2,2,10,10,1,9017.253122,901.7253122,34386.2656313,352,321,3,1,22,0.0066928,convex_mesh_per_channel
4,120025,6,2,2,11,11,1,9348.843034,849.894821273,35139.2151808,381,343,6,2,25,0.0067684,convex_mesh_per_channel
4,120026,6,2,2,11,11,1,9349.843034,849.985730364,35139.2151808,381,344,6,2,25,0.0068469,convex_mesh_per_channel
4,120027,6,2,2,11,11,1,9349.843034,849.985730364,35139.2151808,381,344,6,2,25,0.0068465,convex_mesh_per_channel
4,120028,6,2,2,10,10,1,9017.253122,901.7253122,34386.2656313,352,321,3,1,22,0.0068661,convex_mesh_per_channel
4,120029,6,2,2,12,12,1,8831.558866,735.963238833,34247.7943417,325,297,0,1,25,0.007406,convex_mesh_per_channel
4,120030,6,2,2,10,10,1,9017.253122,901.7253122,34386.2656313,352,321,3,1,22,0.0069075,convex_mesh_per_channel
4,120031,6,2,2,12,12,1,8831.558866,735.963238833,34247.7943417,325,297,0,1,25,0.0074287,convex_mesh_per_channel
4,120032,6,2,2,13,13,1,9847.294943,757.484226385,38866.4745993,294,266,91,1,27,0.0097593,convex_mesh_per_channel
4,120033,6,2,2,13,13,1,9846.294943,757.407303308,38866.4745993,294,265,91,1,27,0.0097852,convex_mesh_per_channel
4,120034,6,2,2,10,10,1,9017.253122,901.7253122,34386.2656313,352,321,3,1,22,0.0066189,convex_mesh_per_channel
4,120035,6,2,2,10,10,1,9017.253122,901.7253122,34386.2656313,352,321,3,1,22,0.0068086,convex_mesh_per_channel
4,120036,6,2,2,16,16,1,8420.646671,526.290416938,34798.2333719,233,204,4,0,36,0.0120502,upper_bound_16
4,120037,6,2,2,15,15,1,9076.887895,605.125859667,37874.4395079,230,193,28,1,34,0.0148671,convex_mesh_per_channel
4,120038,6,2,2,15,15,1,9078.887895,605.259193,37874.4395079,230,195,28,1,34,0.013791,convex_mesh_per_channel
4,120039,6,2,2,14,14,1,8258.705403,589.907528786,32958.5270177,271,239,1,1,32,0.0117796,convex_mesh_per_channel
4,120040,6,2,2,14,14,1,8258.705403,589.907528786,32958.5270177,271,239,1,1,32,0.0128168,convex_mesh_per_channel
4,120041,6,2,2,15,15,1,9077.887895,605.192526333,37874.4395079,230,194,28,1,34,0.0131352,convex_mesh_per_channel
4,120042,6,2,2,13,13,1,9846.294943,757.407303308,38866.4745993,294,265,91,1,27,0.0097989,convex_mesh_per_channel
4,120043,6,2,2,15,15,1,9076.887895,605.125859667,37874.4395079,230,193,28,1,34,0.0134932,convex_mesh_per_channel
4,120044,6,2,2,15,15,1,9078.887895,605.259193,37874.4395079,230,195,28,1,34,0.0132538,convex_mesh_per_channel
4,120045,6,2,2,15,15,1,9077.887895,605.192526333,37874.4395079,230,194,28,1,34,0.013093,convex_mesh_per_channel
4,120046,6,2,2,15,15,1,9078.887895,605.259193,37874.4395079,230,195,28,1,34,0.0130579,convex_mesh_per_channel
4,120047,6,2,2,16,16,1,8420.646671,526.290416938,34798.2333719,233,204,4,0,36,0.0120776,upper_bound_16
4,120048,6,2,2,14,14,1,8258.705403,589.907528786,32958.5270177,271,239,1,1,32,0.011794,convex_mesh_per_channel
4,120049,6,2,2,14,14,1,8255.705403,589.693243071,32958.5270177,271,236,1,1,32,0.0128649,convex_mesh_per_channel
4,120050,6,2,2,15,15,1,9076.887895,605.125859667,37874.4395079,230,193,28,1,34,0.0147242,convex_mesh_per_channel
4,120051,6,2,2,15,15,1,9078.887895,605.259193,37874.4395079,230,195,28,1,34,0.0130922,convex_mesh_per_channel
4,120052,6,2,2,10,10,1,9017.253122,901.7253122,34386.2656313,352,321,3,1,22,0.0066734,convex_mesh_per_channel
