kind,date,emergency,kwh,cost_yuan
q4_3,2025-09-28,False,2.1270873951095837e-11,7.606943475124693e-11
q4_3,2025-09-29,True,15.776535000018185,89.97874479923489
q4_3,2025-09-30,False,1.4702905559715873e-11,5.199341668316038e-11
q4_3,2025-10-01,False,9.35918009759007e-12,3.620220390132545e-11
q4_3,2025-10-02,False,9.123368727159686e-12,3.079426846852584e-11
q4_3,2025-10-03,False,9.947598300641403e-12,3.034566020687635e-11
q4_3,2025-10-04,False,8.626876990547316e-12,2.4426325850868126e-11
q4_3,2025-10-05,False,1.1723955140041653e-11,3.880187193772145e-11
q4_3,2025-10-06,False,1.5557333199467394e-11,6.438978594758282e-11
q4_3,2025-10-07,False,1.3084644479022245e-11,5.620989007582012e-11
q4_3,2025-10-08,True,136.05136279045425,695.3158857779879
q4_3,2025-10-09,True,220.1342994617113,1186.7107040354551
q4_3,2025-10-10,False,7.581490990560269e-12,2.4771299678150172e-11
q4_3,2025-10-11,False,1.4125589586910792e-11,3.516687741011993e-11
q4_3,2025-10-12,True,228.1269781327475,1436.46520152525
q4_3,2025-10-13,False,1.929834070324432e-11,7.241742139285635e-11
q4_3,2025-10-14,False,1.3429257705865894e-11,4.538239295470703e-11
q4_3,2025-10-15,False,1.6661283464003418e-11,5.906158123680783e-11
q4_3,2025-10-16,False,1.751310207964707e-11,6.000231600467032e-11
q4_3,2025-10-17,False,7.645439836778678e-12,2.3443760710506468e-11
q4_3,2025-10-18,False,1.2391865311656147e-11,3.838127327071561e-11
q4_3,2025-10-19,False,1.780975367182691e-11,7.004383029141082e-11
q4_3,2025-10-20,False,1.375610736431554e-11,5.36997646349846e-11
q4_3,2025-10-21,False,2.0058621430507628e-11,7.779973998367495e-11
q4_3,2025-10-22,False,2.0438761794139282e-11,7.664031009824157e-11
q4_3,2025-10-23,False,1.9239498882939188e-11,7.439118565599756e-11
q4_3,2025-10-24,False,9.14379683081279e-12,2.7386566348042153e-11
q4_3,2025-10-25,True,48.95589128139011,191.67275834468714
q4_3,2025-10-26,False,1.7628565274208086e-11,5.963255844676496e-11
q4_3,2025-10-27,False,1.5774048733874224e-11,5.901203437019831e-11
q4_3,2025-10-28,False,2.1768198354976676e-11,7.656305245351547e-11
q4_3,2025-10-29,False,1.795363857581833e-11,7.192319628757105e-11
q4_3,2025-10-30,False,1.751843115016527e-11,7.162481452382963e-11
q4_3,2025-10-31,False,6.181721801112872e-12,2.017646494323344e-11
q4_3,2025-11-01,False,8.86757334228605e-12,2.523790954001015e-11
q4_3,2025-11-02,True,140.21137065068498,859.9231382341059
q4_3,2025-11-03,False,1.8194334927557065e-11,6.426480902987918e-11
q4_3,2025-11-04,False,1.252925541095351e-11,4.945627987695822e-11
q4_3,2025-11-05,True,39.511960544406755,210.73200202870802
q4_3,2025-11-06,False,1.929834070324432e-11,7.147543712449078e-11
q4_3,2025-11-07,False,1.071498445526231e-11,3.8217578435251196e-11
q4_3,2025-11-08,False,1.3358203432289883e-11,3.3521246223244815e-11
q4_3,2025-11-09,False,1.8985701899509877e-11,7.082447694983784e-11
q4_3,2025-11-10,True,57.22972592898647,225.6438303902439
q4_3,2025-11-11,False,1.6008527836675057e-11,5.646197465125625e-11
q4_3,2025-11-12,False,1.2683187833317788e-11,5.37222391017167e-11
q4_3,2025-11-13,True,184.28843690520856,920.7219716516922
q4_3,2025-11-14,False,1.674038685450796e-11,5.380145751132658e-11
q4_3,2025-11-15,False,1.4239276424632408e-11,4.119310403893905e-11
q4_3,2025-11-16,False,1.6360246490876307e-11,6.015329034880779e-11
q4_3,2025-11-17,False,1.6786572132332367e-11,6.224469650817356e-11
q4_3,2025-11-18,False,1.5006662579253316e-11,6.052454359917193e-11
q4_3,2025-11-19,False,2.0058621430507628e-11,7.508825916602291e-11
q4_3,2025-11-20,False,2.155786660296144e-11,8.615212898632762e-11
q4_3,2025-11-21,False,1.7344348179904046e-11,5.061397345684782e-11
q4_3,2025-11-22,False,1.623323697685919e-11,4.558769983731281e-11
q4_3,2025-11-23,False,2.043609725888018e-11,7.76115576250902e-11
q4_3,2025-11-24,False,1.957545237019076e-11,7.613290975427844e-11
q4_3,2025-11-25,False,1.4452439245360438e-11,6.158679610734907e-11
q4_3,2025-11-26,True,2.2153989300025465,11.934354035906278
q4_3,2025-11-27,False,1.9265478101715416e-11,8.459247391456869e-11
q4_3,2025-11-28,False,1.1882050898748275e-11,3.937797821151889e-11
q4_3,2025-11-29,False,1.2775558388966601e-11,3.9643925475729706e-11
q4_3,2025-11-30,False,1.9479529100863147e-11,7.983218353047051e-11
q4_3,2025-12-01,True,2473.30644787395,11848.537913544398
q4_3,2025-12-02,True,2642.136606487895,13016.590621046664
q4_3,2025-12-03,True,550.6426290442757,1711.7872925596134
q4_3,2025-12-04,True,2088.094408605099,9765.887055767862
q4_3,2025-12-05,True,607.2173003836161,2868.704941216513
q4_3,2025-12-06,False,1.807975991141575e-11,6.648738093417705e-11
q4_3,2025-12-07,True,1806.7367043404965,8930.71238886379
q4_3,2025-12-08,False,1.4310330698208418e-11,7.045620264989338e-11
q4_3,2025-12-09,False,1.589484099895344e-11,7.468121410170171e-11
q4_3,2025-12-10,False,1.7266188478970435e-11,8.431739928482783e-11
q4_3,2025-12-11,False,1.8467005702405004e-11,9.005484002955199e-11
q4_3,2025-12-12,False,1.0885514711844735e-11,3.826259842298896e-11
q4_3,2025-12-13,False,1.4152234939501795e-11,4.7349798748541614e-11
q4_3,2025-12-14,False,1.6854073692229576e-11,8.321634226149399e-11
q4_3,2025-12-15,False,2.212630079156952e-11,9.558318936342402e-11
q4_3,2025-12-16,False,1.553246420371579e-11,6.759650261756178e-11
q4_3,2025-12-17,False,1.5944578990456648e-11,8.347777225026221e-11
q4_3,2025-12-18,False,1.7281287512105337e-11,8.205483625900456e-11
q4_3,2025-12-19,False,2.05773176276125e-11,7.127812295948389e-11
q4_3,2025-12-20,False,1.2871481658294215e-11,4.4960758671663824e-11
q4_3,2025-12-21,True,15.710458781060893,105.77066374345867
q4_3,2025-12-22,True,116.21345021696541,562.2331971650574
q4_3,2025-12-23,False,1.9099388737231493e-11,8.806184581544584e-11
q4_3,2025-12-24,True,7.552249463933947,58.19008211955806
q4_3,2025-12-25,True,78.0280127063767,582.121699301447
q4_3,2025-12-26,False,1.6541434888495132e-11,6.162266075193657e-11
q4_3,2025-12-27,False,1.893685208642637e-11,7.003921620452047e-11
q4_3,2025-12-28,False,1.9177548438165104e-11,7.920557720808574e-11
q4_3,2025-12-29,False,1.6854073692229576e-11,7.938535873108776e-11
q4_3,2025-12-30,True,3.6127665878683786,26.427387590234513
q4_3,2025-12-31,True,37.41500000001162,86.42865000006044
