endpoint,kind,date,original_bill,alternative_bill_same_trajectory,bill_increase,no_return_shadow_policy_bill
free,q4_2,2025-09-02,47662.23125199825,47662.23125199825,0.0,47662.23125199825
free,q4_2,2025-09-03,48689.37622618733,48689.37622618733,0.0,48689.37622618733
free,q4_2,2025-09-04,49870.71590539247,49870.71590539247,0.0,49870.71590539247
free,q4_2,2025-09-05,19144.420699693514,19144.420699693514,0.0,19144.420699693514
free,q4_2,2025-09-06,21587.992744522642,21587.992744522642,0.0,21587.992744522642
free,q4_2,2025-09-07,45403.54867897085,45403.54867897085,0.0,45403.54867897085
free,q4_2,2025-09-08,46273.210883824955,46273.210883824955,0.0,46273.210883824955
free,q4_2,2025-09-09,42977.74399079129,42977.74399079129,0.0,42977.74399079129
free,q4_2,2025-09-10,49672.39301137474,49672.39301137474,0.0,49672.39301137474
free,q4_2,2025-09-11,40491.897103480456,40491.897103480456,0.0,40491.897103480456
free,q4_2,2025-09-12,15978.037276605875,15978.037276605875,0.0,15978.037276605875
free,q4_2,2025-09-13,17213.429198364614,17213.429198364614,0.0,17213.429198364614
free,q4_2,2025-09-14,39986.854887756694,39986.854887756694,0.0,39986.854887756694
free,q4_2,2025-09-15,42504.58234442555,42504.58234442555,0.0,42504.58234442555
free,q4_2,2025-09-16,42643.822568196316,42643.822568196316,0.0,42643.822568196316
free,q4_2,2025-09-17,45450.501348211954,45450.501348211954,0.0,45450.501348211954
free,q4_2,2025-09-18,40793.681504363245,40793.681504363245,0.0,40793.681504363245
free,q4_2,2025-09-19,15769.775266810142,15769.775266810142,0.0,15769.775266810142
free,q4_2,2025-09-20,18495.039904561345,18495.039904561345,0.0,18495.039904561345
free,q4_2,2025-09-21,44358.60861518768,44358.60861518768,0.0,44358.60861518768
free,q4_2,2025-09-22,43403.95667207841,43403.95667207841,0.0,43403.95667207841
free,q4_2,2025-09-23,46115.59605392079,46115.59605392079,0.0,46115.59605392079
free,q4_2,2025-09-24,44632.97293457663,44632.97293457663,0.0,44632.97293457663
free,q4_2,2025-09-25,45464.20275594319,45464.20275594319,0.0,45464.20275594319
free,q4_2,2025-09-26,15893.292892996178,15893.292892996178,0.0,15893.292892996178
free,q4_2,2025-09-27,23998.16824307895,23998.16824307895,0.0,23998.16824307895
free,q4_2,2025-09-28,44189.92886008517,44189.92886008517,0.0,44189.92886008517
free,q4_2,2025-09-29,45716.25341784823,45716.25341784823,0.0,45716.25341784823
free,q4_2,2025-09-30,48846.10414136603,48846.10414136603,0.0,48846.10414136603
free,q4_2,2025-10-01,44810.35948508392,44810.35948508392,0.0,44810.35948508392
free,q4_2,2025-10-02,41446.54308658029,41446.54308658029,0.0,41446.54308658029
free,q4_2,2025-10-03,14302.980450210329,14302.980450210329,0.0,14302.980450210329
free,q4_2,2025-10-04,16381.765015311774,16381.765015311774,0.0,16381.765015311774
free,q4_2,2025-10-05,41249.78297834926,41249.78297834926,0.0,41249.78297834926
free,q4_2,2025-10-06,41945.43270032281,41945.43270032281,0.0,41945.43270032281
free,q4_2,2025-10-07,44646.002753124325,44646.002753124325,0.0,44646.002753124325
free,q4_2,2025-10-08,41663.05440784562,41663.05440784562,0.0,41663.05440784562
free,q4_2,2025-10-09,38796.88000436021,38796.88000436021,0.0,38796.88000436021
free,q4_2,2025-10-10,14217.018903644734,14217.018903644734,0.0,14217.018903644734
free,q4_2,2025-10-11,15428.385205508548,15428.385205508548,0.0,15428.385205508548
free,q4_2,2025-10-12,39536.46927786141,39536.46927786141,0.0,39536.46927786141
free,q4_2,2025-10-13,41328.977785860596,41328.977785860596,0.0,41328.977785860596
free,q4_2,2025-10-14,42103.9640529271,42103.9640529271,0.0,42103.9640529271
free,q4_2,2025-10-15,42195.239501450575,42195.239501450575,0.0,42195.239501450575
free,q4_2,2025-10-16,46753.72806920347,46753.72806920347,0.0,46753.72806920347
free,q4_2,2025-10-17,15831.546006161821,15831.546006161821,0.0,15831.546006161821
free,q4_2,2025-10-18,14437.457114688488,14437.457114688488,0.0,14437.457114688488
free,q4_2,2025-10-19,47386.019244745155,47386.019244745155,0.0,47386.019244745155
free,q4_2,2025-10-20,48490.05894361277,48490.05894361277,0.0,48490.05894361277
free,q4_2,2025-10-21,46836.757014970804,46836.757014970804,0.0,46836.757014970804
free,q4_2,2025-10-22,49256.04040908592,49256.04040908592,0.0,49256.04040908592
free,q4_2,2025-10-23,43924.46140337288,43924.46140337288,0.0,43924.46140337288
free,q4_2,2025-10-24,14386.201345217425,14386.201345217425,0.0,14386.201345217425
free,q4_2,2025-10-25,17113.185028861997,17113.185028861997,0.0,17113.185028861997
free,q4_2,2025-10-26,46958.6987131286,46958.6987131286,0.0,46958.6987131286
free,q4_2,2025-10-27,47386.84235927723,47386.84235927723,0.0,47386.84235927723
free,q4_2,2025-10-28,46956.567233492926,46956.567233492926,0.0,46956.567233492926
free,q4_2,2025-10-29,51201.5280207965,51201.5280207965,0.0,51201.5280207965
free,q4_2,2025-10-30,45998.649895311624,45998.649895311624,0.0,45998.649895311624
free,q4_2,2025-10-31,17143.23315143117,17143.23315143117,0.0,17143.23315143117
free,q4_2,2025-11-01,14819.98670616523,14819.98670616523,0.0,14819.98670616523
free,q4_2,2025-11-02,47741.045630600536,47741.045630600536,0.0,47741.045630600536
free,q4_2,2025-11-03,50934.44794143227,50934.44794143227,0.0,50934.44794143227
free,q4_2,2025-11-04,49899.76206219568,49899.76206219568,0.0,49899.76206219568
free,q4_2,2025-11-05,54202.723972072956,54202.723972072956,0.0,54202.723972072956
free,q4_2,2025-11-06,53751.59890561725,53751.59890561725,0.0,53751.59890561725
free,q4_2,2025-11-07,16504.730034687153,16504.730034687153,0.0,16504.730034687153
free,q4_2,2025-11-08,17328.273848876313,17328.273848876313,0.0,17328.273848876313
free,q4_2,2025-11-09,51940.358039787556,51940.358039787556,0.0,51940.358039787556
free,q4_2,2025-11-10,53865.06891482704,53865.06891482704,0.0,53865.06891482704
free,q4_2,2025-11-11,52594.04424289576,52594.04424289576,0.0,52594.04424289576
free,q4_2,2025-11-12,53884.94383184222,53884.94383184222,0.0,53884.94383184222
free,q4_2,2025-11-13,54563.78602710363,54563.78602710363,0.0,54563.78602710363
free,q4_2,2025-11-14,16591.196725470338,16591.196725470338,0.0,16591.196725470338
free,q4_2,2025-11-15,16551.00663394011,16551.00663394011,0.0,16551.00663394011
free,q4_2,2025-11-16,53967.85361905248,53967.85361905248,0.0,53967.85361905248
free,q4_2,2025-11-17,57574.06440748379,57574.06440748379,0.0,57574.06440748379
free,q4_2,2025-11-18,56723.71110324412,56723.71110324412,0.0,56723.71110324412
free,q4_2,2025-11-19,56940.18182663318,56940.18182663318,0.0,56940.18182663318
free,q4_2,2025-11-20,53900.85688353615,53900.85688353615,0.0,53900.85688353615
free,q4_2,2025-11-21,18416.09732291828,18416.09732291828,0.0,18416.09732291828
free,q4_2,2025-11-22,17524.022558050092,17524.022558050092,0.0,17524.022558050092
free,q4_2,2025-11-23,56316.89080488576,56316.89080488576,0.0,56316.89080488576
free,q4_2,2025-11-24,55783.51731328829,55783.51731328829,0.0,55783.51731328829
free,q4_2,2025-11-25,58799.68680386443,58799.68680386443,0.0,58799.68680386443
free,q4_2,2025-11-26,57627.76641034176,57627.76641034176,0.0,57627.76641034176
free,q4_2,2025-11-27,57801.553225859614,57801.553225859614,0.0,57801.553225859614
free,q4_2,2025-11-28,16744.616238895924,16744.616238895924,0.0,16744.616238895924
free,q4_2,2025-11-29,18802.54032889877,18802.54032889877,0.0,18802.54032889877
free,q4_2,2025-11-30,59362.25309362444,59362.25309362444,0.0,59362.25309362444
free,q4_2,2025-12-01,90320.96295120561,90320.96295120561,0.0,90320.96295120561
free,q4_2,2025-12-02,103545.22191647606,103545.22191647606,0.0,103545.22191647606
free,q4_2,2025-12-03,86073.57059400174,86073.57059400174,0.0,86073.57059400174
free,q4_2,2025-12-04,82619.54433426888,82619.54433426888,0.0,82619.54433426888
free,q4_2,2025-12-05,27261.39548816515,27261.39548816515,0.0,27261.39548816515
free,q4_2,2025-12-06,30141.147147259006,30141.147147259006,0.0,30141.147147259006
free,q4_2,2025-12-07,81071.06274707343,81071.06274707343,0.0,81071.06274707343
free,q4_2,2025-12-08,75882.77373124941,75882.77373124941,0.0,75882.77373124941
free,q4_2,2025-12-09,75290.52562426926,75290.52562426926,0.0,75290.52562426926
free,q4_2,2025-12-10,74945.68105421362,74945.68105421362,0.0,74945.68105421362
free,q4_2,2025-12-11,70711.27850895816,70711.27850895816,0.0,70711.27850895816
free,q4_2,2025-12-12,27971.359492915923,27971.359492915923,0.0,27971.359492915923
free,q4_2,2025-12-13,27887.478360797606,27887.478360797606,0.0,27887.478360797606
free,q4_2,2025-12-14,76110.30654868152,76110.30654868152,0.0,76110.30654868152
free,q4_2,2025-12-15,75211.80967828703,75211.80967828703,0.0,75211.80967828703
free,q4_2,2025-12-16,77578.84467936869,77578.84467936869,0.0,77578.84467936869
free,q4_2,2025-12-17,77051.71415869182,77051.71415869182,0.0,77051.71415869182
free,q4_2,2025-12-18,73502.94323284214,73502.94323284214,0.0,73502.94323284214
free,q4_2,2025-12-19,26759.863040724376,26759.863040724376,0.0,26759.863040724376
free,q4_2,2025-12-20,24929.076779714866,24929.076779714866,0.0,24929.076779714866
free,q4_2,2025-12-21,75920.52298477499,75920.52298477499,0.0,75920.52298477499
free,q4_2,2025-12-22,76759.04636172518,76759.04636172518,0.0,76759.04636172518
free,q4_2,2025-12-23,74814.6945389533,74814.6945389533,0.0,74814.6945389533
free,q4_2,2025-12-24,73633.74413899796,73633.74413899796,0.0,73633.74413899796
free,q4_2,2025-12-25,71212.6088320182,71212.6088320182,0.0,71212.6088320182
free,q4_2,2025-12-26,28504.267427321527,28504.267427321527,0.0,28504.267427321527
free,q4_2,2025-12-27,26779.61964931606,26779.61964931606,0.0,26779.61964931606
free,q4_2,2025-12-28,72851.97924053171,72851.97924053171,0.0,72851.97924053171
free,q4_2,2025-12-29,73870.37131629206,73870.37131629206,0.0,73870.37131629206
free,q4_2,2025-12-30,74822.90995634766,74822.90995634766,0.0,74822.90995634766
free,q4_2,2025-12-31,73094.40332895264,73094.40332895264,0.0,73094.40332895264
free,q4_3,2025-02-01,20866.872237886364,23967.58746022917,3100.715222342803,22417.229849057767
free,q4_3,2025-02-02,61846.66983119196,67463.61912213653,5616.949290944571,64655.144476664245
free,q4_3,2025-02-03,63986.34640511639,69856.04464350152,5869.698238385136,66921.19552430895
free,q4_3,2025-02-04,66916.82205923522,73498.6612199954,6581.839160760176,70207.7416396153
free,q4_3,2025-02-05,63600.26571882317,66160.17561380868,2559.9098949854915,64880.22066631592
free,q4_3,2025-02-06,63439.320372771836,70538.83559727603,7099.515224504206,66989.07798502393
free,q4_3,2025-02-07,20235.873857918086,22536.16679586208,2300.292937943992,21386.02032689008
free,q4_3,2025-02-08,17260.755423793293,17260.755423793293,0.0,17260.755423793293
free,q4_3,2025-02-09,60147.39353480625,62113.27062690424,1965.8770920979887,61130.332080855245
free,q4_3,2025-02-10,57252.61632607424,61754.73885917512,4502.122533100886,59503.67759262468
free,q4_3,2025-02-11,58400.37130320928,62066.30760892491,3665.9363057156356,60233.339456067086
free,q4_3,2025-02-12,57216.06891453073,59988.364827248995,2772.2959127182594,58602.21687088987
free,q4_3,2025-02-13,51498.76316845731,55164.72395592854,3665.960787471232,53331.74356219293
free,q4_3,2025-02-14,17281.51043444963,17738.918937354545,457.4085029049187,17510.214685902087
free,q4_3,2025-02-15,18305.365810662566,19227.3382564856,921.9724458230332,18766.352033574083
free,q4_3,2025-02-16,56231.33595069761,61605.01294517102,5373.6769944734,58918.17444793432
free,q4_3,2025-02-17,54527.2837250577,61220.79694715056,6693.513222092863,57874.040336104124
free,q4_3,2025-02-18,51533.04353334301,51553.58019281358,20.536659470575273,51543.31186307829
free,q4_3,2025-02-19,53942.21743660295,54287.74522822739,345.5277916244419,54114.98133241517
free,q4_3,2025-02-20,51699.30561827199,54513.03402982797,2813.728411555984,53106.16982404998
free,q4_3,2025-02-21,16495.188374907695,16693.093426133873,197.90505122617958,16594.140900520782
free,q4_3,2025-02-22,17011.59992835242,17147.130233827498,135.53030547507308,17079.36508108996
free,q4_3,2025-02-23,50850.37126766583,53788.03558732402,2937.664319658198,52319.20342749493
free,q4_3,2025-02-24,50047.549239443906,51085.132975426764,1037.583735982865,50566.341107435335
free,q4_3,2025-02-25,50762.65113324103,56592.07355699202,5829.422423751,53677.36234511653
free,q4_3,2025-02-26,49795.926418028495,49992.146042980225,196.2196249517263,49894.03623050435
free,q4_3,2025-02-27,45612.74654146221,45617.13231094244,4.385769480228532,45614.93942620233
free,q4_3,2025-02-28,14621.025693449352,14806.244332275593,185.2186388262411,14713.635012862473
free,q4_3,2025-03-01,17667.876713180496,19176.88354137381,1509.0068281933104,18422.380127277152
free,q4_3,2025-03-02,52455.526421856805,55468.22859992855,3012.7021780717514,53961.87751089268
free,q4_3,2025-03-03,54217.08931259067,56897.52567494463,2680.436362353954,55557.30749376766
free,q4_3,2025-03-04,49708.191237461586,49864.88769200473,156.6964545431455,49786.539464733156
free,q4_3,2025-03-05,52796.34292053344,59529.922093187844,6733.579172654407,56163.13250686064
free,q4_3,2025-03-06,44883.487278356115,46616.55212771254,1733.0648493564217,45750.019703034326
free,q4_3,2025-03-07,15384.386483043007,15950.419939912226,566.0334568692203,15667.403211477616
free,q4_3,2025-03-08,15187.115228578175,15187.115228578177,1.1368683772161603e-13,15187.115228578177
free,q4_3,2025-03-09,44115.41959177108,47602.695310077914,3487.275718306828,45859.057450924505
free,q4_3,2025-03-10,49194.95608621372,49260.942385312985,65.98629909926478,49227.94923576336
free,q4_3,2025-03-11,44441.25876508764,44442.32343118865,1.064666101013927,44441.79109813814
free,q4_3,2025-03-12,46069.48242875435,48122.571690648205,2053.089261893845,47096.02705970128
free,q4_3,2025-03-13,46960.03983334564,48546.41646131997,1586.3766279743227,47753.228147332804
free,q4_3,2025-03-14,14276.304311056007,14277.146449089887,0.8421380338795075,14276.725380072947
free,q4_3,2025-03-15,15163.57216949126,15167.686096289939,4.113926798680268,15165.629132890599
free,q4_3,2025-03-16,44803.64741797367,46003.9367112679,1200.289293294227,45403.79206462079
free,q4_3,2025-03-17,39110.710611313974,40894.031995579586,1783.3213842656066,40002.37130344677
free,q4_3,2025-03-18,46316.841695157476,52038.62332417788,5721.78162902041,49177.73250966768
free,q4_3,2025-03-19,41427.81995623724,41428.423186519976,0.6032302827387639,41428.12157137861
free,q4_3,2025-03-20,42369.443201248374,44043.484756632584,1674.0415553842179,43206.463978940475
free,q4_3,2025-03-21,13605.740798095127,13734.681453092675,128.9406549975501,13670.211125593902
free,q4_3,2025-03-22,15114.928611379122,15121.228807135945,6.3001957568247065,15118.078709257536
free,q4_3,2025-03-23,41012.31878746523,45394.133017380955,4381.814229915734,43203.22590242309
free,q4_3,2025-03-24,41735.31569948888,43621.65772214134,1886.3420226524595,42678.48671081511
free,q4_3,2025-03-25,44131.18892010854,48691.475545087786,4560.286624979239,46411.332232598164
free,q4_3,2025-03-26,39831.567575211026,42890.856622736144,3059.2890475251206,41361.212098973585
free,q4_3,2025-03-27,39275.04956334186,41238.68131901212,1963.6317556702547,40256.86544117699
free,q4_3,2025-03-28,13662.597786951523,13975.98032216419,313.3825352126687,13819.289054557856
free,q4_3,2025-03-29,13626.100243166984,13627.076819137445,0.9765759704595212,13626.588531152214
free,q4_3,2025-03-30,36745.13957017333,41316.36505907915,4571.225488905819,39030.75231462624
free,q4_3,2025-03-31,37643.28559110356,37841.435883178056,198.1502920744988,37742.36073714081
free,q4_3,2025-04-01,42660.63439539561,43003.63550748488,343.0011120892729,42832.13495144024
free,q4_3,2025-04-02,42504.67960733323,44203.22293852987,1698.5433311966328,43353.95127293155
free,q4_3,2025-04-03,40115.245241707074,43579.01239339141,3463.7671516843307,41847.128817549245
free,q4_3,2025-04-04,12121.55486965039,12122.127403993958,0.5725343435673835,12121.841136822173
free,q4_3,2025-04-05,14154.926558671166,14157.019447700965,2.0928890297979024,14155.973003186065
free,q4_3,2025-04-06,37551.10884837184,39847.64036598902,2296.531517617179,38699.374607180434
free,q4_3,2025-04-07,35343.54956868112,35766.1684455034,422.6188768222793,35554.85900709226
free,q4_3,2025-04-08,40084.67855978519,44324.2296701495,4239.551110364311,42204.454114967346
free,q4_3,2025-04-09,41112.07410259913,43452.28470127155,2340.2105986724123,42282.17940193534
free,q4_3,2025-04-10,35578.86302430123,36517.29957983414,938.4365555329088,36048.08130206769
free,q4_3,2025-04-11,11744.487665715771,11747.13269817955,2.6450324637792164,11745.81018194766
free,q4_3,2025-04-12,13428.032077106187,13810.007087167696,381.97501006151015,13619.01958213694
free,q4_3,2025-04-13,35312.87769833852,37956.83766134894,2643.9599630104194,36634.85767984373
free,q4_3,2025-04-14,36301.943673497044,40926.974981209205,4625.031307712154,38614.45932735312
free,q4_3,2025-04-15,35120.68651382184,35828.759555455574,708.0730416337381,35474.72303463871
free,q4_3,2025-04-16,37312.317553692905,38221.51913791339,909.2015842204851,37766.91834580315
free,q4_3,2025-04-17,34706.27203126729,35690.21228243252,983.9402511652346,35198.242156849905
free,q4_3,2025-04-18,11490.484951172293,11855.548342443164,365.0633912708693,11673.01664680773
free,q4_3,2025-04-19,12978.763775599315,12979.27104111447,0.5072655151565755,12979.017408356893
free,q4_3,2025-04-20,34190.7828813339,35540.10722783298,1349.3243464990821,34865.44505458344
free,q4_3,2025-04-21,33933.06767140541,35969.50707180842,2036.4394004030014,34951.287371606915
free,q4_3,2025-04-22,36007.751736726,36248.018490184026,240.26675345801925,36127.88511345502
free,q4_3,2025-04-23,34429.140394267786,34447.65694207222,18.51654780443795,34438.398668170004
free,q4_3,2025-04-24,31790.96818709345,32974.84613068721,1183.8779435937586,32382.90715889033
free,q4_3,2025-04-25,11927.680052585274,12172.191777394219,244.51172480894274,12049.935914989746
free,q4_3,2025-04-26,11664.968274293344,11664.968274293344,0.0,11664.968274293344
